	学号		语文	数学	英语	物理	化学	总分
	00000164	78	78	76	84	66	382
	00000165	70	91	76	77	72	386
	00000166	76	78	84	70	77	385
	00000167	85	74	73	75	77	384
	00000168	76	80	82	75	83	396
	00000169	77	64	80	81	78	380
	00000170	76	77	83	76	78	390
	00000171	77	72	73	79	76	377
	00000172	77	80	78	77	76	388
	00000173	75	79	81	74	80	389
	00000174	72	72	75	65	75	359
	00000175	77	77	73	78	81	386
	00000176	72	75	74	76	70	367
	00000177	82	84	78	74	80	398
	00000178	77	84	66	75	78	380
	00000179	81	73	74	75	80	383
	00000180	75	75	72	76	76	374
	00000181	82	73	78	73	71	377
	00000182	79	76	72	79	71	377
	00000183	80	80	80	75	85	400
	00000184	77	75	80	76	70	378
	00000185	79	76	78	82	75	390
	00000186	74	78	82	77	80	391
	00000187	76	74	80	77	75	382
	00000188	67	79	81	75	74	376
	00000189	76	76	77	80	73	382
	00000190	78	76	74	77	68	373
	00000191	79	78	78	81	78	394
	00000192	70	69	78	84	76	377
	00000193	79	71	77	83	80	390
	00000194	79	73	68	77	69	366
	00000195	73	78	68	79	76	374
	00000196	81	79	78	79	75	392
	00000197	68	76	75	74	75	368
	00000198	71	78	76	74	79	378
	00000199	71	78	79	75	77	380
	00000200	73	80	80	77	77	387
	00000201	72	75	79	77	77	380
	00000202	75	82	78	77	74	386
	00000203	80	77	81	79	75	392
	00000204	78	77	74	66	75	370
	00000205	77	80	80	77	80	394
	00000206	76	70	76	76	81	379
	00000207	78	79	71	71	82	381
	00000208	76	79	78	77	72	382
	00000209	77	72	78	79	75	381
	00000210	78	80	77	78	80	393
	00000211	82	75	71	75	79	382
	00000212	72	77	77	77	80	383
	00000213	75	86	81	67	76	385
	00000214	77	73	80	76	76	382
	00000215	78	83	82	75	74	392
	00000216	77	77	82	76	74	386
	00000217	78	77	79	70	70	374
	00000218	80	76	77	83	76	392
	00000219	78	77	70	76	78	379
	00000220	78	78	74	84	66	380
	00000221	77	79	73	63	76	368
	00000222	69	78	79	74	78	378
	00000223	81	78	76	97	75	407
	00000224	71	80	73	75	79	378
	00000225	70	71	73	75	80	369
	00000226	68	71	74	76	76	365
	00000227	74	78	78	75	79	384
	00000228	76	84	73	75	75	383
	00000229	70	72	76	79	84	381
	00000230	70	78	80	78	78	384
	00000231	78	71	75	73	75	372
	00000232	79	70	78	79	76	382
	00000233	71	81	76	70	81	379
	00000234	79	78	80	81	71	389
	00000235	75	69	77	74	85	380
	00000236	73	79	72	74	75	373
	00000237	71	73	75	79	76	374
	00000238	81	77	71	77	77	383
	00000239	76	70	78	74	77	375
	00000240	74	75	83	77	81	390
	00000241	69	77	80	76	74	376
	00000242	76	84	85	82	82	409
	00000243	81	79	82	77	76	395
	00000244	74	77	76	79	83	389
	00000245	80	80	69	74	81	384
	00000246	76	79	78	77	79	389
	00000247	74	85	92	81	74	406
	00000248	78	78	76	76	76	384
	00000249	73	74	76	73	79	375
	00000250	76	78	73	78	75	380
	00000251	86	84	61	84	77	392
	00000252	79	79	85	78	76	397
	00000253	72	71	76	82	69	370
	00000254	78	76	83	74	81	392
	00000255	72	79	75	73	71	370
	00000256	79	75	78	80	82	394
	00000257	71	69	81	75	78	374
	00000258	83	80	82	69	74	388
	00000259	77	76	76	70	76	375
	00000260	82	79	80	76	75	392
	00000261	79	77	76	79	74	385
	00000262	75	75	78	73	78	379
	00000263	77	71	73	82	75	378
	00000264	79	77	79	81	79	395
	00000265	70	77	72	73	78	370
	00000266	86	77	78	78	67	386
	00000267	79	82	74	75	76	386
	00000268	79	79	81	66	74	379
	00000269	72	81	81	84	73	391
	00000270	73	63	79	81	66	362
	00000271	79	68	83	76	77	383
	00000272	80	85	80	79	78	402
	00000273	77	75	74	79	78	383
	00000274	70	83	78	77	72	380
	00000275	77	78	72	80	71	378
	00000276	80	70	76	79	77	382
	00000277	80	74	75	69	75	373
	00000278	77	74	77	75	78	381
	00000279	83	73	76	84	81	397
	00000280	76	75	80	76	73	380
	00000281	76	73	77	85	68	379
	00000282	74	81	76	76	73	380
	00000283	77	81	70	77	75	380
	00000284	75	80	78	80	78	391
	00000285	75	72	83	71	76	377
	00000286	79	79	76	75	83	392
	00000287	82	76	77	72	78	385
	00000288	75	79	83	77	76	390
	00000289	76	78	78	68	75	375
	00000290	74	82	75	80	81	392
	00000291	81	77	74	81	78	391
	00000292	72	78	73	73	68	364
	00000293	78	79	80	76	78	391
	00000294	77	80	79	77	78	391
	00000295	75	76	79	71	78	379
	00000296	75	71	77	75	72	370
	00000297	76	75	83	75	77	386
	00000298	76	80	69	78	78	381
	00000299	88	80	82	77	76	403
	00000300	81	72	76	84	76	389
	00000301	78	78	81	78	74	389
	00000302	77	77	77	82	73	386
	00000303	79	78	77	80	79	393
	00000304	74	75	76	78	65	368
	00000305	77	79	74	75	73	378
	00000306	80	80	77	79	83	399
	00000307	73	75	77	74	78	377
	00000308	77	79	70	79	77	382
	00000309	77	80	78	78	74	387
	00000310	67	72	80	77	77	373
	00000311	79	76	75	83	76	389
	00000312	78	76	79	78	75	386
	00000313	78	75	80	79	75	387
	00000314	75	72	84	80	76	387
	00000315	78	75	85	79	78	395
	00000316	88	73	72	74	72	379
	00000317	76	77	83	80	72	388
	00000318	79	73	75	76	83	386
	00000319	80	79	79	70	75	383
	00000320	77	76	76	74	75	378
	00000321	72	77	76	82	86	393
	00000322	76	77	77	82	77	389
	00000323	77	78	72	77	72	376
	00000324	78	76	71	76	78	379
	00000325	67	79	82	89	76	393
	00000326	74	78	75	79	76	382
	00000327	76	62	74	76	72	360
	00000328	74	74	76	75	85	384
	00000329	76	78	79	77	76	386
	00000330	81	78	70	77	81	387
	00000331	82	78	76	78	77	391
	00000332	79	81	70	76	77	383
	00000333	79	75	75	82	77	388
	00000334	76	78	84	78	83	399
	00000335	75	74	70	78	77	374
	00000336	75	73	71	76	77	372
	00000337	82	83	76	74	79	394
	00000338	73	79	76	81	72	381
	00000339	86	75	74	76	75	386
	00000340	78	79	82	78	64	381
	00000341	76	76	74	73	78	377
	00000342	76	69	77	70	76	368
	00000343	78	76	68	78	77	377
	00000344	72	76	69	74	76	367
	00000345	80	80	73	72	85	390
	00000346	79	76	78	74	77	384
	00000347	71	77	77	80	83	388
	00000348	77	79	73	79	70	378
	00000349	75	73	77	66	74	365
	00000350	77	86	83	78	75	399
	00000351	70	75	76	81	77	379
	00000352	72	77	75	77	81	382
	00000353	76	73	79	78	76	382
	00000354	75	78	85	76	76	390
	00000355	76	73	70	78	75	372
	00000356	73	80	78	78	80	389
	00000357	82	76	78	79	70	385
	00000358	74	77	78	76	76	381
	00000359	73	72	68	78	76	367
	00000360	74	76	80	80	82	392
	00000361	77	77	80	75	77	386
	00000362	78	79	71	75	74	377
	00000363	77	77	85	76	78	393
	00000364	77	74	67	78	79	375
	00000365	80	75	73	75	78	381
	00000366	73	77	77	82	78	387
	00000367	78	80	79	75	73	385
	00000368	81	74	78	83	80	396
	00000369	81	75	78	77	75	386
	00000370	77	77	83	80	76	393
	00000371	74	77	78	68	74	371
	00000372	77	72	71	69	80	369
	00000373	81	77	77	81	84	400
	00000374	77	76	74	72	77	376
	00000375	76	72	76	80	80	384
	00000376	81	74	81	69	78	383
	00000377	81	79	72	75	68	375
	00000378	77	74	78	74	74	377
	00000379	72	78	84	80	73	387
	00000380	73	80	72	85	75	385
	00000381	76	64	73	78	75	366
	00000382	72	80	73	70	83	378
	00000383	77	74	77	82	78	388
	00000384	83	82	76	80	76	397
	00000385	77	74	72	79	66	368
	00000386	76	74	82	74	76	382
	00000387	77	76	81	68	73	375
	00000388	77	75	77	78	77	384
	00000389	69	77	79	75	78	378
	00000390	78	73	74	75	75	375
	00000391	83	75	79	76	77	390
	00000392	72	79	78	75	75	379
	00000393	73	80	80	83	77	393
	00000394	76	72	74	72	78	372
	00000395	75	78	77	78	79	387
	00000396	75	77	81	80	70	383
	00000397	71	75	77	77	78	378
	00000398	74	78	76	76	79	383
	00000399	70	74	69	78	77	368
	00000400	72	72	74	78	81	377
	00000401	83	75	73	79	75	385
	00000402	74	69	71	77	75	366
	00000403	78	78	78	76	77	387
	00000404	84	71	76	76	75	382
	00000405	72	70	75	78	77	372
	00000406	81	74	74	77	79	385
	00000407	79	74	79	76	80	388
	00000408	76	74	85	81	75	391
	00000409	75	73	77	77	77	379
	00000410	73	82	77	70	71	373
	00000411	83	76	71	73	85	388
	00000412	84	75	72	77	83	391
	00000413	76	84	79	76	76	391
	00000414	70	77	75	76	83	381
	00000415	76	76	77	78	70	377
	00000416	80	76	76	65	85	382
	00000417	77	79	75	73	84	388
	00000418	71	81	76	76	79	383
	00000419	77	76	77	76	76	382
	00000420	80	80	80	74	78	392
	00000421	92	77	76	75	73	393
	00000422	74	75	71	77	77	374
	00000423	80	74	92	76	81	403
	00000424	76	79	75	83	76	389
	00000425	79	77	80	71	81	388
	00000426	80	82	76	67	77	382
	00000427	77	68	73	72	79	369
	00000428	75	79	72	76	81	383
	00000429	81	78	72	75	82	388
	00000430	76	74	76	76	81	383
	00000431	70	77	73	78	74	372
	00000432	77	76	75	82	72	382
	00000433	76	75	76	80	72	379
	00000434	66	71	80	78	74	369
	00000435	85	77	78	77	78	395
	00000436	74	79	68	75	76	372
	00000437	74	78	72	81	70	375
	00000438	84	77	77	75	78	391
	00000439	76	78	77	78	80	389
	00000440	76	78	82	76	74	386
	00000441	73	72	77	78	71	371
	00000442	65	76	74	75	71	361
	00000443	77	70	82	82	79	390
	00000444	77	72	80	78	78	385
	00000445	68	76	78	76	76	374
	00000446	75	76	88	74	74	387
	00000447	81	82	76	79	80	398
	00000448	55	71	64	80	74	344
	00000449	82	75	75	79	73	384
	00000450	67	74	80	67	71	359
	00000451	78	75	70	70	79	372
	00000452	77	74	71	79	77	378
	00000453	78	80	77	77	69	381
	00000454	75	79	74	75	75	378
	00000455	81	83	78	76	90	408
	00000456	76	81	69	75	71	372
	00000457	76	80	76	77	77	386
	00000458	76	70	83	79	73	381
	00000459	84	72	76	81	78	391
	00000460	77	75	73	74	75	374
	00000461	72	77	78	80	75	382
	00000462	84	82	72	77	76	391
	00000463	79	77	73	77	76	382
	00000464	77	80	80	76	77	390
	00000465	77	75	69	73	79	373
	00000466	78	72	79	73	80	382
	00000467	80	76	72	76	83	387
	00000468	65	77	76	78	73	369
	00000469	77	66	75	73	76	367
	00000470	72	78	75	74	89	388
	00000471	70	77	80	82	76	385
	00000472	73	79	77	72	78	379
	00000473	78	71	80	77	78	384
	00000474	70	81	71	73	73	368
	00000475	79	75	75	73	73	375
	00000476	76	89	76	71	76	388
	00000477	77	78	78	80	74	387
	00000478	78	80	87	79	85	409
	00000479	74	77	80	76	85	392
	00000480	77	71	71	86	77	382
	00000481	73	83	82	67	77	382
	00000482	84	79	76	76	76	391
	00000483	76	78	80	76	78	388
	00000484	80	72	78	70	78	378
	00000485	77	77	78	76	80	388
	00000486	72	76	70	82	77	377
	00000487	85	74	84	65	79	387
	00000488	71	81	76	81	75	384
	00000489	87	72	77	76	74	386
	00000490	84	78	61	74	82	379
	00000491	71	77	82	70	67	367
	00000492	77	76	87	71	75	386
	00000493	75	79	75	73	82	384
	00000494	85	76	74	72	72	379
	00000495	77	73	79	77	77	383
	00000496	77	75	83	77	72	384
	00000497	72	84	74	71	78	379
	00000498	76	79	79	75	78	387
	00000499	74	82	72	77	76	381
	00000500	76	83	69	74	76	378
	00000501	73	77	65	84	81	380
	00000502	82	79	73	76	75	385
	00000503	73	84	75	75	79	386
	00000504	77	69	76	73	76	371
	00000505	79	78	74	83	78	392
	00000506	75	78	76	82	79	390
	00000507	79	78	75	80	80	392
	00000508	81	70	68	80	84	383
	00000509	74	73	77	81	85	390
	00000510	74	81	75	82	75	387
	00000511	78	76	74	79	70	377
	00000512	80	75	76	78	77	386
	00000513	68	79	73	77	74	371
	00000514	79	84	74	76	76	389
	00000515	74	79	78	71	77	379
	00000516	73	79	68	73	77	370
	00000517	71	80	77	70	77	375
	00000518	77	79	72	76	73	377
	00000519	80	76	81	78	70	385
	00000520	81	73	76	78	82	390
	00000521	75	80	77	71	75	378
	00000522	78	76	75	81	78	388
	00000523	83	76	71	79	76	385
	00000524	77	74	71	69	75	366
	00000525	68	76	76	78	69	367
	00000526	76	80	82	77	85	400
	00000527	77	69	79	75	79	379
	00000528	74	79	76	75	85	389
	00000529	81	77	72	82	78	390
	00000530	77	76	78	65	73	369
	00000531	77	72	77	86	78	390
	00000532	76	77	76	67	80	376
	00000533	78	76	84	79	78	395
	00000534	76	74	69	78	70	367
	00000535	76	80	71	76	76	379
	00000536	77	76	73	74	74	374
	00000537	83	78	73	80	78	392
	00000538	73	76	81	82	73	385
	00000539	75	78	80	80	82	395
	00000540	76	77	82	78	76	389
	00000541	69	76	83	78	81	387
	00000542	76	73	77	74	71	371
	00000543	78	79	84	77	76	394
	00000544	76	76	76	74	61	363
	00000545	74	76	75	71	74	370
	00000546	75	79	75	76	79	384
	00000547	72	76	76	77	79	380
	00000548	87	77	82	73	76	395
	00000549	76	80	79	74	75	384
	00000550	75	68	76	84	71	374
	00000551	69	77	70	77	73	366
	00000552	73	72	73	75	75	368
	00000553	77	81	85	84	78	405
	00000554	75	80	78	72	69	374
	00000555	75	84	74	73	75	381
	00000556	76	70	81	77	80	384
	00000557	74	75	75	75	77	376
	00000558	70	80	72	81	76	379
	00000559	74	72	72	78	77	373
	00000560	76	75	80	74	80	385
	00000561	82	77	76	84	74	393
	00000562	81	77	79	83	71	391
	00000563	70	73	80	74	76	373
	00000564	70	82	81	69	72	374
	00000565	80	77	79	71	78	385
	00000566	75	79	86	74	81	395
	00000567	65	79	77	71	71	363
	00000568	80	73	79	72	76	380
	00000569	76	75	82	75	79	387
	00000570	86	76	69	76	76	383
	00000571	70	76	68	79	73	366
	00000572	74	77	76	74	82	383
	00000573	83	78	80	77	76	394
	00000574	74	80	79	74	87	394
	00000575	75	72	81	75	80	383
	00000576	80	73	79	78	89	399
	00000577	75	75	78	71	73	372
	00000578	72	76	75	79	71	373
	00000579	75	69	75	82	73	374
	00000580	78	75	81	71	79	384
	00000581	81	81	77	83	70	392
	00000582	76	69	75	81	70	371
	00000583	80	81	74	75	77	387
	00000584	85	75	80	76	68	384
	00000585	79	74	75	76	84	388
	00000586	78	76	81	76	85	396
	00000587	78	73	72	75	76	374
	00000588	78	63	69	80	74	364
	00000589	76	76	84	77	84	397
	00000590	74	84	75	82	70	385
	00000591	71	80	79	82	76	388
	00000592	79	77	78	80	75	389
	00000593	86	79	83	79	65	392
	00000594	78	76	75	78	75	382
	00000595	74	76	80	76	78	384
	00000596	74	78	74	73	68	367
	00000597	81	78	76	85	82	402
	00000598	81	77	77	73	76	384
	00000599	78	78	72	78	77	383
	00000600	74	75	77	75	77	378
	00000601	76	73	72	84	81	386
	00000602	74	76	78	79	71	378
	00000603	74	75	77	78	80	384
	00000604	78	73	63	75	77	366
	00000605	77	77	77	80	82	393
	00000606	72	81	72	75	76	376
	00000607	78	80	76	68	72	374
	00000608	71	79	76	78	80	384
	00000609	81	84	75	77	83	400
	00000610	73	76	80	74	78	381
	00000611	75	76	82	74	79	386
	00000612	75	79	78	75	71	378
	00000613	75	78	82	80	79	394
	00000614	79	80	86	76	70	391
	00000615	79	78	76	80	73	386
	00000616	79	72	58	75	73	357
	00000617	76	81	79	76	75	387
	00000618	75	76	77	75	73	376
	00000619	71	82	78	75	73	379
	00000620	68	77	74	75	80	374
	00000621	83	74	81	79	74	391
	00000622	78	86	83	75	81	403
	00000623	78	73	74	67	72	364
	00000624	74	73	75	71	78	371
	00000625	77	80	77	89	73	396
	00000626	76	77	79	78	71	381
	00000627	81	75	75	79	74	384
	00000628	75	79	77	77	74	382
	00000629	81	76	73	78	73	381
	00000630	69	77	79	78	82	385
	00000631	72	78	76	88	75	389
	00000632	83	73	75	71	81	383
	00000633	82	74	72	81	70	379
	00000634	76	77	67	74	79	373
	00000635	75	88	73	76	83	395
	00000636	77	77	73	77	75	379
	00000637	77	76	85	78	75	391
	00000638	76	82	74	69	75	376
	00000639	79	79	74	79	73	384
	00000640	86	77	78	80	75	396
	00000641	81	76	76	76	75	384
	00000642	83	76	77	80	73	389
	00000643	78	76	79	76	73	382
	00000644	76	71	76	79	83	385
	00000645	73	79	78	87	78	395
	00000646	77	77	81	78	75	388
	00000647	77	79	78	76	73	383
	00000648	70	80	77	82	77	386
	00000649	65	75	77	75	78	370
	00000650	76	76	69	80	76	377
	00000651	75	77	69	75	78	374
	00000652	74	88	73	77	73	385
	00000653	71	71	80	80	86	388
	00000654	77	71	80	87	77	392
	00000655	77	75	74	72	78	376
	00000656	67	71	80	81	69	368
	00000657	73	88	76	75	76	388
	00000658	80	73	76	79	76	384
	00000659	70	74	74	72	72	362
	00000660	69	79	79	76	73	376
	00000661	78	77	80	76	77	388
	00000662	72	80	83	71	77	383
	00000663	73	64	74	80	73	364
	00000664	80	79	77	71	78	385
	00000665	77	80	80	79	79	395
	00000666	75	73	80	82	74	384
	00000667	77	70	72	76	71	366
	00000668	75	78	76	68	84	381
	00000669	77	76	75	78	71	377
	00000670	76	70	78	80	68	372
	00000671	76	88	70	73	83	390
	00000672	77	82	73	84	84	400
	00000673	72	73	79	79	80	383
	00000674	79	80	69	74	76	378
	00000675	73	74	75	74	80	376
	00000676	72	72	74	75	87	380
	00000677	76	85	86	80	79	406
	00000678	81	81	74	66	76	378
	00000679	72	74	74	75	77	372
	00000680	87	77	80	81	75	400
	00000681	66	74	76	79	73	368
	00000682	70	74	81	78	76	379
	00000683	80	75	70	81	73	379
	00000684	73	75	74	77	78	377
	00000685	77	79	77	71	76	380
	00000686	79	75	75	71	80	380
	00000687	85	72	74	77	70	378
	00000688	75	81	76	73	73	378
	00000689	72	78	77	75	74	376
	00000690	72	86	75	70	76	379
	00000691	74	73	76	75	78	376
	00000692	80	81	77	73	77	388
	00000693	76	86	79	75	76	392
	00000694	77	79	77	77	80	390
	00000695	81	70	68	78	78	375
	00000696	74	77	83	75	75	384
	00000697	76	80	71	72	73	372
	00000698	68	75	71	83	78	375
	00000699	73	73	72	81	78	377
	00000700	85	74	76	77	71	383
	00000701	64	73	78	75	79	369
	00000702	72	74	72	74	75	367
	00000703	79	76	78	80	79	392
	00000704	76	78	76	80	76	386
	00000705	78	75	82	82	77	394
	00000706	80	73	73	81	79	386
	00000707	76	82	78	71	81	388
	00000708	74	84	75	77	76	386
	00000709	78	69	76	77	78	378
	00000710	78	80	77	79	75	389
	00000711	79	76	75	71	77	378
	00000712	73	70	78	78	68	367
	00000713	73	74	77	74	84	382
	00000714	76	77	74	72	75	374
	00000715	77	77	68	85	76	383
	00000716	77	79	77	75	73	381
	00000717	65	76	76	78	83	378
	00000718	82	77	74	70	79	382
	00000719	71	83	82	75	76	387
	00000720	73	80	72	76	74	375
	00000721	76	85	73	76	72	382
	00000722	80	77	86	84	76	403
	00000723	84	75	78	82	77	396
	00000724	72	78	80	77	70	377
	00000725	80	74	79	73	76	382
	00000726	77	76	82	73	75	383
	00000727	74	77	75	67	77	370
	00000728	78	76	77	76	84	391
	00000729	85	78	82	76	79	400
	00000730	72	80	78	75	76	381
	00000731	78	76	79	81	80	394
	00000732	77	74	81	80	73	385
	00000733	76	73	74	81	76	380
	00000734	77	76	77	72	84	386
	00000735	80	78	79	75	82	394
	00000736	78	80	70	78	84	390
	00000737	74	80	79	79	82	394
	00000738	79	75	80	80	77	391
	00000739	77	76	70	75	79	377
	00000740	77	81	71	74	82	385
	00000741	78	76	76	71	78	379
	00000742	75	82	75	77	78	387
	00000743	69	74	79	77	73	372
	00000744	80	78	75	79	75	387
	00000745	75	77	75	81	76	384
	00000746	76	80	73	81	74	384
	00000747	81	80	77	84	79	401
	00000748	76	73	73	78	74	374
	00000749	77	77	76	79	78	387
	00000750	75	75	76	75	79	380
	00000751	76	75	79	80	79	389
	00000752	74	73	78	74	75	374
	00000753	81	77	80	83	71	392
	00000754	75	82	73	72	77	379
	00000755	77	73	78	76	79	383
	00000756	71	76	76	76	75	374
	00000757	77	75	78	75	78	383
	00000758	77	79	75	76	82	389
	00000759	73	78	78	71	74	374
	00000760	80	79	78	82	81	400
	00000761	81	80	77	77	76	391
	00000762	73	78	82	79	75	387
	00000763	70	76	80	78	76	380
	00000764	73	75	65	75	79	367
	00000765	69	78	77	82	78	384
	00000766	76	77	81	74	78	386
	00000767	79	74	76	72	75	376
	00000768	78	76	76	82	76	388
	00000769	78	69	71	83	76	377
	00000770	77	79	83	79	76	394
	00000771	80	75	76	76	80	387
	00000772	83	80	76	76	76	391
	00000773	75	77	74	74	85	385
	00000774	82	79	81	76	73	391
	00000775	79	77	77	81	80	394
	00000776	69	74	71	71	71	356
	00000777	74	77	74	73	78	376
	00000778	77	79	78	72	72	378
	00000779	79	78	82	75	76	390
	00000780	71	72	79	77	82	381
	00000781	77	79	86	80	74	396
	00000782	71	77	77	81	78	384
	00000783	83	73	78	79	77	390
	00000784	77	76	81	78	80	392
	00000785	76	79	74	73	76	378
	00000786	68	70	72	76	76	362
	00000787	79	76	64	76	82	377
	00000788	75	72	77	83	75	382
	00000789	71	78	75	76	72	372
	00000790	79	75	77	71	69	371
	00000791	76	79	78	75	73	381
	00000792	73	67	77	74	72	363
	00000793	70	75	90	76	72	383
	00000794	77	76	82	78	77	390
	00000795	73	77	85	79	76	390
	00000796	78	74	81	78	79	390
	00000797	76	76	73	76	75	376
	00000798	72	80	75	79	85	391
	00000799	79	85	77	79	78	398
	00000800	73	70	76	85	77	381
	00000801	76	63	76	77	76	368
	00000802	76	75	76	75	81	383
	00000803	76	78	72	79	82	387
	00000804	73	70	76	80	80	379
	00000805	70	80	73	72	78	373
	00000806	75	77	80	73	75	380
	00000807	75	75	83	69	80	382
	00000808	81	78	67	77	78	381
	00000809	68	79	74	75	78	374
	00000810	71	64	85	78	75	373
	00000811	81	85	79	93	71	409
	00000812	78	83	77	70	76	384
	00000813	81	78	76	77	77	389
	00000814	70	83	80	78	75	386
	00000815	76	73	79	77	78	383
	00000816	76	78	75	79	76	384
	00000817	75	79	72	77	78	381
	00000818	77	80	72	81	82	392
	00000819	74	73	77	75	72	371
	00000820	79	83	75	75	73	385
