	学号		语文	数学	英语	物理	化学	总分
	00000216	74	79	76	83	78	390
	00000217	83	77	78	76	67	381
	00000218	72	73	78	77	78	378
	00000219	75	67	80	75	77	374
	00000220	76	78	82	79	86	401
	00000221	80	68	78	76	75	377
	00000222	76	74	77	78	74	379
	00000223	78	68	75	79	78	378
	00000224	69	77	79	77	75	377
	00000225	70	83	70	87	76	386
	00000226	75	74	80	78	74	381
	00000227	69	74	76	78	76	373
	00000228	79	81	78	71	71	380
	00000229	76	77	80	76	77	386
	00000230	76	80	77	78	88	399
	00000231	80	77	72	74	73	376
	00000232	74	73	77	72	76	372
	00000233	77	83	74	82	80	396
	00000234	81	77	78	79	77	392
	00000235	78	84	74	77	79	392
	00000236	87	87	79	84	72	409
	00000237	81	76	81	80	78	396
	00000238	77	76	80	84	68	385
	00000239	75	75	79	75	75	379
	00000240	76	75	75	72	72	370
	00000241	78	84	74	78	77	391
	00000242	74	76	76	75	77	378
	00000243	76	79	75	77	72	379
	00000244	74	81	82	73	77	387
	00000245	76	81	75	74	77	383
	00000246	76	75	75	77	79	382
	00000247	72	70	83	78	73	376
	00000248	77	74	79	81	76	387
	00000249	74	75	68	79	79	375
	00000250	76	75	77	79	79	386
	00000251	79	75	72	73	77	376
	00000252	76	74	73	77	74	374
	00000253	78	78	80	84	74	394
	00000254	79	73	68	74	70	364
	00000255	76	79	79	72	75	381
	00000256	83	74	76	78	84	395
	00000257	75	76	79	74	83	387
	00000258	75	79	79	85	77	395
	00000259	75	75	77	79	73	379
	00000260	79	75	78	81	76	389
	00000261	79	73	76	78	77	383
	00000262	75	80	77	74	76	382
	00000263	78	75	72	73	78	376
	00000264	76	75	81	82	76	390
	00000265	74	74	79	79	75	381
	00000266	79	78	78	76	82	393
	00000267	81	74	72	79	88	394
	00000268	76	79	71	76	72	374
	00000269	83	75	78	76	77	389
	00000270	74	75	78	77	74	378
	00000271	77	80	68	79	79	383
	00000272	76	76	77	71	76	376
	00000273	79	80	71	82	76	388
	00000274	80	84	85	74	75	398
	00000275	72	77	80	78	74	381
	00000276	79	77	81	77	76	390
	00000277	75	78	76	78	81	388
	00000278	76	81	81	73	73	384
	00000279	71	80	79	74	78	382
	00000280	66	79	79	79	70	373
	00000281	75	80	78	82	80	395
	00000282	74	78	74	74	74	374
	00000283	76	67	78	78	81	380
	00000284	77	81	80	78	79	395
	00000285	74	75	83	79	79	390
	00000286	74	80	80	78	77	389
	00000287	72	70	76	72	80	370
	00000288	78	81	74	79	81	393
	00000289	87	75	74	76	80	392
	00000290	76	77	75	70	83	381
	00000291	76	79	74	81	74	384
	00000292	79	81	77	85	68	390
	00000293	72	77	80	74	79	382
	00000294	78	78	82	77	76	391
	00000295	77	77	79	76	74	383
	00000296	77	77	84	72	73	383
	00000297	77	74	80	76	75	382
	00000298	73	75	82	73	73	376
	00000299	88	70	72	76	83	389
	00000300	78	82	80	75	67	382
	00000301	73	78	72	80	71	374
	00000302	70	76	78	73	73	370
	00000303	76	75	78	65	77	371
	00000304	79	79	72	79	74	383
	00000305	70	75	78	74	75	372
	00000306	74	76	78	80	78	386
	00000307	74	77	76	77	76	380
	00000308	74	76	75	79	81	385
	00000309	75	76	79	77	75	382
	00000310	78	78	70	75	78	379
	00000311	77	77	78	80	76	388
	00000312	79	85	81	75	82	402
	00000313	75	73	83	68	81	380
	00000314	76	86	80	83	82	407
	00000315	82	71	77	70	82	382
	00000316	76	83	77	72	70	378
	00000317	70	82	77	77	74	380
	00000318	81	80	82	81	81	405
	00000319	78	81	80	81	76	396
	00000320	76	67	82	77	76	378
	00000321	68	72	74	77	68	359
	00000322	77	73	77	76	72	375
	00000323	73	81	75	70	80	379
	00000324	76	73	78	79	78	384
	00000325	79	76	73	75	79	382
	00000326	84	81	81	77	76	399
	00000327	76	81	77	77	77	388
	00000328	75	74	74	82	75	380
	00000329	82	75	78	79	75	389
	00000330	77	69	82	77	81	386
	00000331	74	75	80	80	74	383
	00000332	75	80	80	78	82	395
	00000333	73	76	77	74	75	375
	00000334	74	87	76	75	80	392
	00000335	79	77	76	76	76	384
	00000336	78	76	81	72	70	377
	00000337	77	80	75	71	74	377
	00000338	74	80	79	73	75	381
	00000339	82	79	72	75	75	383
	00000340	80	79	69	77	69	374
	00000341	75	76	74	79	74	378
	00000342	78	77	82	74	78	389
	00000343	70	74	82	80	76	382
	00000344	69	80	79	81	73	382
	00000345	78	71	77	76	80	382
	00000346	81	70	77	70	76	374
	00000347	75	79	76	77	78	385
	00000348	70	81	79	76	79	385
	00000349	73	79	76	77	72	377
	00000350	79	76	74	71	75	375
	00000351	76	74	72	72	63	357
	00000352	75	71	80	78	78	382
	00000353	79	71	75	78	83	386
	00000354	75	76	75	76	78	380
	00000355	73	75	67	78	80	373
	00000356	73	77	74	80	79	383
	00000357	73	79	78	73	79	382
	00000358	80	81	83	73	77	394
	00000359	81	76	76	77	77	387
	00000360	77	74	91	81	73	396
	00000361	83	74	77	73	76	383
	00000362	77	76	81	77	75	386
	00000363	80	71	79	73	78	381
	00000364	63	77	77	79	75	371
	00000365	76	72	81	74	77	380
	00000366	77	77	78	78	83	393
	00000367	79	73	75	77	83	387
	00000368	74	80	77	75	78	384
	00000369	77	82	70	79	72	380
	00000370	81	76	71	78	76	382
	00000371	73	71	82	76	71	373
	00000372	78	75	73	79	75	380
	00000373	80	79	73	78	81	391
	00000374	74	68	78	75	76	371
	00000375	73	79	73	79	74	378
	00000376	72	84	77	75	83	391
	00000377	77	78	77	75	78	385
	00000378	74	76	75	75	85	385
	00000379	79	74	76	75	77	381
	00000380	76	77	71	70	66	360
	00000381	76	72	77	77	78	380
	00000382	81	78	78	75	79	391
	00000383	75	71	83	82	77	388
	00000384	77	77	77	78	77	386
	00000385	74	75	75	80	77	381
	00000386	84	74	77	79	76	390
	00000387	83	74	74	82	80	393
	00000388	74	78	76	78	72	378
	00000389	71	81	72	84	74	382
	00000390	75	85	69	83	79	391
	00000391	73	76	74	76	79	378
	00000392	77	67	65	76	85	370
	00000393	78	78	73	78	67	374
	00000394	74	72	78	66	75	365
	00000395	80	77	75	71	75	378
	00000396	73	71	74	86	79	383
	00000397	79	75	78	75	82	389
	00000398	70	80	79	82	81	392
	00000399	77	78	83	75	77	390
	00000400	73	85	82	80	74	394
	00000401	76	79	78	71	75	379
	00000402	81	82	79	79	76	397
	00000403	77	76	78	76	79	386
	00000404	74	75	75	78	80	382
	00000405	72	76	76	73	81	378
	00000406	84	79	75	82	78	398
	00000407	79	80	78	79	72	388
	00000408	72	77	76	84	72	381
	00000409	88	77	78	78	84	405
	00000410	78	89	75	76	78	396
	00000411	75	74	78	80	76	383
	00000412	70	76	74	75	75	370
	00000413	80	79	74	77	69	379
	00000414	85	70	81	80	83	399
	00000415	71	69	67	80	78	365
	00000416	80	76	75	73	84	388
	00000417	75	82	82	80	72	391
	00000418	71	71	76	84	78	380
	00000419	77	75	71	74	72	369
	00000420	73	79	72	74	76	374
	00000421	80	77	71	76	74	378
	00000422	78	78	73	76	70	375
	00000423	76	76	82	75	75	384
	00000424	73	72	76	80	79	380
	00000425	80	80	78	77	77	392
	00000426	75	77	74	82	78	386
	00000427	77	77	76	77	79	386
	00000428	78	75	69	71	76	369
	00000429	74	66	68	82	68	358
	00000430	76	77	84	72	78	387
	00000431	77	66	73	78	75	369
	00000432	76	73	78	77	71	375
	00000433	74	73	75	77	72	371
	00000434	72	72	74	73	75	366
	00000435	80	74	72	79	72	377
	00000436	75	73	76	78	73	375
	00000437	76	74	73	79	80	382
	00000438	76	78	69	76	73	372
	00000439	82	71	80	77	63	373
	00000440	79	78	78	73	75	383
	00000441	75	70	70	77	75	367
	00000442	80	82	77	80	82	401
	00000443	76	81	78	81	66	382
	00000444	76	75	84	79	73	387
	00000445	80	76	80	68	77	381
	00000446	78	76	72	79	78	383
	00000447	78	81	74	80	79	392
	00000448	76	73	80	75	84	388
	00000449	77	76	73	72	78	376
	00000450	78	83	72	77	80	390
	00000451	76	82	79	74	80	391
	00000452	73	73	78	78	81	383
	00000453	78	75	78	79	77	387
	00000454	81	76	74	78	76	385
	00000455	74	79	78	76	78	385
	00000456	69	74	82	83	73	381
	00000457	73	80	76	81	72	382
	00000458	69	78	74	74	76	371
	00000459	76	81	79	74	75	385
	00000460	76	74	73	73	76	372
	00000461	79	76	76	72	78	381
	00000462	76	79	72	78	77	382
	00000463	71	75	75	71	76	368
	00000464	81	78	76	78	72	385
	00000465	84	73	79	75	77	388
	00000466	77	82	75	77	77	388
	00000467	76	75	80	75	72	378
	00000468	77	82	74	73	78	384
	00000469	78	77	80	78	74	387
	00000470	75	74	78	74	66	367
	00000471	81	72	73	79	75	380
	00000472	75	79	77	76	76	383
	00000473	76	77	77	80	74	384
	00000474	75	77	77	69	75	373
	00000475	78	70	77	75	75	375
	00000476	77	76	81	75	79	388
	00000477	85	71	79	78	74	387
	00000478	78	78	79	79	76	390
	00000479	79	78	74	76	77	384
	00000480	78	75	75	69	76	373
	00000481	81	69	77	76	82	385
	00000482	75	81	80	81	76	393
	00000483	82	75	69	73	77	376
	00000484	78	76	74	76	80	384
	00000485	78	83	75	76	79	391
	00000486	84	75	68	73	74	374
	00000487	74	79	73	76	70	372
	00000488	79	78	74	82	72	385
	00000489	76	73	81	76	72	378
	00000490	79	75	76	76	71	377
	00000491	76	75	77	76	73	377
	00000492	68	87	76	77	72	380
	00000493	74	82	74	76	68	374
	00000494	73	70	76	77	80	376
	00000495	78	79	80	77	74	388
	00000496	78	75	75	77	75	380
	00000497	76	81	77	75	75	384
	00000498	76	72	75	78	78	379
	00000499	75	76	76	77	76	380
	00000500	71	76	70	81	82	380
	00000501	72	77	77	74	80	380
	00000502	77	85	76	77	75	390
	00000503	74	82	77	71	80	384
	00000504	73	76	79	78	74	380
	00000505	68	80	79	78	74	379
	00000506	77	77	73	89	77	393
	00000507	83	84	75	79	77	398
	00000508	78	84	75	74	76	387
	00000509	80	81	77	75	86	399
	00000510	77	79	80	74	75	385
	00000511	73	71	78	77	75	374
	00000512	78	76	80	76	82	392
	00000513	79	78	71	74	82	384
	00000514	78	72	80	82	75	387
	00000515	77	70	75	81	72	375
	00000516	76	74	82	74	74	380
	00000517	74	77	72	75	76	374
	00000518	70	72	74	76	77	369
	00000519	77	80	89	76	75	397
	00000520	80	71	76	76	77	380
	00000521	72	80	77	74	72	375
	00000522	75	75	79	76	67	372
	00000523	71	73	75	75	78	372
	00000524	76	77	74	76	74	377
	00000525	75	73	79	82	73	382
	00000526	78	70	81	81	76	386
	00000527	70	74	75	78	79	376
	00000528	80	73	77	75	82	387
	00000529	76	77	77	79	80	389
	00000530	71	77	83	79	68	378
	00000531	82	77	74	77	79	389
	00000532	77	69	84	74	71	375
	00000533	79	85	83	80	75	402
	00000534	82	79	73	77	83	394
	00000535	71	79	74	82	77	383
	00000536	76	80	74	73	73	376
	00000537	81	80	76	77	77	391
	00000538	73	70	80	75	77	375
	00000539	77	81	69	74	77	378
	00000540	72	77	77	74	76	376
	00000541	75	78	77	76	77	383
	00000542	72	72	81	76	72	373
	00000543	76	72	74	79	80	381
	00000544	75	80	77	76	77	385
	00000545	78	76	76	69	77	376
	00000546	75	78	77	75	76	381
	00000547	76	79	75	77	75	382
	00000548	82	71	72	69	77	371
	00000549	82	74	75	69	79	379
	00000550	76	73	67	79	81	376
	00000551	79	83	76	79	73	390
	00000552	76	78	79	79	74	386
	00000553	77	82	70	70	77	376
	00000554	70	79	80	76	78	383
	00000555	80	75	70	77	78	380
	00000556	80	76	76	78	76	386
	00000557	66	75	82	80	75	378
	00000558	73	78	78	71	74	374
	00000559	72	73	79	70	76	370
	00000560	76	72	71	80	79	378
	00000561	70	75	77	78	81	381
	00000562	76	75	79	77	81	388
	00000563	72	76	83	78	72	381
	00000564	75	76	74	79	78	382
	00000565	78	83	79	78	74	392
	00000566	77	77	78	75	71	378
	00000567	75	79	77	75	77	383
	00000568	78	68	78	78	69	371
	00000569	80	76	75	68	79	378
	00000570	82	75	74	74	82	387
	00000571	75	75	79	75	76	380
	00000572	72	76	80	77	75	380
	00000573	79	77	77	71	85	389
	00000574	66	72	76	76	77	367
	00000575	76	73	76	72	75	372
	00000576	79	81	71	73	64	368
	00000577	67	79	74	81	78	379
	00000578	76	69	78	69	77	369
	00000579	70	77	75	76	75	373
	00000580	76	81	82	77	76	392
	00000581	81	78	72	75	75	381
	00000582	77	77	75	76	77	382
	00000583	78	75	79	76	76	384
	00000584	74	77	78	73	74	376
	00000585	74	76	80	79	76	385
	00000586	78	76	76	74	76	380
	00000587	85	78	77	72	76	388
	00000588	69	75	82	77	75	378
	00000589	78	75	75	72	73	373
	00000590	77	78	77	80	75	387
	00000591	79	79	74	81	73	386
	00000592	78	79	71	80	74	382
	00000593	75	83	77	73	73	381
	00000594	74	74	75	78	77	378
	00000595	77	72	72	74	82	377
	00000596	82	77	79	79	76	393
	00000597	78	73	75	78	71	375
	00000598	75	73	82	69	78	377
	00000599	76	77	76	79	69	377
	00000600	76	78	78	75	72	379
	00000601	79	74	74	76	71	374
	00000602	76	74	76	73	73	372
	00000603	76	72	76	89	77	390
	00000604	78	78	76	71	78	381
	00000605	80	69	74	77	77	377
	00000606	76	77	80	75	77	385
	00000607	77	77	70	76	74	374
	00000608	79	82	80	75	84	400
	00000609	77	76	83	77	77	390
	00000610	77	78	78	78	80	391
	00000611	78	75	82	78	74	387
	00000612	70	85	84	73	79	391
	00000613	83	78	76	76	78	391
	00000614	81	79	80	79	78	397
	00000615	74	74	77	74	78	377
	00000616	77	73	77	78	75	380
	00000617	79	77	76	79	82	393
	00000618	69	72	81	82	80	384
	00000619	83	76	89	77	75	400
	00000620	80	76	75	82	80	393
	00000621	77	81	71	73	80	382
	00000622	81	65	76	76	77	375
	00000623	77	75	77	80	63	372
	00000624	66	73	80	73	86	378
	00000625	79	71	76	77	78	381
	00000626	75	74	74	76	81	380
	00000627	78	79	79	82	78	396
	00000628	73	77	75	71	74	370
	00000629	79	73	79	77	75	383
	00000630	76	76	77	75	82	386
	00000631	76	72	74	73	76	371
	00000632	75	73	73	85	77	383
	00000633	67	74	74	76	75	366
	00000634	80	77	78	72	74	381
	00000635	80	77	83	75	80	395
	00000636	71	72	73	77	76	369
	00000637	79	72	73	79	76	379
	00000638	78	87	77	77	71	390
	00000639	83	72	80	73	76	384
	00000640	77	77	74	77	82	387
	00000641	67	78	81	76	77	379
	00000642	73	79	77	75	79	383
	00000643	75	74	67	75	71	362
	00000644	71	78	87	74	74	384
	00000645	67	74	71	75	78	365
	00000646	73	75	77	81	74	380
	00000647	79	78	76	77	77	387
	00000648	78	75	81	85	79	398
	00000649	78	78	67	74	76	373
	00000650	74	77	79	76	82	388
	00000651	81	75	75	80	75	386
	00000652	77	77	73	77	77	381
	00000653	72	73	78	80	75	378
	00000654	73	77	76	75	73	374
	00000655	77	74	77	77	74	379
	00000656	81	83	76	77	82	399
	00000657	82	74	85	74	76	391
	00000658	85	79	75	69	78	386
	00000659	75	79	77	78	75	384
	00000660	79	79	71	75	75	379
	00000661	77	76	75	74	76	378
	00000662	75	80	78	69	82	384
	00000663	75	75	77	75	77	379
	00000664	75	78	70	76	78	377
	00000665	79	76	80	79	75	389
	00000666	76	73	78	73	79	379
	00000667	76	73	78	75	72	374
	00000668	74	78	76	75	85	388
	00000669	82	68	73	72	74	369
	00000670	78	76	72	80	78	384
	00000671	76	85	77	82	77	397
	00000672	70	75	76	76	79	376
	00000673	75	79	78	74	76	382
	00000674	76	79	74	77	84	390
	00000675	83	80	73	83	81	400
	00000676	72	73	73	78	78	374
	00000677	75	73	78	74	75	375
	00000678	82	81	78	62	67	370
	00000679	74	81	76	77	77	385
	00000680	82	74	74	71	82	383
	00000681	73	75	82	78	76	384
	00000682	76	78	72	75	74	375
	00000683	78	76	74	80	75	383
	00000684	74	81	77	71	79	382
	00000685	74	79	77	76	74	380
	00000686	76	71	75	68	78	368
	00000687	75	71	67	78	78	369
	00000688	84	78	72	85	80	399
	00000689	73	75	74	74	80	376
	00000690	77	84	77	73	73	384
	00000691	68	74	74	74	81	371
	00000692	79	64	80	83	79	385
	00000693	75	80	72	91	80	398
	00000694	74	78	79	72	74	377
	00000695	79	77	72	74	78	380
	00000696	78	69	76	73	85	381
	00000697	76	75	84	74	82	391
	00000698	75	79	80	77	86	397
	00000699	75	81	76	79	83	394
	00000700	79	74	79	79	77	388
	00000701	78	79	73	79	75	384
	00000702	76	79	71	73	79	378
	00000703	77	75	74	72	79	377
	00000704	83	77	79	74	76	389
	00000705	76	76	77	70	73	372
	00000706	77	70	73	77	73	370
	00000707	76	77	82	88	75	398
	00000708	78	78	76	78	68	378
	00000709	81	69	76	80	77	383
	00000710	81	78	72	77	70	378
	00000711	75	79	75	78	87	394
	00000712	71	76	72	74	78	371
	00000713	75	76	81	87	77	396
	00000714	71	78	73	75	77	374
	00000715	70	81	77	85	74	387
	00000716	71	75	76	74	75	371
	00000717	74	72	78	76	74	374
	00000718	77	79	75	75	83	389
	00000719	76	82	81	77	77	393
	00000720	77	75	71	87	76	386
	00000721	76	76	69	73	76	370
	00000722	75	74	72	75	77	373
	00000723	76	74	84	81	75	390
	00000724	76	78	75	73	72	374
	00000725	79	77	76	75	76	383
	00000726	78	76	82	82	77	395
	00000727	73	75	78	80	81	387
	00000728	74	77	74	74	78	377
	00000729	83	73	77	79	77	389
	00000730	85	67	78	80	84	394
	00000731	77	81	78	84	72	392
	00000732	77	72	75	81	83	388
	00000733	64	79	77	74	69	363
	00000734	77	79	79	71	77	383
	00000735	68	75	78	76	73	370
	00000736	93	74	81	77	76	401
	00000737	67	77	74	80	76	374
	00000738	76	82	75	79	82	394
	00000739	79	75	77	78	73	382
	00000740	71	74	78	80	75	378
	00000741	67	83	77	78	70	375
	00000742	72	78	73	70	81	374
	00000743	84	84	71	79	76	394
	00000744	80	62	74	80	85	381
	00000745	77	82	80	78	78	395
	00000746	75	77	79	74	79	384
	00000747	81	79	76	76	82	394
	00000748	79	77	73	80	78	387
	00000749	78	67	75	78	78	376
	00000750	79	68	72	78	72	369
	00000751	73	80	84	81	76	394
	00000752	75	77	75	76	88	391
	00000753	78	78	80	81	75	392
	00000754	78	78	85	75	72	388
	00000755	81	76	73	76	82	388
	00000756	77	80	80	74	76	387
	00000757	75	74	71	69	85	374
	00000758	75	72	79	74	78	378
	00000759	80	78	78	83	78	397
	00000760	77	77	90	75	80	399
	00000761	86	75	77	76	81	395
	00000762	73	80	82	61	67	363
	00000763	87	72	79	76	78	392
	00000764	80	80	76	76	79	391
	00000765	77	77	72	78	75	379
	00000766	83	78	77	71	86	395
	00000767	75	76	79	74	74	378
	00000768	79	78	72	76	77	382
	00000769	79	79	78	73	86	395
	00000770	70	78	76	74	79	377
	00000771	80	70	73	83	74	380
	00000772	76	77	76	74	77	380
	00000773	81	72	71	79	77	380
	00000774	78	81	76	86	75	396
	00000775	73	78	77	74	79	381
	00000776	76	73	79	75	83	386
	00000777	71	74	78	79	74	376
	00000778	80	76	80	74	75	385
	00000779	69	75	74	78	77	373
	00000780	81	80	77	74	78	390
	00000781	79	76	82	79	76	392
	00000782	78	76	75	74	73	376
	00000783	77	81	75	75	79	387
	00000784	75	82	74	79	75	385
	00000785	80	76	78	80	85	399
	00000786	75	76	76	78	81	386
	00000787	79	80	72	78	77	386
	00000788	77	71	74	74	78	374
	00000789	74	76	78	73	78	379
	00000790	75	78	82	79	82	396
	00000791	85	77	78	73	78	391
	00000792	75	79	75	75	77	381
	00000793	83	76	77	76	81	393
	00000794	77	73	77	69	80	376
	00000795	73	75	74	83	72	377
	00000796	78	75	82	75	81	391
	00000797	71	69	78	77	73	368
	00000798	72	72	71	70	72	357
	00000799	75	73	82	82	77	389
	00000800	77	75	78	76	75	381
	00000801	77	75	79	64	76	371
	00000802	70	79	81	73	76	379
	00000803	73	75	71	69	75	363
	00000804	73	79	79	81	75	387
	00000805	73	80	76	78	76	383
	00000806	75	75	78	74	78	380
	00000807	67	76	70	78	76	367
	00000808	78	77	78	80	71	384
	00000809	65	77	73	76	78	369
	00000810	68	80	80	74	71	373
	00000811	70	74	75	79	78	376
	00000812	77	70	73	75	80	375
	00000813	71	75	84	70	73	373
	00000814	80	76	70	74	81	381
	00000815	81	79	70	74	75	379
	00000816	79	73	83	76	77	388
	00000817	80	80	80	78	80	398
	00000818	78	81	76	79	76	390
	00000819	70	76	71	71	73	361
	00000820	80	77	81	76	80	394
