	学号		语文	数学	英语	物理	化学	总分
	00000415	79	77	75	74	71	376
	00000416	77	79	76	75	78	385
	00000417	79	81	74	77	82	393
	00000418	78	73	74	77	77	379
	00000419	76	73	76	76	76	377
	00000420	83	75	71	77	74	380
	00000421	74	76	77	72	85	384
	00000422	71	75	79	77	72	374
	00000423	68	87	75	78	77	385
	00000424	72	72	85	77	75	381
	00000425	77	76	78	79	86	396
	00000426	85	77	77	76	76	391
	00000427	80	73	75	74	78	380
	00000428	77	77	87	78	77	396
	00000429	77	85	78	76	81	397
	00000430	86	77	70	66	76	375
	00000431	78	83	73	73	76	383
	00000432	76	74	74	78	68	370
	00000433	82	76	72	75	75	380
	00000434	76	78	76	81	76	387
	00000435	75	81	76	78	72	382
	00000436	76	76	77	74	73	376
	00000437	79	75	75	82	75	386
	00000438	78	72	75	67	70	362
	00000439	77	80	84	73	77	391
	00000440	76	74	72	76	77	375
	00000441	83	63	71	75	73	365
	00000442	78	77	82	77	75	389
	00000443	77	80	79	82	72	390
	00000444	76	78	75	78	79	386
	00000445	73	77	75	81	71	377
	00000446	81	80	84	78	76	399
	00000447	79	78	79	76	73	385
	00000448	77	72	78	71	76	374
	00000449	76	83	75	76	77	387
	00000450	75	81	76	76	69	377
	00000451	79	76	78	73	75	381
	00000452	77	76	73	73	77	376
	00000453	77	72	78	75	77	379
	00000454	81	75	77	78	74	385
	00000455	75	76	80	72	74	377
	00000456	79	75	76	78	72	380
	00000457	75	74	77	77	76	379
	00000458	71	85	83	76	74	389
	00000459	78	80	76	75	82	391
	00000460	77	77	70	72	80	376
	00000461	64	78	73	75	79	369
	00000462	78	81	75	72	75	381
	00000463	82	82	70	78	78	390
	00000464	78	80	75	79	70	382
	00000465	79	70	76	79	75	379
	00000466	76	83	77	73	86	395
	00000467	74	76	77	76	80	383
	00000468	71	76	78	79	75	379
	00000469	77	75	81	79	77	389
	00000470	71	78	78	76	76	379
	00000471	77	79	79	76	77	388
	00000472	80	77	77	79	77	390
	00000473	77	81	76	69	77	380
	00000474	75	77	73	78	75	378
	00000475	75	74	71	79	78	377
	00000476	70	76	76	71	72	365
	00000477	71	77	71	72	76	367
	00000478	81	78	73	74	82	388
	00000479	76	74	84	74	73	381
	00000480	79	78	72	75	82	386
	00000481	82	76	72	77	76	383
	00000482	77	72	77	77	81	384
	00000483	76	73	70	71	77	367
	00000484	76	77	73	80	73	379
	00000485	76	71	78	82	79	386
	00000486	76	84	80	76	73	389
	00000487	85	82	77	79	81	404
	00000488	75	77	73	78	78	381
	00000489	78	68	77	76	76	375
	00000490	75	79	76	77	73	380
	00000491	79	76	69	82	80	386
	00000492	78	78	76	73	80	385
	00000493	81	80	77	77	76	391
	00000494	75	72	74	72	75	368
	00000495	79	79	76	72	73	379
	00000496	76	79	77	79	74	385
	00000497	80	84	76	75	78	393
	00000498	72	71	72	81	82	378
	00000499	79	77	73	68	78	375
	00000500	72	79	77	76	75	379
	00000501	80	76	75	84	86	401
	00000502	80	81	75	78	78	392
	00000503	79	73	77	78	83	390
	00000504	78	80	86	75	83	402
	00000505	76	82	74	80	86	398
	00000506	78	76	80	69	82	385
	00000507	81	70	78	71	78	378
	00000508	77	76	80	78	78	389
	00000509	82	84	70	74	80	390
	00000510	76	68	81	81	72	378
	00000511	74	79	64	75	77	369
	00000512	78	82	76	79	76	391
	00000513	76	79	74	80	70	379
	00000514	81	73	84	75	81	394
	00000515	78	74	80	68	69	369
	00000516	77	75	76	79	68	375
	00000517	83	78	75	78	75	389
	00000518	69	78	75	77	77	376
	00000519	81	72	80	71	79	383
	00000520	74	73	78	71	78	374
	00000521	72	75	77	78	73	375
	00000522	77	78	78	80	76	389
	00000523	71	73	77	78	76	375
	00000524	76	91	72	77	80	396
	00000525	77	76	76	75	73	377
	00000526	71	76	74	72	84	377
	00000527	74	79	77	80	76	386
	00000528	72	72	77	80	75	376
	00000529	74	76	77	70	76	373
	00000530	80	70	74	80	77	381
	00000531	74	75	72	83	79	383
	00000532	83	79	75	74	78	389
	00000533	78	76	65	83	74	376
	00000534	73	76	78	77	78	382
	00000535	75	75	79	77	79	385
	00000536	68	78	75	73	79	373
	00000537	77	83	75	70	77	382
	00000538	78	85	75	81	82	401
	00000539	76	81	76	83	68	384
	00000540	77	81	70	78	69	375
	00000541	80	84	73	81	79	397
	00000542	77	76	76	75	81	385
	00000543	80	73	76	79	88	396
	00000544	76	65	77	78	79	375
	00000545	74	76	85	74	71	380
	00000546	82	80	77	76	82	397
	00000547	84	81	76	74	78	393
	00000548	76	79	88	75	72	390
	00000549	76	75	80	74	73	378
	00000550	79	77	81	74	76	387
	00000551	79	77	70	73	75	374
	00000552	75	67	78	80	71	371
	00000553	78	74	78	72	76	378
	00000554	77	79	69	81	76	382
	00000555	81	76	72	79	71	379
	00000556	84	77	78	77	69	385
	00000557	75	73	78	76	68	370
	00000558	77	85	80	75	78	395
	00000559	74	77	75	86	78	390
	00000560	81	70	75	73	77	376
	00000561	80	81	78	73	77	389
	00000562	75	77	78	80	78	388
	00000563	74	78	81	74	79	386
	00000564	77	79	70	69	81	376
	00000565	76	78	63	75	75	367
	00000566	80	70	77	73	74	374
	00000567	72	81	78	82	74	387
	00000568	82	81	78	77	78	396
	00000569	72	68	75	76	75	366
	00000570	77	76	76	76	75	380
	00000571	71	78	77	83	73	382
	00000572	72	67	75	86	78	378
	00000573	80	70	78	78	77	383
	00000574	74	80	75	72	74	375
	00000575	75	77	76	84	77	389
	00000576	76	76	79	78	77	386
	00000577	75	73	76	82	79	385
	00000578	82	76	75	80	76	389
	00000579	75	80	81	77	78	391
	00000580	82	72	77	75	81	387
	00000581	74	76	71	74	71	366
	00000582	75	78	76	79	76	384
	00000583	72	79	90	76	76	393
	00000584	76	77	78	78	76	385
	00000585	80	75	71	80	78	384
	00000586	78	77	77	84	77	393
	00000587	74	78	75	79	75	381
	00000588	70	79	72	77	82	380
	00000589	76	87	80	78	77	398
	00000590	78	76	75	75	80	384
	00000591	75	82	73	73	78	381
	00000592	72	88	75	70	78	383
	00000593	77	63	77	72	81	370
	00000594	79	71	77	76	72	375
	00000595	73	79	74	70	77	373
	00000596	80	77	78	76	77	388
	00000597	74	72	76	84	71	377
	00000598	86	84	70	76	76	392
	00000599	73	74	76	75	83	381
	00000600	78	70	75	78	77	378
	00000601	70	76	81	78	78	383
	00000602	80	75	79	84	70	388
	00000603	75	77	75	81	74	382
	00000604	74	77	78	77	76	382
	00000605	79	75	82	83	80	399
	00000606	72	80	80	74	78	384
	00000607	80	77	78	77	75	387
	00000608	68	79	76	74	79	376
	00000609	76	81	78	77	78	390
	00000610	78	77	74	75	74	378
	00000611	78	77	79	75	74	383
	00000612	72	70	77	74	78	371
	00000613	75	77	74	67	73	366
	00000614	81	83	77	81	84	406
	00000615	84	71	83	73	83	394
	00000616	80	76	77	75	69	377
	00000617	75	73	83	74	78	383
	00000618	78	71	78	76	73	376
	00000619	82	74	75	75	76	382
	00000620	77	76	78	72	80	383
	00000621	79	78	79	73	84	393
	00000622	75	72	80	77	74	378
	00000623	76	74	72	74	74	370
	00000624	76	81	79	75	79	390
	00000625	74	77	80	79	72	382
	00000626	77	72	73	78	79	379
	00000627	73	73	77	73	83	379
	00000628	74	84	77	79	78	392
	00000629	78	76	75	75	74	378
	00000630	75	65	75	78	79	372
	00000631	66	78	80	79	83	386
	00000632	71	79	77	76	75	378
	00000633	72	77	79	82	74	384
	00000634	75	80	74	82	83	394
	00000635	89	80	80	82	84	415
	00000636	77	84	82	84	74	401
	00000637	73	73	73	68	73	360
	00000638	77	76	71	78	76	378
	00000639	77	77	76	76	76	382
	00000640	76	69	81	75	77	378
	00000641	84	80	76	77	80	397
	00000642	79	75	75	82	80	391
	00000643	72	79	81	79	76	387
	00000644	81	80	75	70	73	379
	00000645	80	80	87	78	70	395
	00000646	81	63	74	76	76	370
	00000647	75	76	78	71	73	373
	00000648	69	74	77	80	71	371
	00000649	78	77	78	75	77	385
	00000650	75	81	75	75	77	383
	00000651	78	76	77	81	81	393
	00000652	76	78	74	68	73	369
	00000653	75	82	73	76	77	383
	00000654	76	78	77	72	75	378
	00000655	72	72	78	76	86	384
	00000656	80	73	78	78	76	385
	00000657	85	77	76	76	76	390
	00000658	81	70	78	79	69	377
	00000659	77	78	75	66	77	373
	00000660	76	74	73	75	72	370
	00000661	82	79	74	80	75	390
	00000662	80	82	75	77	77	391
	00000663	80	82	81	72	78	393
	00000664	80	76	73	72	71	372
	00000665	74	77	80	77	78	386
	00000666	74	71	76	68	77	366
	00000667	74	82	69	76	77	378
	00000668	75	84	79	78	77	393
	00000669	76	76	76	74	77	379
	00000670	79	70	72	74	72	367
	00000671	81	79	73	69	71	373
	00000672	74	80	80	78	73	385
	00000673	69	72	78	74	75	368
	00000674	77	75	76	74	68	370
	00000675	78	76	83	73	75	385
	00000676	77	78	76	75	83	389
	00000677	77	71	81	78	70	377
	00000678	76	72	72	71	80	371
	00000679	76	77	73	75	72	373
	00000680	77	76	77	69	78	377
	00000681	77	80	74	81	80	392
	00000682	68	65	71	72	79	355
	00000683	79	81	78	74	84	396
	00000684	84	78	73	74	77	386
	00000685	77	79	77	76	64	373
	00000686	76	76	76	83	71	382
	00000687	76	73	80	78	80	387
	00000688	74	76	77	85	75	387
	00000689	75	76	75	75	76	377
	00000690	75	74	82	77	73	381
	00000691	83	76	70	83	79	391
	00000692	77	82	78	77	77	391
	00000693	70	80	70	81	76	377
	00000694	81	79	81	76	76	393
	00000695	77	75	74	76	79	381
	00000696	74	80	84	73	76	387
	00000697	79	78	68	78	69	372
	00000698	84	80	74	77	77	392
	00000699	83	75	76	73	77	384
	00000700	76	75	78	77	77	383
	00000701	81	83	77	72	74	387
	00000702	81	78	81	79	75	394
	00000703	76	75	82	81	76	390
	00000704	75	83	82	82	73	395
	00000705	76	72	77	71	78	374
	00000706	77	84	73	78	79	391
	00000707	76	81	85	79	77	398
	00000708	85	75	81	65	83	389
	00000709	80	72	72	76	73	373
	00000710	79	80	79	82	75	395
	00000711	79	78	75	74	78	384
	00000712	78	75	81	79	76	389
	00000713	75	78	78	71	74	376
	00000714	81	82	76	75	81	395
	00000715	82	84	73	70	80	389
	00000716	78	73	82	74	77	384
	00000717	84	75	79	75	70	383
	00000718	74	77	79	77	71	378
	00000719	79	77	77	76	76	385
	00000720	78	77	75	79	79	388
	00000721	75	73	76	77	74	375
	00000722	79	79	82	69	72	381
	00000723	81	77	74	82	72	386
	00000724	78	74	75	81	70	378
	00000725	78	79	73	80	79	389
	00000726	74	76	71	75	77	373
	00000727	74	71	76	84	75	380
	00000728	77	74	77	77	68	373
	00000729	66	80	76	70	79	371
	00000730	79	77	78	73	80	387
	00000731	78	78	76	74	79	385
	00000732	74	80	71	77	70	372
	00000733	83	83	75	65	75	381
	00000734	77	76	82	79	78	392
	00000735	76	74	72	75	79	376
	00000736	71	77	76	77	78	379
	00000737	79	76	76	75	73	379
	00000738	81	80	77	79	76	393
	00000739	74	78	78	72	79	381
	00000740	77	78	80	72	81	388
	00000741	74	75	77	76	77	379
	00000742	81	78	79	76	81	395
	00000743	77	76	81	76	79	389
	00000744	72	75	79	74	74	374
	00000745	76	79	73	81	76	385
	00000746	80	81	75	76	76	388
	00000747	78	66	77	82	86	389
	00000748	72	82	79	77	77	387
	00000749	79	74	75	78	73	379
	00000750	75	76	80	72	76	379
	00000751	81	81	76	80	75	393
	00000752	76	76	73	79	80	384
	00000753	74	69	78	75	74	370
	00000754	78	78	81	73	78	388
	00000755	68	75	69	73	77	362
	00000756	78	75	80	77	80	390
	00000757	78	77	73	81	81	390
	00000758	75	74	72	77	72	370
	00000759	78	76	77	73	74	378
	00000760	76	76	79	78	83	392
	00000761	81	77	72	73	76	379
	00000762	74	77	79	75	79	384
	00000763	76	81	84	68	76	385
	00000764	73	76	68	73	72	362
	00000765	70	71	77	77	80	375
	00000766	67	76	87	76	82	388
	00000767	77	78	79	78	77	389
	00000768	81	71	80	79	79	390
	00000769	79	81	76	73	79	388
	00000770	82	79	79	75	72	387
	00000771	77	78	79	76	77	387
	00000772	75	82	78	79	78	392
	00000773	74	75	73	72	76	370
	00000774	79	77	69	77	74	376
	00000775	76	74	88	76	76	390
	00000776	79	77	75	78	76	385
	00000777	77	80	71	79	78	385
	00000778	70	79	77	74	81	381
	00000779	71	80	76	76	78	381
	00000780	72	80	73	79	76	380
	00000781	82	78	74	69	68	371
	00000782	78	81	78	82	76	395
	00000783	78	77	69	80	76	380
	00000784	66	81	75	78	71	371
	00000785	77	78	77	77	74	383
	00000786	77	76	77	74	74	378
	00000787	77	80	70	76	80	383
	00000788	76	75	76	79	73	379
	00000789	74	74	87	74	75	384
	00000790	74	72	78	73	70	367
	00000791	78	76	76	79	77	386
	00000792	73	75	75	77	78	378
	00000793	78	74	75	78	86	391
	00000794	80	77	77	82	73	389
	00000795	78	75	77	76	76	382
	00000796	77	82	75	79	73	386
	00000797	72	83	82	70	84	391
	00000798	77	79	83	73	84	396
	00000799	77	79	81	78	73	388
	00000800	72	78	80	78	80	388
	00000801	77	75	74	72	77	375
	00000802	74	78	73	77	73	375
	00000803	81	86	74	77	78	396
	00000804	79	76	81	81	75	392
	00000805	77	75	76	77	78	383
	00000806	71	80	76	75	65	367
	00000807	72	77	74	75	76	374
	00000808	76	76	77	81	77	387
	00000809	81	79	84	77	66	387
	00000810	73	78	78	71	78	378
	00000811	90	75	71	77	76	389
	00000812	76	68	77	72	71	364
	00000813	86	78	76	81	75	396
	00000814	75	78	80	72	75	380
	00000815	69	74	70	78	64	355
	00000816	81	77	74	74	76	382
	00000817	74	80	74	71	73	372
	00000818	69	76	71	71	76	363
	00000819	71	77	77	78	85	388
	00000820	74	77	81	77	75	384
