	学号		语文	数学	英语	物理	化学	总分
	00000226	78	71	77	77	80	383
	00000227	77	74	80	78	79	388
	00000228	74	81	67	77	74	373
	00000229	75	76	79	82	78	390
	00000230	74	77	80	77	76	384
	00000231	78	72	70	76	75	371
	00000232	71	80	77	81	77	386
	00000233	79	74	77	77	71	378
	00000234	70	75	80	78	77	380
	00000235	80	75	81	76	87	399
	00000236	76	75	74	78	79	382
	00000237	73	80	79	77	81	390
	00000238	78	84	78	78	75	393
	00000239	80	78	77	75	74	384
	00000240	77	75	81	75	80	388
	00000241	79	77	77	81	77	391
	00000242	74	77	81	88	83	403
	00000243	73	79	76	81	76	385
	00000244	72	72	82	81	71	378
	00000245	74	82	71	79	77	383
	00000246	83	75	79	71	79	387
	00000247	75	76	83	72	78	384
	00000248	83	75	78	70	76	382
	00000249	78	81	72	76	74	381
	00000250	74	78	79	77	76	384
	00000251	75	75	73	74	72	369
	00000252	78	73	78	79	80	388
	00000253	79	80	80	78	76	393
	00000254	74	78	81	78	70	381
	00000255	82	75	81	73	73	384
	00000256	78	65	79	75	76	373
	00000257	78	73	84	78	74	387
	00000258	79	79	75	86	76	395
	00000259	75	72	77	74	77	375
	00000260	71	78	74	70	76	369
	00000261	79	84	79	79	73	394
	00000262	77	77	70	76	72	372
	00000263	77	77	76	73	76	379
	00000264	73	73	73	77	77	373
	00000265	77	71	83	79	75	385
	00000266	77	76	69	79	81	382
	00000267	72	74	66	78	79	369
	00000268	77	75	72	72	77	373
	00000269	76	79	79	75	77	386
	00000270	77	74	77	78	77	383
	00000271	77	77	71	79	79	383
	00000272	82	71	76	77	74	380
	00000273	76	78	79	77	78	388
	00000274	78	75	79	81	75	388
	00000275	81	77	75	77	72	382
	00000276	79	75	78	71	75	378
	00000277	76	74	80	79	78	387
	00000278	79	76	86	79	78	398
	00000279	84	78	83	75	78	398
	00000280	76	77	70	79	78	380
	00000281	84	70	75	71	81	381
	00000282	72	73	70	83	76	374
	00000283	78	83	76	80	78	395
	00000284	73	77	78	80	78	386
	00000285	76	75	77	80	76	384
	00000286	76	78	77	81	76	388
	00000287	80	75	82	74	76	387
	00000288	76	80	69	81	73	379
	00000289	79	78	68	79	84	388
	00000290	69	75	72	81	74	371
	00000291	80	78	79	82	74	393
	00000292	75	74	77	75	82	383
	00000293	64	72	79	67	79	361
	00000294	71	79	82	84	78	394
	00000295	77	84	71	76	69	377
	00000296	83	80	77	71	75	386
	00000297	75	73	78	71	77	374
	00000298	77	77	73	75	76	378
	00000299	70	76	83	72	71	372
	00000300	80	83	72	73	68	376
	00000301	76	68	78	80	75	377
	00000302	79	75	80	82	77	393
	00000303	77	69	76	76	73	371
	00000304	75	73	76	81	78	383
	00000305	79	77	80	66	79	381
	00000306	73	78	74	78	77	380
	00000307	78	77	76	76	72	379
	00000308	77	74	89	72	82	394
	00000309	75	78	82	79	77	391
	00000310	79	82	90	78	69	398
	00000311	84	83	76	80	79	402
	00000312	69	76	74	73	73	365
	00000313	73	78	77	81	81	390
	00000314	78	78	73	74	76	379
	00000315	76	73	90	77	80	396
	00000316	74	75	75	83	71	378
	00000317	85	78	78	82	79	402
	00000318	82	76	73	74	77	382
	00000319	81	75	77	76	78	387
	00000320	69	75	70	81	77	372
	00000321	76	75	78	85	77	391
	00000322	75	78	77	76	92	398
	00000323	74	76	74	71	81	376
	00000324	74	77	85	85	75	396
	00000325	76	77	76	82	78	389
	00000326	73	74	76	77	73	373
	00000327	75	75	79	78	69	376
	00000328	83	77	74	78	72	384
	00000329	73	85	72	81	74	385
	00000330	73	71	73	76	79	372
	00000331	79	75	73	79	76	382
	00000332	74	82	70	75	80	381
	00000333	84	82	72	76	76	390
	00000334	79	78	78	73	73	381
	00000335	78	78	77	79	83	395
	00000336	77	75	76	84	67	379
	00000337	78	73	76	83	78	388
	00000338	62	81	74	71	77	365
	00000339	77	74	79	75	77	382
	00000340	83	74	78	77	71	383
	00000341	73	83	77	78	78	389
	00000342	77	83	73	74	83	390
	00000343	83	76	80	71	78	388
	00000344	76	74	78	83	70	381
	00000345	76	77	79	75	77	384
	00000346	75	71	67	76	84	373
	00000347	77	84	74	74	77	386
	00000348	76	72	70	77	70	365
	00000349	73	78	72	72	72	367
	00000350	75	78	74	78	74	379
	00000351	78	82	78	74	79	391
	00000352	79	81	80	76	87	403
	00000353	89	72	79	76	68	384
	00000354	75	73	73	74	73	368
	00000355	78	76	88	72	79	393
	00000356	75	83	82	77	75	392
	00000357	75	67	77	77	76	372
	00000358	75	66	73	74	75	363
	00000359	81	78	79	85	76	399
	00000360	73	76	67	80	84	380
	00000361	75	68	78	77	77	375
	00000362	78	78	72	78	72	378
	00000363	78	69	75	77	82	381
	00000364	75	76	78	76	72	377
	00000365	68	77	73	77	79	374
	00000366	79	81	79	76	77	392
	00000367	81	69	82	77	67	376
	00000368	75	73	78	76	82	384
	00000369	76	75	76	69	86	382
	00000370	78	78	74	74	77	381
	00000371	74	74	75	76	73	372
	00000372	77	74	78	80	72	381
	00000373	81	73	73	76	82	385
	00000374	79	84	77	82	75	397
	00000375	80	80	86	75	74	395
	00000376	79	71	74	70	72	366
	00000377	69	80	77	74	78	378
	00000378	75	69	77	75	79	375
	00000379	75	79	72	73	71	370
	00000380	72	78	74	77	74	375
	00000381	75	72	74	76	77	374
	00000382	74	79	71	76	78	378
	00000383	82	80	85	75	80	402
	00000384	88	76	76	68	76	384
	00000385	72	80	74	75	78	379
	00000386	76	77	71	94	75	393
	00000387	77	71	74	86	75	383
	00000388	77	70	75	75	67	364
	00000389	76	78	86	77	72	389
	00000390	78	70	80	67	81	376
	00000391	78	76	81	75	78	388
	00000392	76	77	77	70	80	380
	00000393	75	77	78	77	75	382
	00000394	73	73	76	77	77	376
	00000395	77	80	71	80	70	378
	00000396	79	72	70	73	77	371
	00000397	73	79	77	76	72	377
	00000398	72	75	81	81	76	385
	00000399	74	78	85	74	76	387
	00000400	77	75	81	80	75	388
	00000401	82	69	80	77	77	385
	00000402	79	78	75	78	75	385
	00000403	77	75	78	71	74	375
	00000404	73	74	76	86	80	389
	00000405	76	81	85	80	73	395
	00000406	79	72	85	74	81	391
	00000407	77	71	78	72	78	376
	00000408	82	68	79	73	77	379
	00000409	81	76	76	76	78	387
	00000410	80	77	81	75	77	390
	00000411	82	81	76	65	77	381
	00000412	84	74	79	73	79	389
	00000413	79	78	77	75	75	384
	00000414	78	72	79	72	77	378
	00000415	76	68	81	79	76	380
	00000416	80	77	76	83	81	397
	00000417	71	78	78	75	73	375
	00000418	76	80	87	85	77	405
	00000419	78	74	75	75	79	381
	00000420	77	70	77	86	68	378
	00000421	79	84	82	71	74	390
	00000422	85	80	71	79	70	385
	00000423	76	79	77	83	77	392
	00000424	77	77	79	77	71	381
	00000425	77	73	72	73	76	371
	00000426	78	73	80	75	76	382
	00000427	78	80	86	73	76	393
	00000428	78	75	75	78	69	375
	00000429	81	74	82	79	81	397
	00000430	77	73	78	83	76	387
	00000431	68	78	76	73	83	378
	00000432	65	77	80	78	76	376
	00000433	72	76	75	77	76	376
	00000434	74	75	79	79	78	385
	00000435	78	77	84	83	70	392
	00000436	74	73	77	75	74	373
	00000437	74	79	77	76	72	378
	00000438	79	72	83	84	72	390
	00000439	69	75	77	72	74	367
	00000440	81	75	76	72	81	385
	00000441	78	74	74	74	69	369
	00000442	72	77	77	77	69	372
	00000443	80	79	70	75	72	376
	00000444	74	81	76	72	80	383
	00000445	73	79	77	82	76	387
	00000446	78	83	79	73	76	389
	00000447	76	76	76	75	78	381
	00000448	76	77	77	87	74	391
	00000449	74	76	76	76	82	384
	00000450	82	77	77	77	74	387
	00000451	76	74	84	75	78	387
	00000452	73	74	77	78	80	382
	00000453	80	82	74	78	84	398
	00000454	81	80	74	78	73	386
	00000455	77	78	85	78	82	400
	00000456	71	83	78	78	77	387
	00000457	83	81	75	73	77	389
	00000458	73	73	76	77	79	378
	00000459	83	73	80	77	82	395
	00000460	83	76	75	76	82	392
	00000461	72	74	84	77	78	385
	00000462	76	72	76	75	81	380
	00000463	78	84	74	78	79	393
	00000464	77	75	80	84	76	392
	00000465	80	78	81	71	75	385
	00000466	65	78	81	83	72	379
	00000467	79	71	74	75	76	375
	00000468	71	71	79	79	77	377
	00000469	76	75	80	73	76	380
	00000470	76	79	76	70	80	381
	00000471	71	78	77	73	85	384
	00000472	83	77	76	77	74	387
	00000473	70	80	74	78	76	378
	00000474	76	74	80	77	77	384
	00000475	75	78	77	75	77	382
	00000476	73	73	78	74	84	382
	00000477	78	66	74	75	81	374
	00000478	74	74	77	80	86	391
	00000479	76	77	66	75	75	369
	00000480	74	76	73	71	77	371
	00000481	78	82	74	64	82	380
	00000482	78	74	82	77	75	386
	00000483	76	78	75	83	78	390
	00000484	71	74	78	79	76	378
	00000485	77	85	77	82	77	398
	00000486	81	71	80	80	74	386
	00000487	77	72	70	80	78	377
	00000488	79	80	70	66	77	372
	00000489	74	76	77	72	75	374
	00000490	77	72	76	68	75	368
	00000491	77	81	75	77	76	386
	00000492	72	75	75	73	78	373
	00000493	75	81	85	75	79	395
	00000494	72	84	79	76	79	390
	00000495	73	77	72	78	88	388
	00000496	74	77	78	81	81	391
	00000497	72	79	75	77	77	380
	00000498	73	77	77	73	74	374
	00000499	74	77	76	74	79	380
	00000500	72	78	80	75	79	384
	00000501	78	77	83	78	83	399
	00000502	80	74	73	77	84	388
	00000503	76	78	68	87	74	383
	00000504	79	73	76	78	71	377
	00000505	74	78	76	77	78	383
	00000506	78	79	77	75	75	384
	00000507	75	82	79	82	75	393
	00000508	76	76	76	85	78	391
	00000509	78	84	77	79	74	392
	00000510	86	81	76	74	76	393
	00000511	85	78	90	75	77	405
	00000512	75	68	73	68	85	369
	00000513	79	76	83	74	74	386
	00000514	84	78	80	74	77	393
	00000515	80	77	79	74	71	381
	00000516	76	76	75	82	75	384
	00000517	77	78	76	78	74	383
	00000518	77	71	77	78	79	382
	00000519	76	78	77	81	73	385
	00000520	73	76	70	77	74	370
	00000521	77	73	77	74	78	379
	00000522	77	74	75	73	76	375
	00000523	72	77	74	80	76	379
	00000524	69	77	73	74	77	370
	00000525	75	73	82	73	78	381
	00000526	82	77	79	78	75	391
	00000527	73	78	81	82	80	394
	00000528	79	74	77	90	76	396
	00000529	78	80	78	81	73	390
	00000530	78	81	71	79	87	396
	00000531	77	89	76	77	74	393
	00000532	77	79	74	80	78	388
	00000533	82	67	68	81	74	372
	00000534	77	75	79	77	73	381
	00000535	80	76	73	78	75	382
	00000536	81	76	81	80	75	393
	00000537	76	79	77	74	78	384
	00000538	73	81	79	79	79	391
	00000539	77	78	76	78	72	381
	00000540	76	68	80	79	78	381
	00000541	79	73	75	79	79	385
	00000542	76	72	87	78	79	392
	00000543	76	77	77	74	74	378
	00000544	69	76	76	79	80	380
	00000545	78	79	79	76	68	380
	00000546	81	80	82	84	79	406
	00000547	78	72	72	78	80	380
	00000548	81	72	77	63	77	370
	00000549	79	86	78	80	77	400
	00000550	83	77	75	79	84	398
	00000551	76	75	75	77	77	380
	00000552	79	76	74	79	78	386
	00000553	82	72	80	80	87	401
	00000554	77	77	79	71	75	379
	00000555	74	78	75	79	82	388
	00000556	81	80	74	78	75	388
	00000557	78	73	77	77	77	382
	00000558	86	71	80	74	78	389
	00000559	77	71	83	74	65	370
	00000560	85	73	71	75	75	379
	00000561	79	78	76	77	81	391
	00000562	72	78	79	77	75	381
	00000563	78	74	76	79	72	379
	00000564	83	74	82	71	80	390
	00000565	87	78	78	77	77	397
	00000566	75	73	78	80	71	377
	00000567	75	79	72	77	76	379
	00000568	73	82	73	79	77	384
	00000569	79	76	78	79	82	394
	00000570	70	88	68	77	71	374
	00000571	75	75	76	70	79	375
	00000572	77	73	75	74	78	377
	00000573	67	75	76	77	75	370
	00000574	72	81	74	73	81	381
	00000575	75	73	75	77	81	381
	00000576	74	76	78	75	71	374
	00000577	76	78	77	75	82	388
	00000578	79	75	70	76	74	374
	00000579	81	78	77	85	75	396
	00000580	78	80	80	70	79	387
	00000581	72	75	77	74	76	374
	00000582	80	74	75	79	73	381
	00000583	76	85	82	79	75	397
	00000584	75	76	80	71	79	381
	00000585	75	78	77	74	80	384
	00000586	76	71	72	74	70	363
	00000587	64	82	70	71	76	363
	00000588	83	67	74	75	78	377
	00000589	89	80	70	77	79	395
	00000590	69	77	72	79	72	369
	00000591	88	75	85	78	76	402
	00000592	85	77	78	81	72	393
	00000593	83	68	74	70	76	371
	00000594	76	80	75	75	78	384
	00000595	74	77	67	78	78	374
	00000596	71	69	70	76	75	361
	00000597	84	76	75	75	76	386
	00000598	72	78	75	79	75	379
	00000599	73	82	74	77	79	385
	00000600	77	72	76	76	73	374
	00000601	75	73	78	79	75	380
	00000602	76	71	87	77	81	392
	00000603	73	81	76	78	74	382
	00000604	77	78	78	77	78	388
	00000605	71	76	75	74	80	376
	00000606	79	72	77	75	70	373
	00000607	76	79	71	71	79	376
	00000608	73	77	74	73	80	377
	00000609	77	75	81	79	77	389
	00000610	74	74	75	79	79	381
	00000611	76	76	80	79	81	392
	00000612	82	71	74	81	77	385
	00000613	77	76	73	74	79	379
	00000614	77	72	76	75	72	372
	00000615	78	76	84	77	79	394
	00000616	73	81	92	79	74	399
	00000617	75	78	77	77	78	385
	00000618	81	75	78	76	82	392
	00000619	76	77	78	70	72	373
	00000620	80	76	77	77	76	386
	00000621	73	71	72	78	78	372
	00000622	77	80	74	61	68	360
	00000623	75	74	82	74	75	380
	00000624	74	76	74	75	71	370
	00000625	74	79	71	83	78	385
	00000626	76	75	75	75	77	378
	00000627	79	75	72	81	80	387
	00000628	75	75	75	76	79	380
	00000629	76	76	76	75	75	378
	00000630	81	80	79	79	91	410
	00000631	76	72	80	74	81	383
	00000632	79	79	75	82	76	391
	00000633	80	81	81	74	78	394
	00000634	78	77	68	77	68	368
	00000635	76	78	74	79	72	379
	00000636	73	75	75	76	73	372
	00000637	73	75	72	70	84	374
	00000638	84	69	79	74	80	386
	00000639	68	77	77	67	81	370
	00000640	78	71	76	78	76	379
	00000641	74	84	82	75	70	385
	00000642	79	79	75	75	79	387
	00000643	74	87	76	77	77	391
	00000644	83	76	77	78	78	392
	00000645	77	67	76	71	74	365
	00000646	78	83	70	82	74	387
	00000647	78	77	75	77	76	383
	00000648	77	83	76	79	78	393
	00000649	68	75	86	83	74	386
	00000650	76	75	70	74	77	372
	00000651	77	84	88	80	78	407
	00000652	73	77	70	76	78	374
	00000653	81	78	78	72	74	383
	00000654	73	78	75	71	74	371
	00000655	79	75	77	76	79	386
	00000656	75	69	74	76	74	368
	00000657	77	76	75	76	73	377
	00000658	76	76	82	72	80	386
	00000659	81	77	81	78	78	395
	00000660	70	71	83	73	77	374
	00000661	75	77	78	71	79	380
	00000662	77	80	79	75	75	386
	00000663	72	76	76	74	79	377
	00000664	77	84	77	75	83	396
	00000665	85	73	78	77	79	392
	00000666	74	78	77	87	81	397
	00000667	74	83	90	75	65	387
	00000668	74	78	79	77	79	387
	00000669	89	76	77	76	78	396
	00000670	80	68	78	82	75	383
	00000671	76	77	76	74	74	377
	00000672	70	70	73	81	75	369
	00000673	84	80	70	65	72	371
	00000674	78	75	77	82	74	386
	00000675	73	71	76	75	77	372
	00000676	64	76	77	77	76	370
	00000677	78	84	74	76	71	383
	00000678	75	78	78	79	74	384
	00000679	71	78	78	76	70	373
	00000680	77	74	77	73	78	379
	00000681	78	74	77	78	77	384
	00000682	82	82	80	71	75	390
	00000683	79	82	78	77	73	389
	00000684	75	74	72	82	70	373
	00000685	79	83	86	75	84	407
	00000686	74	82	87	79	80	402
	00000687	76	75	79	86	80	396
	00000688	78	75	73	79	80	385
	00000689	76	72	77	78	70	373
	00000690	81	68	81	86	76	392
	00000691	79	76	81	78	74	388
	00000692	75	75	74	72	77	373
	00000693	80	78	77	81	72	388
	00000694	83	78	79	75	77	392
	00000695	74	80	74	80	79	387
	00000696	66	74	70	75	75	360
	00000697	77	74	80	67	87	385
	00000698	74	75	75	67	80	371
	00000699	81	77	76	77	77	388
	00000700	82	72	80	72	72	378
	00000701	73	77	77	78	75	380
	00000702	79	80	76	76	75	386
	00000703	68	84	78	72	72	374
	00000704	75	76	77	80	80	388
	00000705	77	76	75	75	75	378
	00000706	74	75	75	78	76	378
	00000707	76	78	73	80	76	383
	00000708	78	86	79	76	77	396
	00000709	78	75	77	78	74	382
	00000710	80	72	74	75	69	370
	00000711	75	76	88	72	73	384
	00000712	76	79	78	73	73	379
	00000713	83	77	74	80	80	394
	00000714	79	77	74	71	75	376
	00000715	66	82	85	68	77	378
	00000716	79	72	90	83	81	405
	00000717	76	76	79	70	72	373
	00000718	75	78	73	77	89	392
	00000719	77	79	80	79	74	389
	00000720	73	79	78	74	77	381
	00000721	77	77	74	79	75	382
	00000722	81	87	75	87	71	401
	00000723	68	74	73	77	71	363
	00000724	80	78	71	79	75	383
	00000725	78	80	74	73	72	377
	00000726	81	70	79	74	79	383
	00000727	72	77	78	69	74	370
	00000728	74	81	75	74	75	379
	00000729	82	76	81	71	84	394
	00000730	74	74	85	74	77	384
	00000731	72	78	70	74	77	371
	00000732	76	74	77	75	77	379
	00000733	72	78	72	73	87	382
	00000734	73	76	76	77	79	381
	00000735	68	71	81	67	74	361
	00000736	68	77	77	78	75	375
	00000737	72	69	78	77	74	370
	00000738	76	84	76	80	78	394
	00000739	81	78	76	78	77	390
	00000740	76	72	76	84	70	378
	00000741	79	75	87	85	76	402
	00000742	78	79	77	77	76	387
	00000743	77	77	87	75	73	389
	00000744	71	75	72	78	77	373
	00000745	83	78	80	75	73	389
	00000746	79	74	79	78	75	385
	00000747	76	75	76	80	75	382
	00000748	66	73	75	74	78	366
	00000749	67	75	76	75	74	367
	00000750	74	72	78	79	84	387
	00000751	78	81	72	81	75	387
	00000752	77	75	67	80	75	374
	00000753	82	82	75	82	75	396
	00000754	78	74	77	71	75	375
	00000755	74	75	76	70	73	368
	00000756	79	75	77	75	76	382
	00000757	76	76	73	77	73	375
	00000758	75	77	81	78	68	379
	00000759	75	77	68	76	72	368
	00000760	82	65	70	80	77	374
	00000761	72	77	73	77	76	375
	00000762	70	75	77	72	77	371
	00000763	77	78	79	75	84	393
	00000764	80	75	66	75	76	372
	00000765	70	73	79	76	85	383
	00000766	79	83	80	74	72	388
	00000767	72	80	78	87	81	398
	00000768	72	78	78	79	86	393
	00000769	73	81	74	82	87	397
	00000770	76	78	75	72	82	383
	00000771	74	77	74	75	74	374
	00000772	79	81	79	85	78	402
	00000773	87	74	77	78	79	395
	00000774	77	68	80	74	77	376
	00000775	80	71	75	82	75	383
	00000776	78	79	70	78	81	386
	00000777	73	73	79	76	80	381
	00000778	72	81	72	74	71	370
	00000779	75	78	72	80	69	374
	00000780	75	77	73	80	78	383
	00000781	76	81	69	76	80	382
	00000782	79	78	80	81	76	394
	00000783	81	74	83	73	78	389
	00000784	75	77	74	80	78	384
	00000785	78	81	78	67	76	380
	00000786	81	79	76	75	73	384
	00000787	72	85	78	74	76	385
	00000788	76	77	75	78	79	385
	00000789	74	70	76	80	74	374
	00000790	82	75	77	72	78	384
	00000791	77	79	71	77	75	379
	00000792	79	75	74	64	73	365
	00000793	72	76	76	98	80	402
	00000794	75	83	77	79	81	395
	00000795	76	85	76	77	77	391
	00000796	79	72	77	71	73	372
	00000797	79	79	78	77	78	391
	00000798	78	78	73	74	71	374
	00000799	80	76	77	71	75	379
	00000800	79	75	73	76	86	389
	00000801	77	78	78	74	67	374
	00000802	82	82	77	73	79	393
	00000803	70	78	78	85	75	386
	00000804	73	78	75	78	88	392
	00000805	76	83	80	79	80	398
	00000806	77	73	74	77	76	377
	00000807	72	90	78	72	77	389
	00000808	69	77	79	68	76	369
	00000809	75	74	77	75	79	380
	00000810	71	79	76	76	80	382
	00000811	76	82	79	72	76	385
	00000812	74	76	64	74	73	361
	00000813	79	76	72	73	85	385
	00000814	78	73	77	83	77	388
	00000815	85	78	76	80	81	400
	00000816	76	85	81	81	78	401
	00000817	77	90	81	79	77	404
	00000818	77	78	75	74	72	376
	00000819	74	79	75	77	83	388
	00000820	81	75	76	79	75	386
