	学号		语文	数学	英语	物理	化学	总分
	00000233	75	80	79	73	77	384
	00000234	78	81	77	79	82	397
	00000235	74	86	71	80	81	392
	00000236	80	79	74	73	67	373
	00000237	76	80	82	83	82	403
	00000238	77	73	85	77	76	388
	00000239	76	72	80	78	82	388
	00000240	79	81	71	79	78	388
	00000241	78	82	78	73	73	384
	00000242	77	74	66	75	73	365
	00000243	72	78	76	74	72	372
	00000244	77	77	77	81	73	385
	00000245	79	78	81	76	73	387
	00000246	77	81	77	80	77	392
	00000247	66	82	76	78	79	381
	00000248	77	69	78	70	81	375
	00000249	76	84	79	78	75	392
	00000250	73	74	76	80	81	384
	00000251	76	78	78	78	80	390
	00000252	72	72	75	77	69	365
	00000253	77	70	82	80	77	386
	00000254	82	81	79	79	78	399
	00000255	77	77	73	78	75	380
	00000256	77	78	76	67	78	376
	00000257	78	73	75	75	75	376
	00000258	73	78	81	83	77	392
	00000259	76	88	71	77	80	392
	00000260	74	71	76	78	74	373
	00000261	77	70	73	74	74	368
	00000262	77	76	81	78	74	386
	00000263	74	75	69	80	80	378
	00000264	75	77	70	76	77	375
	00000265	77	74	74	72	81	378
	00000266	84	81	76	83	80	404
	00000267	77	78	74	79	82	390
	00000268	74	78	77	72	77	378
	00000269	86	76	79	79	76	396
	00000270	76	76	77	78	76	383
	00000271	80	79	76	77	78	390
	00000272	68	74	83	78	80	383
	00000273	74	78	80	69	76	377
	00000274	81	74	75	74	73	377
	00000275	74	76	74	70	77	371
	00000276	79	72	81	74	79	385
	00000277	73	77	78	76	77	381
	00000278	76	78	75	82	76	387
	00000279	74	77	79	83	77	390
	00000280	76	76	77	76	73	378
	00000281	82	80	73	71	68	374
	00000282	65	80	77	74	73	369
	00000283	74	73	78	74	72	371
	00000284	76	83	77	76	69	381
	00000285	75	76	80	68	78	377
	00000286	79	77	77	79	69	381
	00000287	78	75	67	75	81	376
	00000288	82	84	85	80	74	405
	00000289	73	77	75	70	77	372
	00000290	78	76	78	71	72	375
	00000291	73	68	79	80	76	376
	00000292	79	77	77	77	75	385
	00000293	76	72	78	81	77	384
	00000294	75	79	80	79	70	383
	00000295	77	71	73	75	74	370
	00000296	78	78	81	83	77	397
	00000297	75	77	73	82	78	385
	00000298	77	72	74	73	86	382
	00000299	77	81	69	79	77	383
	00000300	81	72	80	78	79	390
	00000301	77	80	75	78	80	390
	00000302	79	80	79	86	75	399
	00000303	82	79	80	80	80	401
	00000304	80	70	72	87	76	385
	00000305	83	76	76	72	74	381
	00000306	76	83	76	80	76	391
	00000307	81	78	72	72	73	376
	00000308	81	75	71	77	76	380
	00000309	77	77	76	77	76	383
	00000310	74	75	72	83	74	378
	00000311	82	87	75	78	86	408
	00000312	75	76	75	77	77	380
	00000313	77	72	75	75	68	367
	00000314	71	76	84	76	75	382
	00000315	79	73	73	75	81	381
	00000316	75	77	76	76	78	382
	00000317	77	77	75	79	71	379
	00000318	77	82	79	77	75	390
	00000319	77	74	75	71	76	373
	00000320	75	78	68	84	80	385
	00000321	72	76	81	83	80	392
	00000322	81	82	74	70	74	381
	00000323	81	77	79	72	78	387
	00000324	83	75	73	74	74	379
	00000325	82	76	73	77	82	390
	00000326	76	78	75	74	77	380
	00000327	75	82	74	76	79	386
	00000328	79	83	75	73	75	385
	00000329	73	76	77	73	81	380
	00000330	73	83	76	84	73	389
	00000331	78	73	75	80	73	379
	00000332	81	71	77	78	82	389
	00000333	76	87	80	73	76	392
	00000334	79	73	76	76	76	380
	00000335	76	73	73	78	68	368
	00000336	76	78	75	75	78	382
	00000337	75	71	70	84	82	382
	00000338	76	79	72	72	77	376
	00000339	78	79	74	76	79	386
	00000340	80	77	78	82	74	391
	00000341	81	80	74	72	75	382
	00000342	82	74	78	74	72	380
	00000343	72	73	78	73	74	370
	00000344	81	79	76	77	80	393
	00000345	78	74	75	72	87	386
	00000346	77	81	84	76	76	394
	00000347	84	80	81	80	76	401
	00000348	83	74	75	76	80	388
	00000349	78	76	75	79	76	384
	00000350	69	73	80	72	73	367
	00000351	79	73	76	73	65	366
	00000352	81	83	72	66	82	384
	00000353	78	80	74	76	80	388
	00000354	71	78	75	67	74	365
	00000355	74	78	75	78	78	383
	00000356	72	73	78	76	75	374
	00000357	77	76	79	78	82	392
	00000358	77	74	79	82	75	387
	00000359	80	71	78	76	78	383
	00000360	78	82	72	76	79	387
	00000361	70	73	73	76	77	369
	00000362	70	76	70	73	83	372
	00000363	77	76	79	74	75	381
	00000364	92	80	81	77	77	407
	00000365	73	78	77	73	74	375
	00000366	75	80	81	76	78	390
	00000367	82	67	80	64	80	373
	00000368	75	77	76	75	78	381
	00000369	75	80	79	77	76	387
	00000370	74	71	71	75	75	366
	00000371	72	78	79	76	75	380
	00000372	78	73	76	73	71	371
	00000373	72	70	68	85	77	372
	00000374	74	75	78	64	76	367
	00000375	72	87	80	66	90	395
	00000376	72	75	68	75	68	358
	00000377	80	76	84	79	90	409
	00000378	75	80	78	79	80	392
	00000379	85	73	82	83	76	399
	00000380	81	73	76	77	84	391
	00000381	72	82	79	74	78	385
	00000382	75	72	74	74	72	367
	00000383	73	72	77	76	79	377
	00000384	76	80	79	76	70	381
	00000385	81	74	78	75	75	383
	00000386	78	74	83	73	74	382
	00000387	82	84	83	77	74	400
	00000388	69	77	72	77	76	371
	00000389	79	75	81	73	80	388
	00000390	71	75	73	74	76	369
	00000391	77	74	77	77	81	386
	00000392	77	76	79	79	71	382
	00000393	80	77	71	78	73	379
	00000394	77	80	78	76	77	388
	00000395	69	76	72	80	75	372
	00000396	75	75	76	77	81	384
	00000397	81	80	73	86	72	392
	00000398	77	80	78	82	73	390
	00000399	75	73	68	79	78	373
	00000400	75	78	84	75	75	387
	00000401	69	80	68	75	73	365
	00000402	77	69	78	78	79	381
	00000403	84	78	83	77	75	397
	00000404	72	80	78	73	73	376
	00000405	79	77	78	79	77	390
	00000406	74	76	73	77	77	377
	00000407	74	76	71	75	80	376
	00000408	75	81	76	74	78	384
	00000409	76	73	75	79	80	383
	00000410	76	81	72	75	76	380
	00000411	75	78	75	80	78	386
	00000412	78	75	73	76	74	376
	00000413	79	76	75	75	71	376
	00000414	85	76	77	74	80	392
	00000415	80	77	74	86	75	392
	00000416	77	74	82	67	84	384
	00000417	74	83	78	74	79	388
	00000418	72	78	77	77	83	387
	00000419	79	82	70	76	86	393
	00000420	77	73	75	80	79	384
	00000421	73	83	70	77	78	381
	00000422	75	74	76	73	69	367
	00000423	79	82	77	75	86	399
	00000424	69	71	79	76	76	371
	00000425	81	74	85	71	74	385
	00000426	82	70	79	78	75	384
	00000427	76	75	75	78	75	379
	00000428	77	72	72	82	75	378
	00000429	73	81	75	76	76	381
	00000430	80	79	75	79	76	389
	00000431	82	77	78	67	80	384
	00000432	78	75	77	79	81	390
	00000433	77	76	77	77	74	381
	00000434	80	75	74	66	77	372
	00000435	78	72	78	78	76	382
	00000436	72	71	82	79	73	377
	00000437	82	82	75	78	73	390
	00000438	79	75	75	79	77	385
	00000439	79	73	75	78	73	378
	00000440	78	69	74	83	79	383
	00000441	76	75	77	74	83	385
	00000442	78	79	75	72	79	383
	00000443	84	77	80	80	79	400
	00000444	72	79	75	71	71	368
	00000445	74	76	76	74	81	381
	00000446	80	76	77	80	74	387
	00000447	72	75	78	77	76	378
	00000448	72	81	83	74	84	394
	00000449	78	72	68	85	70	373
	00000450	78	72	82	76	71	379
	00000451	79	77	79	80	76	391
	00000452	79	70	77	73	73	372
	00000453	77	71	82	71	77	378
	00000454	75	78	77	70	80	380
	00000455	78	78	78	79	75	388
	00000456	83	75	82	78	79	397
	00000457	82	69	86	75	87	399
	00000458	78	78	79	70	82	387
	00000459	66	72	78	77	78	371
	00000460	75	78	69	81	75	378
	00000461	75	67	75	76	75	368
	00000462	73	75	74	75	87	384
	00000463	78	78	79	77	76	388
	00000464	81	73	75	76	74	379
	00000465	75	78	76	68	82	379
	00000466	75	71	80	73	77	376
	00000467	77	75	76	79	86	393
	00000468	75	76	76	78	74	379
	00000469	76	77	68	73	77	371
	00000470	81	77	81	80	71	390
	00000471	74	79	75	81	76	385
	00000472	81	72	76	74	80	383
	00000473	72	82	78	78	79	389
	00000474	70	77	79	78	78	382
	00000475	81	75	72	77	71	376
	00000476	84	80	77	72	76	389
	00000477	77	78	72	73	71	371
	00000478	73	81	68	90	81	393
	00000479	73	78	88	74	76	389
	00000480	74	66	73	78	73	364
	00000481	77	75	83	79	74	388
	00000482	77	79	73	75	79	383
	00000483	73	76	77	76	81	383
	00000484	74	77	80	74	76	381
	00000485	75	79	70	77	85	386
	00000486	78	87	75	73	87	400
	00000487	79	76	75	67	75	372
	00000488	85	79	77	78	73	392
	00000489	84	76	84	76	82	402
	00000490	76	76	70	71	75	368
	00000491	82	81	81	74	75	393
	00000492	79	80	73	71	78	381
	00000493	78	88	73	71	78	388
	00000494	74	77	76	76	83	386
	00000495	75	69	77	69	80	370
	00000496	81	77	74	69	79	380
	00000497	73	71	73	73	72	362
	00000498	75	83	78	76	87	399
	00000499	84	77	81	79	80	401
	00000500	81	78	74	79	75	387
	00000501	79	69	82	80	69	379
	00000502	87	79	68	77	74	385
	00000503	74	71	77	64	75	361
	00000504	74	71	74	78	80	377
	00000505	74	76	75	82	78	385
	00000506	78	81	74	80	77	390
	00000507	74	74	78	62	71	359
	00000508	75	77	68	77	80	377
	00000509	81	74	74	70	82	381
	00000510	72	71	76	78	75	372
	00000511	77	71	69	77	76	370
	00000512	79	78	79	77	75	388
	00000513	78	77	79	77	77	388
	00000514	74	80	75	74	73	376
	00000515	78	85	72	74	78	387
	00000516	82	76	77	77	67	379
	00000517	79	72	74	79	74	378
	00000518	79	68	76	74	83	380
	00000519	72	79	83	75	71	380
	00000520	80	79	75	75	79	388
	00000521	78	74	79	73	78	382
	00000522	73	75	79	76	77	380
	00000523	72	76	74	81	79	382
	00000524	86	80	78	83	76	403
	00000525	69	83	75	76	73	376
	00000526	76	76	76	78	72	378
	00000527	80	75	81	79	77	392
	00000528	77	75	83	79	74	388
	00000529	77	78	75	77	73	380
	00000530	68	75	67	80	73	363
	00000531	78	85	74	74	79	390
	00000532	68	81	76	75	80	380
	00000533	74	73	77	67	74	365
	00000534	79	67	81	77	76	380
	00000535	81	76	74	65	78	374
	00000536	70	77	73	80	78	378
	00000537	72	71	76	86	75	380
	00000538	71	81	77	84	74	387
	00000539	78	86	82	72	77	395
	00000540	72	77	88	78	81	396
	00000541	78	72	68	81	72	371
	00000542	80	79	78	83	79	399
	00000543	79	70	75	77	72	373
	00000544	74	84	72	75	71	376
	00000545	72	76	76	72	78	374
	00000546	69	76	79	77	71	372
	00000547	77	75	73	78	75	378
	00000548	79	85	82	72	77	395
	00000549	76	79	82	78	76	391
	00000550	81	75	80	82	77	395
	00000551	77	73	71	77	76	374
	00000552	75	78	76	79	80	388
	00000553	73	75	79	85	81	393
	00000554	79	74	76	75	77	381
	00000555	76	75	79	62	75	367
	00000556	77	69	79	84	72	381
	00000557	77	77	78	75	79	386
	00000558	77	72	73	73	78	373
	00000559	75	68	71	76	72	362
	00000560	77	77	76	78	89	397
	00000561	80	81	77	75	74	387
	00000562	75	78	66	74	70	363
	00000563	75	80	75	82	75	387
	00000564	65	76	75	74	80	370
	00000565	77	76	74	68	76	371
	00000566	77	67	79	78	76	377
	00000567	81	74	71	73	69	368
	00000568	78	82	74	82	77	393
	00000569	76	78	79	78	76	387
	00000570	77	80	74	80	74	385
	00000571	76	82	74	83	74	389
	00000572	74	77	77	73	83	384
	00000573	75	68	82	76	82	383
	00000574	77	77	76	74	67	371
	00000575	81	78	81	85	74	399
	00000576	78	76	77	76	78	385
	00000577	82	80	76	78	69	385
	00000578	78	78	78	78	80	392
	00000579	78	78	75	77	81	389
	00000580	79	68	70	74	73	364
	00000581	73	83	71	77	72	376
	00000582	76	73	75	72	78	374
	00000583	72	77	76	75	77	377
	00000584	76	76	77	75	69	373
	00000585	75	74	77	72	76	374
	00000586	78	70	75	75	78	376
	00000587	77	75	71	75	72	370
	00000588	80	77	78	76	71	382
	00000589	75	83	75	81	80	394
	00000590	75	76	75	79	72	377
	00000591	79	78	77	82	76	392
	00000592	79	76	76	79	75	385
	00000593	76	75	76	79	79	385
	00000594	74	74	79	72	79	378
	00000595	73	80	78	79	75	385
	00000596	80	72	78	73	79	382
	00000597	77	66	76	75	85	379
	00000598	75	78	70	77	83	383
	00000599	74	77	74	76	85	386
	00000600	76	79	78	70	73	376
	00000601	80	80	69	76	79	384
	00000602	74	69	82	76	72	373
	00000603	79	67	78	71	75	370
	00000604	80	78	81	79	88	406
	00000605	81	76	78	76	76	387
	00000606	80	76	75	75	76	382
	00000607	67	80	70	76	76	369
	00000608	72	75	75	79	77	378
	00000609	81	76	76	79	78	390
	00000610	80	74	89	78	78	399
	00000611	75	74	74	73	71	367
	00000612	76	83	75	73	81	388
	00000613	81	82	82	84	75	404
	00000614	78	79	72	82	81	392
	00000615	77	79	80	72	76	384
	00000616	75	73	79	73	80	380
	00000617	74	82	82	79	77	394
	00000618	71	80	75	80	75	381
	00000619	80	74	75	89	74	392
	00000620	82	77	78	77	70	384
	00000621	73	72	72	81	73	371
	00000622	76	73	75	71	75	370
	00000623	81	79	78	67	74	379
	00000624	74	74	79	76	81	384
	00000625	81	77	76	82	76	392
	00000626	70	80	74	73	76	373
	00000627	78	81	78	75	63	375
	00000628	78	78	70	74	73	373
	00000629	72	79	84	78	78	391
	00000630	78	87	77	80	71	393
	00000631	76	77	78	74	78	383
	00000632	79	77	76	68	72	372
	00000633	77	73	74	71	81	376
	00000634	81	80	73	74	72	380
	00000635	72	84	78	76	76	386
	00000636	73	76	83	70	71	373
	00000637	76	82	67	79	78	382
	00000638	84	76	71	75	75	381
	00000639	70	77	78	71	75	371
	00000640	79	88	84	75	65	391
	00000641	81	73	76	76	79	385
	00000642	74	79	76	82	73	384
	00000643	78	80	80	79	78	395
	00000644	81	72	75	75	74	377
	00000645	74	79	78	79	77	387
	00000646	76	75	72	82	78	383
	00000647	74	77	75	75	81	382
	00000648	76	79	79	77	76	387
	00000649	83	78	80	77	72	390
	00000650	81	76	75	78	75	385
	00000651	80	77	80	77	76	390
	00000652	76	75	70	73	71	365
	00000653	76	72	77	73	66	364
	00000654	72	79	79	71	76	377
	00000655	76	74	76	80	78	384
	00000656	66	65	77	79	73	360
	00000657	70	75	72	74	77	368
	00000658	75	75	77	75	74	376
	00000659	79	73	73	81	73	379
	00000660	79	81	74	76	76	386
	00000661	78	79	75	77	70	379
	00000662	75	80	74	71	76	376
	00000663	77	76	69	77	75	374
	00000664	80	75	75	76	73	379
	00000665	75	74	76	81	75	381
	00000666	75	76	78	75	77	381
	00000667	80	77	75	76	84	392
	00000668	77	73	77	81	83	391
	00000669	80	73	79	80	78	390
	00000670	83	78	77	81	70	389
	00000671	78	80	80	69	68	375
	00000672	79	78	75	76	68	376
	00000673	82	77	78	81	78	396
	00000674	71	79	76	77	78	381
	00000675	73	76	76	76	77	378
	00000676	82	73	78	76	71	380
	00000677	74	78	78	71	78	379
	00000678	80	71	81	77	73	382
	00000679	77	76	72	76	76	377
	00000680	67	75	74	73	68	357
	00000681	83	77	78	77	74	389
	00000682	79	76	74	78	74	381
	00000683	80	83	75	77	80	395
	00000684	81	73	65	72	73	364
	00000685	73	72	80	77	77	379
	00000686	81	80	83	83	83	410
	00000687	79	73	75	87	80	394
	00000688	76	77	68	79	69	369
	00000689	78	82	74	77	78	389
	00000690	83	71	84	75	77	390
	00000691	78	78	79	78	78	391
	00000692	80	76	76	77	78	387
	00000693	79	70	79	84	71	383
	00000694	83	79	77	64	71	374
	00000695	77	78	81	77	76	389
	00000696	79	76	67	79	75	376
	00000697	74	71	68	76	74	363
	00000698	77	79	76	79	79	390
	00000699	75	77	82	75	79	388
	00000700	77	68	80	73	77	375
	00000701	76	75	78	81	80	390
	00000702	81	76	75	89	79	400
	00000703	82	78	80	78	74	392
	00000704	65	74	77	84	77	377
	00000705	79	78	77	71	84	389
	00000706	79	75	77	78	74	383
	00000707	87	83	74	74	76	394
	00000708	78	80	85	76	77	396
	00000709	71	78	77	79	79	384
	00000710	77	75	84	66	87	389
	00000711	81	78	81	75	74	389
	00000712	77	76	82	77	80	392
	00000713	78	73	77	78	74	380
	00000714	79	84	75	76	74	388
	00000715	75	76	82	70	69	372
	00000716	74	76	77	75	80	382
	00000717	81	75	78	76	78	388
	00000718	78	75	77	78	82	390
	00000719	76	76	77	76	75	380
	00000720	77	73	77	76	71	374
	00000721	75	76	78	70	75	374
	00000722	75	76	71	74	77	373
	00000723	78	84	78	83	78	401
	00000724	78	83	88	77	80	406
	00000725	80	75	85	76	77	393
	00000726	78	77	78	77	76	386
	00000727	79	73	73	83	74	382
	00000728	82	69	76	72	71	370
	00000729	79	76	79	77	77	388
	00000730	81	73	73	76	77	380
	00000731	72	75	80	78	83	388
	00000732	76	78	76	77	83	390
	00000733	80	73	78	78	73	382
	00000734	70	76	76	85	79	386
	00000735	78	77	76	81	74	386
	00000736	86	77	76	77	76	392
	00000737	75	79	85	75	78	392
	00000738	76	85	76	73	73	383
	00000739	77	75	77	72	75	376
	00000740	76	75	78	78	77	384
	00000741	86	77	78	76	80	397
	00000742	80	79	81	75	78	393
	00000743	77	75	75	82	76	385
	00000744	80	80	74	78	75	387
	00000745	75	77	76	73	83	384
	00000746	74	80	78	85	77	394
	00000747	81	78	78	67	84	388
	00000748	73	79	75	82	74	383
	00000749	70	77	78	76	76	377
	00000750	75	84	63	80	83	385
	00000751	83	75	76	69	79	382
	00000752	80	74	80	76	73	383
	00000753	73	78	79	75	78	383
	00000754	82	79	77	77	80	395
	00000755	74	71	78	82	86	391
	00000756	80	81	87	75	74	397
	00000757	76	78	78	78	78	388
	00000758	75	85	73	70	79	382
	00000759	76	77	80	75	76	384
	00000760	81	71	73	78	76	379
	00000761	76	75	79	78	76	384
	00000762	74	80	73	81	71	379
	00000763	88	77	71	75	74	385
	00000764	76	81	75	72	81	385
	00000765	75	79	82	79	75	390
	00000766	73	80	86	79	77	395
	00000767	75	74	77	71	81	378
	00000768	76	79	67	78	81	381
	00000769	75	77	79	75	76	382
	00000770	77	77	77	72	76	379
	00000771	82	85	67	84	71	389
	00000772	74	78	76	74	78	380
	00000773	69	70	79	73	85	376
	00000774	78	81	76	73	70	378
	00000775	73	77	82	81	74	387
	00000776	71	86	77	74	81	389
	00000777	72	74	70	70	73	359
	00000778	72	81	83	72	67	375
	00000779	81	75	76	80	74	386
	00000780	76	78	78	78	78	388
	00000781	79	76	77	74	68	374
	00000782	75	77	79	84	76	391
	00000783	77	76	79	73	74	379
	00000784	76	76	76	67	78	373
	00000785	75	85	68	72	71	371
	00000786	73	74	83	72	77	379
	00000787	82	74	78	78	73	385
	00000788	80	82	74	79	76	391
	00000789	76	77	78	80	77	388
	00000790	81	79	77	76	79	392
	00000791	76	74	77	76	71	374
	00000792	78	77	77	76	78	386
	00000793	79	71	76	82	74	382
	00000794	70	68	77	85	70	370
	00000795	78	74	81	77	81	391
	00000796	77	76	78	77	78	386
	00000797	80	80	76	75	71	382
	00000798	76	78	77	75	76	382
	00000799	80	76	69	78	81	384
	00000800	72	84	78	73	83	390
	00000801	73	71	80	81	78	383
	00000802	73	74	74	80	80	381
	00000803	78	78	77	77	73	383
	00000804	77	72	76	76	70	371
	00000805	69	78	74	76	81	378
	00000806	84	75	76	79	74	388
	00000807	78	77	81	75	77	388
	00000808	76	70	77	81	77	381
	00000809	75	79	70	81	77	382
	00000810	75	77	74	86	79	391
	00000811	80	77	75	79	73	384
	00000812	76	76	86	80	79	397
	00000813	74	78	85	73	78	388
	00000814	72	77	80	80	77	386
	00000815	73	79	81	72	75	380
	00000816	76	78	83	92	79	408
	00000817	77	78	79	80	78	392
	00000818	76	83	77	74	73	383
	00000819	71	83	74	78	79	385
	00000820	77	86	80	69	83	395
