	学号		语文	数学	英语	物理	化学	总分
	00000107	78	74	73	75	72	372
	00000108	74	77	71	75	84	381
	00000109	72	74	76	77	71	370
	00000110	76	78	85	78	77	394
	00000111	71	77	76	75	73	372
	00000112	71	73	77	81	76	378
	00000113	86	71	75	78	75	385
	00000114	73	72	75	77	82	379
	00000115	79	74	81	80	77	391
	00000116	81	75	71	80	77	384
	00000117	78	78	78	75	76	385
	00000118	78	77	73	80	76	384
	00000119	77	70	84	73	73	377
	00000120	74	79	75	75	75	378
	00000121	79	78	75	74	82	388
	00000122	82	74	80	80	77	393
	00000123	72	76	71	74	83	376
	00000124	76	76	77	80	78	387
	00000125	84	69	69	76	84	382
	00000126	79	72	80	73	82	386
	00000127	78	76	77	81	71	383
	00000128	73	74	80	78	71	376
	00000129	76	79	70	73	79	377
	00000130	74	74	75	71	78	372
	00000131	76	77	78	70	78	379
	00000132	76	76	75	75	76	378
	00000133	76	80	77	77	77	387
	00000134	76	77	77	88	81	399
	00000135	77	78	72	68	73	368
	00000136	69	81	81	77	78	386
	00000137	75	77	80	78	73	383
	00000138	74	77	79	79	74	383
	00000139	76	83	72	76	84	391
	00000140	75	78	77	75	77	382
	00000141	79	79	69	79	76	382
	00000142	74	76	75	79	77	381
	00000143	71	79	78	79	76	383
	00000144	75	81	69	79	83	387
	00000145	83	72	78	78	66	377
	00000146	75	73	80	79	71	378
	00000147	86	77	75	76	78	392
	00000148	73	74	74	80	75	376
	00000149	72	73	76	75	74	370
	00000150	78	75	75	65	76	369
	00000151	81	71	76	75	76	379
	00000152	79	82	81	75	85	402
	00000153	82	77	79	71	75	384
	00000154	80	72	76	78	79	385
	00000155	72	82	74	77	81	386
	00000156	73	77	76	76	73	375
	00000157	82	78	84	81	78	403
	00000158	72	76	78	75	75	376
	00000159	75	84	77	77	75	388
	00000160	77	70	78	80	72	377
	00000161	69	74	76	78	80	377
	00000162	73	76	79	73	71	372
	00000163	79	80	67	74	81	381
	00000164	78	80	77	75	76	386
	00000165	77	76	72	76	75	376
	00000166	73	80	68	80	74	375
	00000167	78	73	74	79	79	383
	00000168	70	75	81	77	72	375
	00000169	79	80	76	75	71	381
	00000170	80	73	78	83	71	385
	00000171	66	78	73	76	71	364
	00000172	74	91	80	71	76	392
	00000173	71	70	87	72	77	377
	00000174	70	77	83	81	73	384
	00000175	71	73	72	77	71	364
	00000176	76	71	72	75	78	372
	00000177	72	91	78	85	83	409
	00000178	78	71	80	78	81	388
	00000179	74	74	74	72	83	377
	00000180	78	70	77	75	79	379
	00000181	75	79	76	76	77	383
	00000182	81	73	75	76	76	381
	00000183	79	70	70	69	75	363
	00000184	76	83	79	77	70	385
	00000185	76	81	69	78	78	382
	00000186	78	75	74	74	71	372
	00000187	74	72	72	75	76	369
	00000188	80	75	77	79	78	389
	00000189	72	72	76	76	79	375
	00000190	74	69	76	74	79	372
	00000191	74	74	78	82	77	385
	00000192	79	74	71	77	73	374
	00000193	81	77	79	77	75	389
	00000194	80	76	87	73	73	389
	00000195	77	72	82	75	85	391
	00000196	72	73	78	78	73	374
	00000197	77	78	76	76	77	384
	00000198	79	76	77	76	74	382
	00000199	80	71	76	69	79	375
	00000200	74	78	72	84	75	383
	00000201	82	70	84	75	73	384
	00000202	75	72	73	78	80	378
	00000203	73	73	73	74	77	370
	00000204	69	83	80	82	78	392
	00000205	79	69	80	72	68	368
	00000206	79	80	76	74	76	385
	00000207	76	79	76	76	76	383
	00000208	78	81	78	70	78	385
	00000209	74	74	76	76	83	383
	00000210	73	76	74	77	77	377
	00000211	71	73	72	79	78	373
	00000212	78	75	78	77	76	384
	00000213	74	75	73	78	77	377
	00000214	83	75	80	76	77	391
	00000215	76	75	73	74	76	374
	00000216	72	81	75	74	75	377
	00000217	76	79	79	78	81	393
	00000218	77	80	72	81	79	389
	00000219	73	77	76	75	74	375
	00000220	83	78	76	75	76	388
	00000221	83	74	85	81	75	398
	00000222	72	78	71	79	78	378
	00000223	77	76	76	76	79	384
	00000224	78	80	79	78	82	397
	00000225	78	76	77	77	77	385
	00000226	75	76	78	79	76	384
	00000227	76	78	81	68	78	381
	00000228	71	76	69	82	72	370
	00000229	78	87	75	75	79	394
	00000230	80	74	68	79	90	391
	00000231	72	79	61	77	76	365
	00000232	75	76	75	82	81	389
	00000233	77	72	68	75	69	361
	00000234	76	76	77	79	81	389
	00000235	75	71	68	73	74	361
	00000236	72	86	78	76	85	397
	00000237	75	74	75	74	80	378
	00000238	73	64	75	74	77	363
	00000239	80	79	74	77	75	385
	00000240	83	80	76	74	79	392
	00000241	77	74	73	78	77	379
	00000242	81	77	73	86	84	401
	00000243	83	71	78	85	80	397
	00000244	80	88	76	75	73	392
	00000245	69	74	76	78	76	373
	00000246	76	73	81	75	71	376
	00000247	76	81	77	81	73	388
	00000248	74	66	81	75	74	370
	00000249	77	71	84	79	81	392
	00000250	81	78	81	77	69	386
	00000251	72	79	76	79	78	384
	00000252	73	82	82	79	85	401
	00000253	75	69	75	79	75	373
	00000254	79	75	78	80	77	389
	00000255	61	76	73	69	77	356
	00000256	76	77	77	78	73	381
	00000257	78	77	70	66	79	370
	00000258	80	75	76	77	76	384
	00000259	70	82	69	80	78	379
	00000260	78	69	77	68	79	371
	00000261	69	78	78	68	77	370
	00000262	82	78	74	75	78	387
	00000263	72	76	79	74	78	379
	00000264	74	75	79	82	72	382
	00000265	69	77	75	81	80	382
	00000266	76	80	80	74	74	384
	00000267	77	76	69	76	74	372
	00000268	75	77	77	83	71	383
	00000269	75	72	79	80	84	390
	00000270	77	79	72	74	77	379
	00000271	74	75	77	72	74	372
	00000272	73	76	76	78	74	377
	00000273	74	80	72	74	71	371
	00000274	71	71	76	79	75	372
	00000275	73	73	76	81	77	380
	00000276	81	73	75	78	78	385
	00000277	72	77	82	77	77	385
	00000278	70	77	69	72	75	363
	00000279	74	75	73	85	75	382
	00000280	78	76	76	75	75	380
	00000281	79	79	93	81	80	412
	00000282	72	76	68	75	79	370
	00000283	69	78	78	79	81	385
	00000284	77	82	78	73	78	388
	00000285	79	84	80	72	82	397
	00000286	80	81	79	78	75	393
	00000287	71	73	78	80	73	375
	00000288	73	78	74	84	78	387
	00000289	76	77	76	78	72	379
	00000290	72	80	75	71	71	369
	00000291	77	72	69	74	77	369
	00000292	79	76	75	78	74	382
	00000293	77	77	76	77	79	386
	00000294	73	75	77	76	74	375
	00000295	76	79	69	75	74	373
	00000296	76	73	76	67	76	368
	00000297	77	76	76	74	79	382
	00000298	78	79	79	75	79	390
	00000299	77	80	80	78	75	390
	00000300	68	73	78	83	82	384
	00000301	80	74	76	72	77	379
	00000302	76	74	76	79	73	378
	00000303	79	84	76	89	67	395
	00000304	78	77	75	79	73	382
	00000305	78	79	75	78	76	386
	00000306	80	70	77	78	72	377
	00000307	70	77	81	77	70	375
	00000308	81	77	76	75	80	389
	00000309	76	81	80	68	80	385
	00000310	76	77	73	78	85	389
	00000311	79	79	76	77	81	392
	00000312	78	77	78	74	78	385
	00000313	77	82	77	77	73	386
	00000314	79	79	69	78	80	385
	00000315	79	81	81	71	73	385
	00000316	71	77	85	84	77	394
	00000317	77	86	79	78	77	397
	00000318	77	75	80	76	74	382
	00000319	73	74	74	80	81	382
	00000320	79	77	75	80	75	386
	00000321	80	77	87	77	75	396
	00000322	78	72	76	75	76	377
	00000323	80	73	69	79	75	376
	00000324	74	76	76	80	68	374
	00000325	78	79	74	76	79	386
	00000326	73	79	73	76	78	379
	00000327	79	77	78	74	77	385
	00000328	79	77	74	77	75	382
	00000329	77	76	67	74	77	371
	00000330	75	76	72	80	79	382
	00000331	76	74	75	78	74	377
	00000332	78	80	82	65	73	378
	00000333	79	75	77	78	79	388
	00000334	80	76	71	76	73	376
	00000335	72	82	82	77	80	393
	00000336	78	78	73	78	80	387
	00000337	76	75	74	70	79	374
	00000338	74	76	75	74	69	368
	00000339	73	75	65	76	80	369
	00000340	76	78	87	83	73	397
	00000341	74	82	75	77	77	385
	00000342	75	75	77	71	79	377
	00000343	78	81	73	77	79	388
	00000344	71	73	80	73	75	372
	00000345	73	82	85	77	79	396
	00000346	80	76	81	77	75	389
	00000347	74	70	76	80	82	382
	00000348	75	79	73	73	74	374
	00000349	86	81	72	76	78	393
	00000350	68	79	66	78	84	375
	00000351	76	76	75	79	74	380
	00000352	78	81	75	74	79	387
	00000353	82	70	71	78	69	370
	00000354	74	79	82	77	81	393
	00000355	74	72	79	76	73	374
	00000356	80	75	74	77	64	370
	00000357	71	82	76	75	72	376
	00000358	79	75	70	74	73	371
	00000359	71	73	76	79	77	376
	00000360	77	79	75	82	76	389
	00000361	71	78	73	75	73	370
	00000362	81	75	80	74	79	389
	00000363	76	77	80	85	76	394
	00000364	66	81	78	76	77	378
	00000365	75	76	80	77	79	387
	00000366	82	80	73	76	77	388
	00000367	76	75	70	71	69	361
	00000368	78	72	82	77	76	385
	00000369	81	78	76	74	72	381
	00000370	77	73	74	82	74	380
	00000371	76	76	76	78	77	383
	00000372	76	78	79	78	76	387
	00000373	72	71	78	78	76	375
	00000374	84	79	85	74	78	400
	00000375	73	79	81	76	75	384
	00000376	75	73	70	84	76	378
	00000377	73	81	80	76	79	389
	00000378	81	75	77	70	79	382
	00000379	76	76	76	72	75	375
	00000380	74	72	78	79	75	378
	00000381	75	76	76	79	80	386
	00000382	80	78	73	72	76	379
	00000383	79	75	80	83	78	395
	00000384	82	80	75	79	71	387
	00000385	77	72	75	76	75	375
	00000386	79	78	78	75	69	379
	00000387	73	73	77	77	78	378
	00000388	79	78	70	74	77	378
	00000389	72	75	82	74	76	379
	00000390	74	81	77	78	69	379
	00000391	70	83	77	82	70	382
	00000392	77	69	78	77	72	373
	00000393	81	78	75	78	72	384
	00000394	77	75	78	77	81	388
	00000395	63	84	76	76	78	377
	00000396	81	75	73	76	77	382
	00000397	69	75	77	78	75	374
	00000398	75	83	82	77	73	390
	00000399	74	75	77	77	82	385
	00000400	79	76	70	68	78	371
	00000401	72	76	70	84	81	383
	00000402	72	75	82	71	89	389
	00000403	81	76	75	79	76	387
	00000404	77	80	75	79	73	384
	00000405	74	76	74	67	87	378
	00000406	77	80	73	77	77	384
	00000407	78	68	78	75	66	365
	00000408	78	74	79	77	81	389
	00000409	71	69	68	75	79	362
	00000410	77	74	79	83	75	388
	00000411	76	72	78	80	80	386
	00000412	83	80	81	75	73	392
	00000413	77	76	78	76	74	381
	00000414	77	71	81	76	77	382
	00000415	75	75	79	71	77	377
	00000416	74	76	75	75	84	384
	00000417	79	75	84	77	88	403
	00000418	66	82	79	73	74	374
	00000419	74	74	78	79	80	385
	00000420	82	75	78	77	82	394
	00000421	80	74	76	74	74	378
	00000422	72	76	69	76	78	371
	00000423	76	88	69	80	76	389
	00000424	75	78	86	70	76	385
	00000425	79	76	74	75	66	370
	00000426	76	77	78	78	76	385
	00000427	75	73	82	84	77	391
	00000428	73	72	71	77	74	367
	00000429	77	75	72	69	75	368
	00000430	75	88	76	75	81	395
	00000431	76	76	76	78	77	383
	00000432	74	78	73	77	81	383
	00000433	77	84	81	71	84	397
	00000434	79	78	78	77	81	393
	00000435	77	77	77	81	76	388
	00000436	76	76	81	78	72	383
	00000437	83	74	76	78	84	395
	00000438	83	79	78	72	74	386
	00000439	79	76	70	74	70	369
	00000440	77	82	77	74	84	394
	00000441	81	75	77	78	75	386
	00000442	73	78	80	66	76	373
	00000443	82	72	79	76	84	393
	00000444	76	68	77	67	74	362
	00000445	78	75	74	75	82	384
	00000446	74	70	74	78	75	371
	00000447	75	78	71	73	79	376
	00000448	74	83	74	77	74	382
	00000449	81	77	80	71	78	387
	00000450	83	76	78	78	76	391
	00000451	79	80	77	77	83	396
	00000452	74	75	75	83	68	375
	00000453	80	76	77	76	73	382
	00000454	77	81	75	79	77	389
	00000455	68	72	79	76	79	374
	00000456	77	72	71	79	71	370
	00000457	72	71	78	78	79	378
	00000458	82	79	78	74	70	383
	00000459	74	76	84	84	80	398
	00000460	76	74	82	79	79	390
	00000461	78	78	74	71	79	380
	00000462	78	74	77	80	75	384
	00000463	79	90	80	77	81	407
	00000464	80	77	74	76	72	379
	00000465	75	76	78	77	81	387
	00000466	73	77	78	75	77	380
	00000467	77	77	77	77	74	382
	00000468	77	74	77	75	76	379
	00000469	79	86	79	72	80	396
	00000470	81	72	76	77	74	380
	00000471	77	77	81	84	80	399
	00000472	71	80	72	72	70	365
	00000473	77	70	78	80	76	381
	00000474	76	78	76	77	71	378
	00000475	78	78	78	77	70	381
	00000476	75	72	73	77	77	374
	00000477	76	75	84	79	78	392
	00000478	73	74	83	68	69	367
	00000479	81	75	75	77	70	378
	00000480	79	74	80	72	75	380
	00000481	75	81	68	76	76	376
	00000482	74	75	75	72	78	374
	00000483	79	79	74	75	71	378
	00000484	71	71	73	76	72	363
	00000485	78	76	82	82	75	393
	00000486	80	79	78	77	74	388
	00000487	75	83	76	76	78	388
	00000488	75	73	75	80	77	380
	00000489	78	78	76	79	77	388
	00000490	74	76	76	77	76	379
	00000491	76	75	78	81	78	388
	00000492	71	76	74	73	73	367
	00000493	80	79	75	76	83	393
	00000494	77	77	83	79	75	391
	00000495	79	76	79	75	80	389
	00000496	76	75	77	83	81	392
	00000497	73	77	72	87	76	385
	00000498	78	81	77	69	79	384
	00000499	78	78	78	81	76	391
	00000500	81	80	77	78	71	387
	00000501	75	77	75	78	77	382
	00000502	80	78	76	84	75	393
	00000503	85	75	83	76	74	393
	00000504	78	71	75	69	82	375
	00000505	79	70	81	77	80	387
	00000506	81	83	77	83	76	400
	00000507	78	75	79	74	65	371
	00000508	77	82	79	75	79	392
	00000509	75	80	76	78	76	385
	00000510	79	84	74	77	68	382
	00000511	82	76	69	73	76	376
	00000512	77	77	74	75	74	377
	00000513	75	77	77	81	77	387
	00000514	80	77	77	81	81	396
	00000515	77	76	78	78	78	387
	00000516	74	76	74	74	76	374
	00000517	69	76	76	77	82	380
	00000518	79	75	68	76	78	376
	00000519	75	72	75	74	73	369
	00000520	78	73	77	78	74	380
	00000521	76	82	77	79	82	396
	00000522	85	79	75	74	80	393
	00000523	69	77	69	78	76	369
	00000524	73	81	79	89	80	402
	00000525	65	71	85	78	76	375
	00000526	78	76	79	77	86	396
	00000527	77	81	77	84	78	397
	00000528	69	81	79	78	76	383
	00000529	73	77	72	80	79	381
	00000530	78	72	75	78	76	379
	00000531	80	75	76	73	77	381
	00000532	79	69	77	76	78	379
	00000533	74	73	76	72	87	382
	00000534	74	83	75	79	73	384
	00000535	74	77	79	78	73	381
	00000536	80	79	80	82	74	395
	00000537	67	80	75	81	73	376
	00000538	77	79	82	82	73	393
	00000539	77	78	76	78	86	395
	00000540	80	79	79	68	80	386
	00000541	77	76	85	75	72	385
	00000542	73	79	77	79	80	388
	00000543	70	79	78	74	78	379
	00000544	68	78	78	74	82	380
	00000545	77	74	71	77	76	375
	00000546	82	78	73	72	76	381
	00000547	75	75	75	78	76	379
	00000548	69	77	77	76	72	371
	00000549	78	70	78	80	80	386
	00000550	78	74	86	72	79	389
	00000551	76	76	76	74	78	380
	00000552	77	77	87	74	76	391
	00000553	78	76	77	78	73	382
	00000554	76	72	77	73	70	368
	00000555	77	71	73	73	77	371
	00000556	75	76	82	71	76	380
	00000557	74	77	76	76	82	385
	00000558	77	77	78	74	81	387
	00000559	76	72	67	81	71	367
	00000560	78	75	76	74	77	380
	00000561	74	77	76	76	74	377
	00000562	80	77	81	73	84	395
	00000563	76	77	78	85	77	393
	00000564	77	76	81	80	77	391
	00000565	79	77	83	86	72	397
	00000566	79	77	77	78	72	383
	00000567	77	86	79	76	73	391
	00000568	75	75	77	77	81	385
	00000569	74	76	77	78	77	382
	00000570	75	78	73	74	71	371
	00000571	76	72	76	75	79	378
	00000572	83	78	77	73	76	387
	00000573	76	77	79	80	81	393
	00000574	76	76	77	74	69	372
	00000575	77	74	72	70	73	366
	00000576	82	79	71	66	78	376
	00000577	78	75	75	80	75	383
	00000578	71	73	74	79	70	367
	00000579	75	76	69	74	79	373
	00000580	74	85	76	79	76	390
	00000581	71	77	75	77	77	377
	00000582	78	81	85	80	73	397
	00000583	73	74	83	84	79	393
	00000584	79	76	81	79	73	388
	00000585	80	70	77	79	73	379
	00000586	69	74	72	81	67	363
	00000587	77	74	76	69	74	370
	00000588	78	74	75	75	75	377
	00000589	68	84	80	79	78	389
	00000590	76	82	79	84	78	399
	00000591	72	70	72	75	66	355
	00000592	78	78	76	78	77	387
	00000593	84	77	76	75	77	389
	00000594	75	78	80	72	81	386
	00000595	72	77	75	71	75	370
	00000596	76	76	71	76	75	374
	00000597	78	77	62	79	80	376
	00000598	81	69	75	73	77	375
	00000599	73	76	73	77	75	374
	00000600	76	72	77	78	75	378
	00000601	75	79	74	77	75	380
	00000602	75	78	73	86	78	390
	00000603	72	76	89	76	78	391
	00000604	75	78	78	78	80	389
	00000605	76	69	75	76	75	371
	00000606	72	78	79	78	78	385
	00000607	79	77	78	73	76	383
	00000608	78	78	81	74	77	388
	00000609	87	79	75	82	82	405
	00000610	74	72	76	72	76	370
	00000611	75	69	74	70	71	359
	00000612	77	67	79	76	76	375
	00000613	75	72	77	73	73	370
	00000614	73	81	75	76	77	382
	00000615	76	78	68	78	77	377
	00000616	72	75	77	79	79	382
	00000617	79	76	76	74	77	382
	00000618	76	79	75	77	81	388
	00000619	74	76	76	76	76	378
	00000620	75	82	73	77	75	382
	00000621	76	81	79	76	76	388
	00000622	78	73	77	77	73	378
	00000623	78	75	74	80	76	383
	00000624	73	78	81	77	78	387
	00000625	86	78	78	77	68	387
	00000626	77	79	69	72	71	368
	00000627	78	79	73	65	77	372
	00000628	81	75	76	78	79	389
	00000629	70	79	76	75	76	376
	00000630	78	71	79	77	81	386
	00000631	80	74	79	86	80	399
	00000632	75	79	75	77	74	380
	00000633	81	76	77	79	80	393
	00000634	71	76	76	77	80	380
	00000635	81	82	68	72	80	383
	00000636	78	81	77	83	78	397
	00000637	81	76	76	78	76	387
	00000638	74	78	82	74	74	382
	00000639	74	72	77	68	76	367
	00000640	78	74	77	77	85	391
	00000641	83	76	74	76	78	387
	00000642	67	74	75	83	71	370
	00000643	75	79	78	75	86	393
	00000644	79	86	74	72	76	387
	00000645	80	80	84	78	74	396
	00000646	79	72	71	79	71	372
	00000647	75	79	80	76	71	381
	00000648	74	77	79	78	76	384
	00000649	84	74	75	70	81	384
	00000650	74	74	77	78	74	377
	00000651	78	77	79	80	83	397
	00000652	77	75	76	76	76	380
	00000653	75	73	83	75	92	398
	00000654	73	75	81	73	77	379
	00000655	73	77	79	75	76	380
	00000656	73	75	76	78	79	381
	00000657	78	75	74	76	79	382
	00000658	78	79	81	71	69	378
	00000659	67	84	77	77	73	378
	00000660	76	85	80	84	77	402
	00000661	74	74	78	75	75	376
	00000662	76	78	74	78	75	381
	00000663	68	80	82	77	81	388
	00000664	76	78	76	74	76	380
	00000665	70	77	86	90	78	401
	00000666	79	78	77	79	76	389
	00000667	74	75	75	77	78	379
	00000668	74	71	69	76	75	365
	00000669	76	77	79	74	75	381
	00000670	75	79	78	80	74	386
	00000671	75	74	77	78	65	369
	00000672	80	78	74	79	77	388
	00000673	77	76	75	76	77	381
	00000674	70	77	75	76	79	377
	00000675	69	71	78	75	78	371
	00000676	72	73	76	88	76	385
	00000677	77	76	78	74	76	381
	00000678	75	77	79	81	72	384
	00000679	76	78	73	77	73	377
	00000680	75	71	77	68	76	367
	00000681	77	75	67	78	83	380
	00000682	77	79	74	76	79	385
	00000683	76	82	75	81	76	390
	00000684	77	70	79	80	79	385
	00000685	75	71	76	77	78	377
	00000686	73	76	78	73	74	374
	00000687	75	80	68	74	76	373
	00000688	79	77	70	73	79	378
	00000689	78	66	76	81	86	387
	00000690	74	75	73	82	76	380
	00000691	79	76	77	72	66	370
	00000692	83	80	73	70	78	384
	00000693	73	73	86	81	78	391
	00000694	66	81	79	71	71	368
	00000695	77	73	72	78	69	369
	00000696	73	77	80	86	80	396
	00000697	76	74	62	78	73	363
	00000698	74	73	76	68	78	369
	00000699	64	75	79	74	80	372
	00000700	82	77	74	78	77	388
	00000701	70	74	71	75	77	367
	00000702	81	78	82	84	77	402
	00000703	74	73	68	77	71	363
	00000704	75	77	67	80	73	372
	00000705	67	76	76	78	78	375
	00000706	68	77	89	78	75	387
	00000707	78	74	79	77	74	382
	00000708	82	75	75	77	75	384
	00000709	75	74	80	80	75	384
	00000710	75	77	72	72	72	368
	00000711	77	76	78	77	75	383
	00000712	77	74	73	78	72	374
	00000713	68	80	81	75	82	386
	00000714	79	76	81	76	77	389
	00000715	75	72	80	77	74	378
	00000716	75	77	70	85	82	389
	00000717	75	69	72	79	78	373
	00000718	75	72	78	81	75	381
	00000719	71	70	73	71	79	364
	00000720	76	80	78	77	78	389
	00000721	80	76	75	81	75	387
	00000722	77	75	77	72	84	385
	00000723	85	81	68	77	81	392
	00000724	78	79	77	83	76	393
	00000725	76	70	81	80	79	386
	00000726	66	77	83	76	78	380
	00000727	83	81	73	78	83	398
	00000728	76	84	73	82	73	388
	00000729	80	85	79	68	73	385
	00000730	70	78	73	73	79	373
	00000731	82	74	78	72	84	390
	00000732	77	75	80	71	77	380
	00000733	88	74	85	69	81	397
	00000734	81	76	80	73	75	385
	00000735	69	75	69	76	76	365
	00000736	70	75	80	80	77	382
	00000737	83	78	70	72	79	382
	00000738	83	73	70	75	77	378
	00000739	83	80	77	78	76	394
	00000740	73	84	78	72	81	388
	00000741	73	74	70	77	79	373
	00000742	80	78	75	76	80	389
	00000743	74	73	74	75	80	376
	00000744	75	75	76	90	74	390
	00000745	72	76	76	75	76	375
	00000746	80	75	78	72	77	382
	00000747	77	74	77	77	78	383
	00000748	86	76	77	78	69	386
	00000749	79	76	78	80	79	392
	00000750	83	75	79	77	75	389
	00000751	79	81	76	75	73	384
	00000752	72	76	77	78	72	375
	00000753	75	77	77	75	81	385
	00000754	75	79	75	78	80	387
	00000755	74	77	77	75	70	373
	00000756	72	74	74	73	71	364
	00000757	80	75	78	81	74	388
	00000758	76	75	73	81	78	383
	00000759	80	76	71	78	80	385
	00000760	78	76	76	78	77	385
	00000761	74	73	76	77	77	377
	00000762	79	75	82	77	77	390
	00000763	74	82	74	68	74	372
	00000764	86	78	77	79	78	398
	00000765	76	81	80	77	76	390
	00000766	79	72	68	77	76	372
	00000767	79	73	75	75	76	378
	00000768	66	84	74	74	81	379
	00000769	78	81	76	78	82	395
	00000770	74	75	79	78	66	372
	00000771	76	76	76	78	69	375
	00000772	65	68	81	74	79	367
	00000773	76	78	77	72	71	374
	00000774	78	77	75	78	81	389
	00000775	79	81	79	80	79	398
	00000776	75	67	71	76	76	365
	00000777	80	73	71	74	71	369
	00000778	77	84	79	77	73	390
	00000779	85	81	70	75	79	390
	00000780	76	82	72	81	71	382
	00000781	76	76	72	68	73	365
	00000782	74	79	76	67	81	377
	00000783	79	80	77	75	75	386
	00000784	70	80	76	79	76	381
	00000785	78	73	73	72	80	376
	00000786	77	82	77	73	84	393
	00000787	78	83	76	66	76	379
	00000788	81	76	75	81	77	390
	00000789	65	77	82	79	69	372
	00000790	70	76	78	81	76	381
	00000791	74	75	72	78	81	380
	00000792	83	76	76	87	75	397
	00000793	74	79	77	76	84	390
	00000794	77	87	77	85	90	416
	00000795	79	75	70	80	76	380
	00000796	80	81	74	82	83	400
	00000797	79	75	73	75	78	380
	00000798	81	77	81	73	75	387
	00000799	70	77	74	71	76	368
	00000800	75	77	75	71	84	382
	00000801	77	78	81	77	76	389
	00000802	78	80	78	75	72	383
	00000803	71	78	74	72	77	372
	00000804	79	76	75	77	77	384
	00000805	80	77	71	76	74	378
	00000806	72	75	85	77	70	379
	00000807	77	78	72	78	77	382
	00000808	84	77	74	75	82	392
	00000809	74	74	79	78	78	383
	00000810	76	77	77	74	70	374
	00000811	74	83	80	80	77	394
	00000812	76	79	74	75	78	382
	00000813	77	77	84	80	81	399
	00000814	80	79	76	77	76	388
	00000815	75	77	74	75	79	380
	00000816	79	72	77	76	75	379
	00000817	87	72	79	78	77	393
	00000818	73	73	82	81	77	386
	00000819	78	77	77	76	79	387
	00000820	75	80	71	79	80	385
