	学号		语文	数学	英语	物理	化学	总分
	00000068	75	77	77	74	78	381
	00000069	71	74	80	77	74	376
	00000070	80	75	75	82	75	387
	00000071	78	78	74	75	76	381
	00000072	86	79	78	72	68	383
	00000073	80	73	77	75	79	384
	00000074	86	82	77	78	75	398
	00000075	81	76	77	75	83	392
	00000076	74	78	80	73	79	384
	00000077	75	88	76	77	78	394
	00000078	74	75	76	88	71	384
	00000079	71	77	69	77	78	372
	00000080	77	77	79	75	77	385
	00000081	81	73	77	74	80	385
	00000082	72	81	74	73	81	381
	00000083	76	69	74	80	84	383
	00000084	73	79	75	76	69	372
	00000085	80	73	73	74	77	377
	00000086	75	70	83	75	78	381
	00000087	85	79	79	78	82	403
	00000088	79	76	77	77	79	388
	00000089	75	76	77	72	77	377
	00000090	74	76	74	74	80	378
	00000091	77	66	72	71	83	369
	00000092	77	68	80	76	74	375
	00000093	78	83	79	73	83	396
	00000094	72	70	76	79	76	373
	00000095	75	78	85	79	77	394
	00000096	76	80	76	77	85	394
	00000097	72	78	81	78	74	383
	00000098	79	78	74	72	80	383
	00000099	75	78	70	73	80	376
	00000100	73	80	80	79	81	393
	00000101	77	85	74	73	79	388
	00000102	69	69	80	74	76	368
	00000103	71	79	77	74	74	375
	00000104	76	74	75	84	81	390
	00000105	77	80	77	76	77	387
	00000106	79	77	70	72	79	377
	00000107	76	75	73	73	71	368
	00000108	78	85	77	75	76	391
	00000109	77	68	77	74	74	370
	00000110	73	74	77	76	77	377
	00000111	81	75	79	77	78	390
	00000112	75	78	75	84	75	387
	00000113	72	75	76	81	80	384
	00000114	81	77	76	75	76	385
	00000115	68	77	72	78	80	375
	00000116	83	74	75	81	74	387
	00000117	71	74	76	81	75	377
	00000118	85	83	70	85	82	405
	00000119	80	77	86	74	73	390
	00000120	75	83	76	73	76	383
	00000121	72	74	75	73	77	371
	00000122	74	82	80	80	75	391
	00000123	80	77	78	78	70	383
	00000124	76	79	77	76	82	390
	00000125	79	75	81	81	71	387
	00000126	74	76	69	79	77	375
	00000127	71	77	89	79	79	395
	00000128	78	74	79	73	74	378
	00000129	75	80	93	76	73	397
	00000130	76	73	78	81	77	385
	00000131	76	76	77	74	79	382
	00000132	79	77	76	76	78	386
	00000133	77	76	76	79	79	387
	00000134	79	72	77	78	71	377
	00000135	77	77	77	76	82	389
	00000136	77	78	80	75	82	392
	00000137	80	81	75	74	76	386
	00000138	74	79	78	77	75	383
	00000139	73	75	82	75	77	382
	00000140	84	78	73	75	76	386
	00000141	73	77	72	79	77	378
	00000142	78	80	81	76	76	391
	00000143	81	79	85	68	75	388
	00000144	75	77	78	75	71	376
	00000145	76	70	79	77	82	384
	00000146	76	74	66	76	78	370
	00000147	83	80	77	73	78	391
	00000148	85	75	74	71	74	379
	00000149	74	64	78	74	76	366
	00000150	78	79	77	75	79	388
	00000151	76	79	74	74	85	388
	00000152	75	76	76	77	73	377
	00000153	76	77	81	75	75	384
	00000154	77	73	78	79	72	379
	00000155	74	80	70	78	80	382
	00000156	70	76	83	76	71	376
	00000157	71	83	74	75	82	385
	00000158	72	81	74	72	75	374
	00000159	78	78	77	78	75	386
	00000160	75	75	75	77	81	383
	00000161	81	75	77	76	74	383
	00000162	75	77	77	72	77	378
	00000163	80	74	72	78	70	374
	00000164	70	73	81	81	82	387
	00000165	76	77	76	75	79	383
	00000166	67	75	79	77	78	376
	00000167	81	75	75	77	82	390
	00000168	75	82	75	72	73	377
	00000169	74	75	76	80	79	384
	00000170	78	75	84	74	75	386
	00000171	77	80	73	81	76	387
	00000172	79	66	79	69	76	369
	00000173	72	80	81	71	78	382
	00000174	71	83	77	74	74	379
	00000175	68	76	74	70	77	365
	00000176	77	81	84	74	72	388
	00000177	70	76	74	81	75	376
	00000178	75	78	76	84	71	384
	00000179	88	79	80	71	87	405
	00000180	73	75	74	88	76	386
	00000181	75	90	77	72	75	389
	00000182	80	73	84	76	80	393
	00000183	73	76	66	76	79	370
	00000184	77	75	80	77	76	385
	00000185	68	77	76	75	77	373
	00000186	75	75	74	83	78	385
	00000187	76	84	83	74	78	395
	00000188	68	72	78	79	81	378
	00000189	73	84	79	81	64	381
	00000190	76	75	76	73	75	375
	00000191	76	72	81	72	75	376
	00000192	80	79	78	80	76	393
	00000193	75	69	75	74	77	370
	00000194	81	76	77	77	74	385
	00000195	77	78	77	76	86	394
	00000196	85	83	76	74	76	394
	00000197	75	77	77	68	72	369
	00000198	75	72	77	85	74	383
	00000199	73	80	81	76	76	386
	00000200	75	76	82	73	75	381
	00000201	75	91	79	73	85	403
	00000202	71	75	70	76	74	366
	00000203	81	78	83	79	82	403
	00000204	80	76	77	80	81	394
	00000205	80	77	78	73	78	386
	00000206	83	77	87	75	75	397
	00000207	71	73	71	77	81	373
	00000208	74	77	74	76	76	377
	00000209	76	77	80	74	73	380
	00000210	73	71	80	75	85	384
	00000211	77	76	72	75	75	375
	00000212	74	77	72	76	76	375
	00000213	73	73	73	73	68	360
	00000214	77	74	76	78	75	380
	00000215	83	75	75	74	79	386
	00000216	78	86	80	74	75	393
	00000217	75	77	74	70	71	367
	00000218	77	78	77	75	77	384
	00000219	77	72	73	74	75	371
	00000220	76	79	74	76	72	377
	00000221	78	83	72	74	80	387
	00000222	78	76	80	75	66	375
	00000223	74	82	83	76	81	396
	00000224	85	79	72	76	78	390
	00000225	80	82	80	81	86	409
	00000226	74	74	75	69	72	364
	00000227	63	75	81	73	69	361
	00000228	65	74	71	75	71	356
	00000229	71	77	80	73	78	379
	00000230	70	76	80	74	78	378
	00000231	74	83	78	73	70	378
	00000232	76	80	78	74	70	378
	00000233	76	81	77	68	68	370
	00000234	72	81	70	76	75	374
	00000235	80	74	75	68	75	372
	00000236	73	78	83	72	76	382
	00000237	73	78	76	73	73	373
	00000238	77	74	82	79	77	389
	00000239	77	77	89	70	78	391
	00000240	72	77	78	76	77	380
	00000241	77	78	80	78	77	390
	00000242	80	76	69	77	69	371
	00000243	83	76	76	74	73	382
	00000244	78	84	70	73	75	380
	00000245	74	69	75	73	78	369
	00000246	79	74	85	79	84	401
	00000247	81	78	76	77	80	392
	00000248	76	76	77	76	74	379
	00000249	81	77	77	77	70	382
	00000250	79	77	74	78	80	388
	00000251	74	75	78	77	77	381
	00000252	71	78	76	72	68	365
	00000253	75	76	86	74	72	383
	00000254	76	68	75	77	78	374
	00000255	76	73	77	72	77	375
	00000256	76	73	79	81	72	381
	00000257	77	75	83	82	74	391
	00000258	74	76	80	77	76	383
	00000259	71	79	77	71	79	377
	00000260	74	77	76	66	75	368
	00000261	79	75	76	83	76	389
	00000262	78	81	79	73	71	382
	00000263	81	81	75	77	77	391
	00000264	73	74	76	73	78	374
	00000265	77	77	82	78	85	399
	00000266	74	79	75	73	81	382
	00000267	79	78	68	81	72	378
	00000268	77	74	87	75	78	391
	00000269	80	82	73	77	75	387
	00000270	77	70	81	76	72	376
	00000271	77	77	80	79	76	389
	00000272	82	75	78	80	70	385
	00000273	70	81	79	71	80	381
	00000274	78	83	75	79	80	395
	00000275	71	71	83	79	72	376
	00000276	80	77	77	74	81	389
	00000277	79	71	76	74	77	377
	00000278	69	76	79	79	83	386
	00000279	80	77	77	75	80	389
	00000280	74	76	71	77	73	371
	00000281	72	64	71	76	79	362
	00000282	80	78	73	80	71	382
	00000283	70	75	79	66	78	368
	00000284	73	81	75	82	83	394
	00000285	80	72	82	73	73	380
	00000286	81	79	79	77	73	389
	00000287	69	76	77	78	79	379
	00000288	76	75	74	76	79	380
	00000289	81	84	74	78	74	391
	00000290	73	77	81	69	77	377
	00000291	76	74	74	82	81	387
	00000292	70	74	73	75	82	374
	00000293	81	77	77	78	73	386
	00000294	79	75	76	77	81	388
	00000295	76	75	72	75	75	373
	00000296	71	86	76	76	84	393
	00000297	79	76	79	79	79	392
	00000298	78	70	75	76	81	380
	00000299	73	81	79	74	73	380
	00000300	75	75	74	79	78	381
	00000301	77	82	74	78	72	383
	00000302	82	82	75	78	73	390
	00000303	76	76	72	76	75	375
	00000304	81	77	77	81	86	402
	00000305	86	79	74	78	74	391
	00000306	85	74	75	77	76	387
	00000307	72	77	73	79	69	370
	00000308	75	79	81	78	78	391
	00000309	83	77	79	75	74	388
	00000310	74	75	83	80	79	391
	00000311	74	79	67	77	78	375
	00000312	75	69	76	77	76	373
	00000313	82	85	76	82	77	402
	00000314	76	74	76	78	76	380
	00000315	75	78	74	76	76	379
	00000316	76	74	79	77	80	386
	00000317	82	61	74	76	73	366
	00000318	77	78	79	73	78	385
	00000319	74	79	76	77	69	375
	00000320	73	76	77	76	79	381
	00000321	76	73	78	74	82	383
	00000322	76	74	77	76	81	384
	00000323	87	75	78	74	76	390
	00000324	78	66	79	79	70	372
	00000325	71	81	80	74	82	388
	00000326	76	81	72	79	79	387
	00000327	76	80	74	78	76	384
	00000328	72	75	77	81	70	375
	00000329	74	78	76	69	78	375
	00000330	76	81	70	74	78	379
	00000331	78	77	74	82	72	383
	00000332	79	75	75	79	77	385
	00000333	79	80	72	78	79	388
	00000334	69	80	80	75	75	379
	00000335	74	76	72	84	75	381
	00000336	80	82	76	77	74	389
	00000337	72	76	73	80	72	373
	00000338	76	71	77	75	75	374
	00000339	78	72	72	78	75	375
	00000340	83	79	78	77	83	400
	00000341	72	70	80	77	77	376
	00000342	78	84	73	76	74	385
	00000343	74	77	79	78	80	388
	00000344	77	78	76	76	85	392
	00000345	79	69	82	79	76	385
	00000346	69	76	72	78	76	371
	00000347	79	79	79	77	80	394
	00000348	77	75	83	73	79	387
	00000349	75	69	67	74	74	359
	00000350	79	75	74	86	73	387
	00000351	74	86	73	77	74	384
	00000352	83	74	79	76	81	393
	00000353	73	74	78	78	83	386
	00000354	75	79	75	85	74	388
	00000355	86	78	77	76	76	393
	00000356	80	77	78	75	77	387
	00000357	78	78	75	71	75	377
	00000358	77	75	70	81	77	380
	00000359	78	75	76	76	80	385
	00000360	76	78	77	72	78	381
	00000361	67	77	75	76	77	372
	00000362	76	76	79	80	81	392
	00000363	80	73	75	80	83	391
	00000364	75	78	76	74	72	375
	00000365	79	75	83	73	80	390
	00000366	81	75	79	70	81	386
	00000367	83	77	79	80	80	399
	00000368	82	70	78	81	71	382
	00000369	79	78	72	88	85	402
	00000370	77	75	81	79	75	387
	00000371	78	83	80	75	71	387
	00000372	78	80	75	78	76	387
	00000373	76	76	66	81	74	373
	00000374	79	78	70	75	82	384
	00000375	75	74	73	82	76	380
	00000376	80	76	69	79	84	388
	00000377	71	77	78	72	79	377
	00000378	78	78	75	77	81	389
	00000379	76	81	76	75	79	387
	00000380	81	76	79	74	73	383
	00000381	75	81	80	76	81	393
	00000382	77	81	74	76	79	387
	00000383	76	68	72	72	76	364
	00000384	76	76	80	78	78	388
	00000385	72	72	80	82	70	376
	00000386	76	76	75	73	78	378
	00000387	74	83	81	76	72	386
	00000388	78	70	77	79	73	377
	00000389	82	78	73	74	72	379
	00000390	77	76	81	76	65	375
	00000391	77	66	76	79	80	378
	00000392	77	78	78	77	74	384
	00000393	79	69	71	82	73	374
	00000394	82	77	77	73	74	383
	00000395	75	79	80	76	77	387
	00000396	75	82	76	75	77	385
	00000397	80	81	76	75	78	390
	00000398	76	77	68	84	71	376
	00000399	84	77	86	77	73	397
	00000400	78	77	75	80	77	387
	00000401	78	73	84	75	73	383
	00000402	85	77	76	75	77	390
	00000403	79	73	77	74	74	377
	00000404	79	78	71	77	74	379
	00000405	79	80	78	66	83	386
	00000406	81	76	75	75	75	382
	00000407	75	83	79	78	82	397
	00000408	75	80	75	82	77	389
	00000409	70	75	72	73	76	366
	00000410	77	75	74	73	79	378
	00000411	78	76	68	74	80	376
	00000412	75	74	75	81	78	383
	00000413	80	75	72	77	83	387
	00000414	71	75	67	75	85	373
	00000415	77	71	75	75	82	380
	00000416	77	77	81	76	83	394
	00000417	80	79	74	70	81	384
	00000418	78	77	71	70	75	371
	00000419	81	72	82	68	80	383
	00000420	72	81	78	73	76	380
	00000421	78	78	80	83	75	394
	00000422	74	77	80	81	74	386
	00000423	78	76	76	77	78	385
	00000424	75	74	81	78	78	386
	00000425	59	74	75	76	82	366
	00000426	74	78	77	85	78	392
	00000427	80	82	79	77	81	399
	00000428	70	74	75	76	71	366
	00000429	78	74	80	82	72	386
	00000430	73	82	75	73	75	378
	00000431	74	80	71	75	78	378
	00000432	76	81	80	71	73	381
	00000433	80	71	74	73	75	373
	00000434	74	77	74	73	75	373
	00000435	73	74	70	68	82	367
	00000436	74	75	81	76	70	376
	00000437	75	79	71	85	76	386
	00000438	83	77	83	83	71	397
	00000439	78	75	77	76	75	381
	00000440	73	72	85	77	74	381
	00000441	77	70	76	84	72	379
	00000442	72	76	74	76	71	369
	00000443	76	74	78	74	74	376
	00000444	82	76	74	85	77	394
	00000445	76	80	80	78	78	392
	00000446	76	76	79	82	79	392
	00000447	77	73	81	76	80	387
	00000448	69	74	74	71	77	365
	00000449	69	74	76	76	67	362
	00000450	75	78	82	76	88	399
	00000451	78	76	76	74	78	382
	00000452	78	75	76	77	79	385
	00000453	78	83	71	82	75	389
	00000454	77	78	72	72	75	374
	00000455	74	72	83	76	79	384
	00000456	79	73	74	77	78	381
	00000457	79	81	73	77	76	386
	00000458	78	77	81	71	70	377
	00000459	75	72	71	74	75	367
	00000460	75	78	79	79	79	390
	00000461	68	77	79	80	74	378
	00000462	74	78	76	72	74	374
	00000463	74	79	80	72	79	384
	00000464	78	73	80	78	73	382
	00000465	76	75	78	78	74	381
	00000466	76	80	82	77	83	398
	00000467	73	79	70	76	70	368
	00000468	73	76	68	72	78	367
	00000469	76	71	81	70	69	367
	00000470	75	76	81	82	77	391
	00000471	73	77	72	77	84	383
	00000472	72	77	76	83	79	387
	00000473	67	75	72	75	71	360
	00000474	79	76	74	80	75	384
	00000475	73	76	71	74	74	368
	00000476	76	72	74	73	67	362
	00000477	75	71	70	72	73	361
	00000478	73	74	75	76	84	382
	00000479	80	71	72	78	76	377
	00000480	77	69	80	78	80	384
	00000481	71	80	77	72	76	376
	00000482	83	77	72	77	78	387
	00000483	75	71	73	77	72	368
	00000484	74	85	67	78	86	390
	00000485	76	87	76	72	75	386
	00000486	75	75	73	77	80	380
	00000487	82	64	79	74	80	379
	00000488	73	73	80	69	85	380
	00000489	77	73	82	77	75	384
	00000490	75	80	77	77	68	377
	00000491	73	73	74	84	79	383
	00000492	80	76	77	78	75	386
	00000493	78	78	78	80	71	385
	00000494	78	76	84	77	77	392
	00000495	73	73	70	73	84	373
	00000496	73	74	77	77	78	379
	00000497	78	78	77	74	75	382
	00000498	79	76	78	74	67	374
	00000499	78	77	81	71	82	389
	00000500	80	81	66	83	69	379
	00000501	81	74	72	76	80	383
	00000502	75	79	83	78	86	401
	00000503	78	70	70	73	72	363
	00000504	78	66	71	75	67	357
	00000505	76	75	84	75	75	385
	00000506	75	78	77	81	92	403
	00000507	77	83	82	78	76	396
	00000508	83	88	79	79	79	408
	00000509	81	76	80	77	84	398
	00000510	68	76	73	82	78	377
	00000511	68	76	76	79	75	374
	00000512	78	76	80	76	77	387
	00000513	76	84	82	74	78	394
	00000514	83	76	71	72	78	380
	00000515	74	78	77	78	76	383
	00000516	76	74	77	74	78	379
	00000517	80	77	77	77	76	387
	00000518	72	78	74	78	76	378
	00000519	79	72	82	82	71	386
	00000520	75	76	78	77	81	387
	00000521	85	82	75	80	78	400
	00000522	75	76	69	73	80	373
	00000523	73	81	72	80	89	395
	00000524	74	78	72	72	76	372
	00000525	67	89	80	75	74	385
	00000526	74	85	78	83	79	399
	00000527	73	72	71	68	78	362
	00000528	75	68	67	80	78	368
	00000529	81	70	74	81	76	382
	00000530	76	74	87	79	71	387
	00000531	79	72	77	75	79	382
	00000532	75	76	75	76	74	376
	00000533	68	75	79	85	79	386
	00000534	82	82	76	76	79	395
	00000535	81	76	84	80	74	395
	00000536	73	76	80	74	80	383
	00000537	76	76	79	74	80	385
	00000538	76	79	71	76	85	387
	00000539	73	77	75	79	79	383
	00000540	72	80	80	76	76	384
	00000541	71	81	77	77	77	383
	00000542	87	76	74	85	77	399
	00000543	74	69	72	76	80	371
	00000544	75	77	78	80	78	388
	00000545	73	80	76	70	76	375
	00000546	75	79	73	74	76	377
	00000547	82	81	85	71	74	393
	00000548	78	75	78	78	74	383
	00000549	76	73	73	81	77	380
	00000550	83	74	86	77	79	399
	00000551	70	72	71	67	70	350
	00000552	82	77	79	80	79	397
	00000553	79	80	81	77	75	392
	00000554	79	80	76	87	74	396
	00000555	73	69	63	77	84	366
	00000556	76	78	78	71	80	383
	00000557	78	77	77	75	71	378
	00000558	79	79	69	84	68	379
	00000559	80	72	77	73	77	379
	00000560	63	75	75	78	72	363
	00000561	77	74	77	79	75	382
	00000562	79	76	76	81	76	388
	00000563	76	78	77	70	79	380
	00000564	75	77	80	82	74	388
	00000565	75	78	80	77	80	390
	00000566	80	81	80	70	78	389
	00000567	72	71	62	86	77	368
	00000568	79	76	76	81	72	384
	00000569	82	84	69	82	71	388
	00000570	80	78	78	75	78	389
	00000571	80	79	77	73	80	389
	00000572	72	76	84	76	81	389
	00000573	76	75	75	73	74	373
	00000574	69	79	67	75	79	369
	00000575	78	73	74	80	78	383
	00000576	75	76	74	65	79	369
	00000577	75	79	76	83	77	390
	00000578	76	72	80	76	75	379
	00000579	86	82	74	70	72	384
	00000580	70	82	77	70	69	368
	00000581	76	72	77	77	81	383
	00000582	75	77	77	81	76	386
	00000583	73	78	74	75	80	380
	00000584	73	74	77	75	68	367
	00000585	71	80	79	67	74	371
	00000586	76	79	71	69	81	376
	00000587	78	76	73	69	75	371
	00000588	71	76	75	79	79	380
	00000589	80	75	78	76	74	383
	00000590	76	74	75	73	78	376
	00000591	76	74	81	78	80	389
	00000592	79	80	74	78	71	382
	00000593	76	78	79	79	71	383
	00000594	78	75	85	82	75	395
	00000595	72	67	84	72	68	363
	00000596	80	71	75	80	79	385
	00000597	77	76	79	74	69	375
	00000598	70	74	77	70	74	365
	00000599	80	68	75	76	68	367
	00000600	76	77	77	77	72	379
	00000601	68	74	74	77	76	369
	00000602	78	83	76	79	79	395
	00000603	78	78	79	84	79	398
	00000604	73	76	75	70	81	375
	00000605	82	79	76	75	73	385
	00000606	74	76	73	78	70	371
	00000607	85	83	76	75	78	397
	00000608	78	80	70	78	75	381
	00000609	75	76	81	80	77	389
	00000610	74	78	77	70	83	382
	00000611	74	80	69	78	71	372
	00000612	81	74	77	77	76	385
	00000613	72	75	83	76	77	383
	00000614	78	78	75	78	76	385
	00000615	83	86	74	75	78	396
	00000616	76	80	78	76	78	388
	00000617	80	80	81	90	80	411
	00000618	80	81	74	73	82	390
	00000619	77	74	76	76	77	380
	00000620	84	68	79	78	75	384
	00000621	80	76	75	83	76	390
	00000622	85	79	77	77	79	397
	00000623	78	76	91	77	78	400
	00000624	73	84	78	76	81	392
	00000625	75	77	73	82	78	385
	00000626	77	78	71	78	79	383
	00000627	69	75	70	74	67	355
	00000628	86	76	79	76	83	400
	00000629	82	69	77	73	76	377
	00000630	76	75	78	78	76	383
	00000631	77	78	80	76	69	380
	00000632	86	79	76	76	80	397
	00000633	74	71	80	78	77	380
	00000634	77	72	73	79	73	374
	00000635	79	78	79	78	76	390
	00000636	79	79	77	82	79	396
	00000637	68	79	83	78	83	391
	00000638	77	78	74	76	78	383
	00000639	77	72	79	72	76	376
	00000640	73	83	81	80	81	398
	00000641	75	71	76	79	68	369
	00000642	74	81	77	76	75	383
	00000643	73	76	74	85	73	381
	00000644	82	77	76	75	75	385
	00000645	75	75	81	77	78	386
	00000646	76	78	74	81	78	387
	00000647	76	80	79	75	74	384
	00000648	79	75	82	74	74	384
	00000649	77	75	78	79	71	380
	00000650	76	73	80	72	71	372
	00000651	76	73	73	74	79	375
	00000652	75	75	76	75	76	377
	00000653	72	73	82	81	77	385
	00000654	83	78	79	82	78	400
	00000655	77	71	77	74	72	371
	00000656	77	67	79	79	73	375
	00000657	72	74	79	70	76	371
	00000658	76	79	78	74	80	387
	00000659	76	80	82	73	78	389
	00000660	79	77	76	85	79	396
	00000661	79	70	77	73	77	376
	00000662	67	79	83	80	79	388
	00000663	80	76	76	75	89	396
	00000664	79	74	75	74	71	373
	00000665	77	76	77	77	78	385
	00000666	73	80	77	74	82	386
	00000667	79	77	76	81	69	382
	00000668	77	76	81	69	72	375
	00000669	78	78	70	77	75	378
	00000670	79	81	79	78	73	390
	00000671	77	77	73	74	72	373
	00000672	75	76	76	72	75	374
	00000673	83	75	75	80	75	388
	00000674	76	75	86	70	86	393
	00000675	76	84	75	82	75	392
	00000676	76	70	75	79	77	377
	00000677	78	87	74	71	77	387
	00000678	77	75	71	80	69	372
	00000679	74	75	74	80	80	383
	00000680	77	79	80	81	75	392
	00000681	65	73	86	74	77	375
	00000682	77	77	76	76	72	378
	00000683	68	76	77	77	78	376
	00000684	74	84	80	84	75	397
	00000685	78	74	75	76	75	378
	00000686	69	76	77	73	82	377
	00000687	77	76	80	76	78	387
	00000688	73	80	68	74	74	369
	00000689	77	68	78	67	72	362
	00000690	78	76	74	81	73	382
	00000691	75	78	73	77	70	373
	00000692	82	76	73	76	77	384
	00000693	75	75	77	75	79	381
	00000694	79	76	76	75	74	380
	00000695	76	76	77	77	74	380
	00000696	78	76	76	77	76	383
	00000697	80	78	73	73	79	383
	00000698	72	73	73	74	74	366
	00000699	66	77	78	81	76	378
	00000700	83	81	79	80	75	398
	00000701	76	75	80	79	74	384
	00000702	73	70	75	77	84	379
	00000703	69	78	70	78	72	367
	00000704	77	75	75	79	80	386
	00000705	78	76	72	79	75	380
	00000706	70	79	72	75	77	373
	00000707	78	77	76	77	72	380
	00000708	71	77	74	81	74	377
	00000709	77	76	78	76	78	385
	00000710	82	73	75	73	86	389
	00000711	75	77	81	77	72	382
	00000712	75	79	77	81	79	391
	00000713	88	78	75	73	78	392
	00000714	74	75	77	74	74	374
	00000715	66	77	72	78	76	369
	00000716	76	78	79	87	79	399
	00000717	73	79	70	77	72	371
	00000718	79	82	77	83	77	398
	00000719	71	70	75	72	74	362
	00000720	80	66	77	74	80	377
	00000721	71	78	79	79	78	385
	00000722	78	75	74	76	74	377
	00000723	77	81	76	77	76	387
	00000724	73	75	83	80	79	390
	00000725	77	72	82	74	74	379
	00000726	84	73	80	76	80	393
	00000727	74	77	79	80	77	387
	00000728	70	81	77	76	74	378
	00000729	74	74	76	82	73	379
	00000730	76	77	79	70	77	379
	00000731	74	74	79	71	80	378
	00000732	70	71	77	60	75	353
	00000733	74	73	70	76	75	368
	00000734	84	77	78	76	77	392
	00000735	77	71	80	80	71	379
	00000736	71	75	75	77	77	375
	00000737	85	78	83	76	76	398
	00000738	77	73	74	76	83	383
	00000739	86	81	76	75	75	393
	00000740	66	75	76	75	76	368
	00000741	78	74	70	83	78	383
	00000742	78	76	81	82	78	395
	00000743	77	69	72	69	80	367
	00000744	86	79	70	77	77	389
	00000745	77	81	77	75	82	392
	00000746	73	78	73	78	74	376
	00000747	74	81	80	83	80	398
	00000748	73	82	68	79	76	378
	00000749	77	77	74	78	75	381
	00000750	76	75	76	75	76	378
	00000751	75	73	73	79	77	377
	00000752	76	77	77	80	76	386
	00000753	71	73	77	76	83	380
	00000754	76	70	77	82	81	386
	00000755	73	79	77	76	96	401
	00000756	77	74	79	78	76	384
	00000757	78	77	77	79	74	385
	00000758	80	72	79	78	78	387
	00000759	84	75	73	79	80	391
	00000760	73	75	71	74	61	354
	00000761	77	79	75	78	79	388
	00000762	77	79	78	78	78	390
	00000763	80	74	75	77	80	386
	00000764	70	77	77	76	80	380
	00000765	72	70	81	68	76	367
	00000766	78	76	79	77	78	388
	00000767	70	72	86	76	76	380
	00000768	75	74	67	74	76	366
	00000769	78	71	79	80	76	384
	00000770	80	76	74	77	84	391
	00000771	72	77	76	79	75	379
	00000772	77	73	74	77	73	374
	00000773	78	74	79	72	76	379
	00000774	76	84	75	79	77	391
	00000775	78	73	72	77	77	377
	00000776	81	80	76	84	72	393
	00000777	79	66	78	82	80	385
	00000778	76	86	78	78	84	402
	00000779	70	73	75	78	73	369
	00000780	76	77	81	76	80	390
	00000781	76	69	81	77	77	380
	00000782	70	87	71	75	70	373
	00000783	75	79	75	80	78	387
	00000784	79	76	78	77	83	393
	00000785	75	76	75	81	75	382
	00000786	77	82	82	78	74	393
	00000787	84	78	79	78	74	393
	00000788	76	78	75	74	66	369
	00000789	83	70	75	78	80	386
	00000790	75	78	73	81	81	388
	00000791	77	77	78	74	83	389
	00000792	80	76	74	76	74	380
	00000793	76	78	70	80	77	381
	00000794	74	77	84	69	80	384
	00000795	71	81	84	78	77	391
	00000796	73	83	79	77	71	383
	00000797	79	77	74	74	77	381
	00000798	77	71	74	72	76	370
	00000799	83	77	78	75	77	390
	00000800	74	79	80	75	67	375
	00000801	74	70	69	77	76	366
	00000802	78	79	76	78	74	385
	00000803	72	80	79	75	80	386
	00000804	77	73	78	83	74	385
	00000805	78	72	82	77	64	373
	00000806	77	77	85	79	63	381
	00000807	76	71	76	79	77	379
	00000808	70	77	83	74	70	374
	00000809	77	76	71	96	73	393
	00000810	78	76	74	75	78	381
	00000811	80	72	78	76	76	382
	00000812	81	73	82	76	78	390
	00000813	81	78	77	76	72	384
	00000814	81	77	70	84	77	389
	00000815	76	77	84	78	79	394
	00000816	75	75	78	77	77	382
	00000817	69	72	75	79	78	373
	00000818	74	78	77	76	84	389
	00000819	82	76	74	72	78	382
	00000820	83	76	73	76	77	385
