	学号		语文	数学	英语	物理	化学	总分
	00000464	75	75	74	76	76	376
	00000465	77	78	77	80	80	392
	00000466	73	76	71	76	78	374
	00000467	71	76	66	75	78	366
	00000468	73	86	78	75	80	392
	00000469	76	74	74	72	79	375
	00000470	75	74	73	76	71	369
	00000471	68	75	74	73	77	367
	00000472	75	75	82	73	80	385
	00000473	62	77	76	67	80	362
	00000474	78	73	81	84	67	383
	00000475	79	83	76	73	71	382
	00000476	80	70	73	82	75	380
	00000477	75	75	79	78	79	386
	00000478	83	76	70	77	84	390
	00000479	76	76	71	79	80	382
	00000480	75	78	80	73	81	387
	00000481	73	76	76	72	86	383
	00000482	67	74	79	74	75	369
	00000483	72	73	78	73	84	380
	00000484	69	77	83	76	76	381
	00000485	79	76	75	69	75	374
	00000486	85	74	73	80	78	390
	00000487	79	81	79	78	75	392
	00000488	86	75	79	79	78	397
	00000489	77	77	76	68	77	375
	00000490	79	83	76	74	76	388
	00000491	76	89	77	84	78	404
	00000492	76	81	76	75	71	379
	00000493	70	77	77	75	75	374
	00000494	79	74	75	73	75	376
	00000495	87	81	73	77	80	398
	00000496	78	79	79	78	77	391
	00000497	76	76	73	76	68	369
	00000498	80	79	75	68	74	376
	00000499	70	73	73	76	75	367
	00000500	78	78	81	80	77	394
	00000501	66	71	77	73	76	363
	00000502	73	78	67	74	74	366
	00000503	69	81	77	78	73	378
	00000504	77	73	78	76	84	388
	00000505	82	69	68	82	79	380
	00000506	74	78	85	74	80	391
	00000507	75	72	78	82	78	385
	00000508	75	70	81	71	67	364
	00000509	78	78	68	80	77	381
	00000510	73	72	75	77	79	376
	00000511	78	73	79	78	73	381
	00000512	81	75	71	69	82	378
	00000513	86	75	74	78	77	390
	00000514	77	75	74	74	79	379
	00000515	77	76	75	77	72	377
	00000516	80	79	78	84	78	399
	00000517	78	76	73	74	80	381
	00000518	77	74	74	76	73	374
	00000519	79	75	74	73	70	371
	00000520	83	84	82	83	75	407
	00000521	76	83	80	80	80	399
	00000522	88	90	79	68	73	398
	00000523	73	80	76	76	85	390
	00000524	78	79	72	75	73	377
	00000525	79	79	79	79	63	379
	00000526	80	78	74	79	79	390
	00000527	82	77	78	76	72	385
	00000528	75	80	89	74	80	398
	00000529	77	77	71	71	73	369
	00000530	80	81	81	75	79	396
	00000531	76	78	70	76	79	379
	00000532	74	77	76	76	76	379
	00000533	77	70	74	76	80	377
	00000534	78	84	76	78	71	387
	00000535	81	81	80	76	74	392
	00000536	78	74	79	74	78	383
	00000537	76	73	84	77	81	391
	00000538	83	79	72	75	77	386
	00000539	84	77	78	88	78	405
	00000540	75	75	77	66	75	368
	00000541	83	80	76	77	78	394
	00000542	80	79	75	76	77	387
	00000543	89	76	77	71	81	394
	00000544	70	73	67	75	75	360
	00000545	73	82	79	75	78	387
	00000546	70	77	74	74	71	366
	00000547	81	77	75	80	76	389
	00000548	72	78	75	76	74	375
	00000549	73	76	76	81	75	381
	00000550	75	79	83	79	81	397
	00000551	70	72	83	75	74	374
	00000552	72	75	73	75	76	371
	00000553	76	73	70	74	74	367
	00000554	75	75	77	78	78	383
	00000555	73	74	82	71	74	374
	00000556	79	76	80	77	77	389
	00000557	74	76	80	75	76	381
	00000558	75	80	78	75	81	389
	00000559	77	74	79	79	80	389
	00000560	73	75	83	86	86	403
	00000561	76	78	74	77	76	381
	00000562	74	77	73	75	75	374
	00000563	77	76	77	76	78	384
	00000564	74	79	70	72	79	374
	00000565	78	76	78	77	76	385
	00000566	76	78	80	76	80	390
	00000567	79	74	81	78	76	388
	00000568	78	73	66	72	77	366
	00000569	75	73	72	71	72	363
	00000570	74	78	79	80	76	387
	00000571	70	70	78	76	79	373
	00000572	68	79	83	77	82	389
	00000573	81	76	76	77	82	392
	00000574	75	76	73	77	78	379
	00000575	82	77	76	76	76	387
	00000576	71	80	79	71	77	378
	00000577	77	78	84	76	72	387
	00000578	77	74	75	76	78	380
	00000579	79	78	70	82	86	395
	00000580	74	79	71	77	71	372
	00000581	78	83	70	82	79	392
	00000582	74	79	80	77	78	388
	00000583	74	76	84	75	75	384
	00000584	80	82	78	82	80	402
	00000585	77	75	74	71	79	376
	00000586	74	84	75	79	76	388
	00000587	86	77	75	74	77	389
	00000588	84	77	84	73	80	398
	00000589	79	74	78	75	70	376
	00000590	70	78	77	75	76	376
	00000591	67	77	72	72	78	366
	00000592	77	73	78	76	75	379
	00000593	76	78	66	71	69	360
	00000594	73	72	79	84	78	386
	00000595	75	78	81	76	77	387
	00000596	79	75	66	80	72	372
	00000597	81	77	70	70	83	381
	00000598	79	80	76	73	78	386
	00000599	77	72	78	77	84	388
	00000600	77	77	87	66	73	380
	00000601	75	75	75	76	63	364
	00000602	80	77	76	74	79	386
	00000603	77	81	81	77	76	392
	00000604	72	76	80	74	74	376
	00000605	79	71	76	80	75	381
	00000606	78	72	77	75	77	379
	00000607	73	73	77	75	78	376
	00000608	75	79	77	80	81	392
	00000609	88	78	79	73	75	393
	00000610	89	74	73	76	76	388
	00000611	80	70	82	77	79	388
	00000612	77	70	77	70	77	371
	00000613	74	76	78	79	77	384
	00000614	76	79	74	82	77	388
	00000615	80	83	77	78	77	395
	00000616	83	80	70	73	74	380
	00000617	74	79	76	75	77	381
	00000618	76	84	76	77	78	391
	00000619	80	82	76	79	79	396
	00000620	91	76	80	76	77	400
	00000621	78	77	77	75	82	389
	00000622	77	80	78	76	83	394
	00000623	71	85	76	72	77	381
	00000624	74	79	77	79	74	383
	00000625	81	67	84	76	78	386
	00000626	75	75	88	73	76	387
	00000627	78	77	77	81	70	383
	00000628	75	79	76	76	73	379
	00000629	74	71	77	78	78	378
	00000630	74	71	75	75	79	374
	00000631	78	75	72	80	80	385
	00000632	83	76	77	74	79	389
	00000633	76	79	74	71	76	376
	00000634	78	78	81	74	76	387
	00000635	79	80	75	77	80	391
	00000636	76	82	78	71	70	377
	00000637	80	77	71	72	78	378
	00000638	77	77	82	78	75	389
	00000639	81	79	77	64	76	377
	00000640	66	74	77	77	80	374
	00000641	77	71	73	79	78	378
	00000642	71	78	68	76	77	370
	00000643	77	79	77	78	77	388
	00000644	78	87	81	75	80	401
	00000645	80	82	75	88	76	401
	00000646	68	77	77	76	78	376
	00000647	71	76	72	79	73	371
	00000648	74	77	79	75	76	381
	00000649	75	75	80	76	75	381
	00000650	81	76	77	67	83	384
	00000651	81	71	71	70	72	365
	00000652	74	68	79	71	73	365
	00000653	79	78	72	77	70	376
	00000654	79	81	72	74	68	374
	00000655	75	78	75	80	77	385
	00000656	78	77	81	80	78	394
	00000657	77	78	79	79	83	396
	00000658	80	83	79	74	75	391
	00000659	80	71	68	80	86	385
	00000660	74	75	76	78	86	389
	00000661	78	76	76	80	77	387
	00000662	88	70	75	76	78	387
	00000663	79	79	70	79	74	381
	00000664	71	78	73	80	82	384
	00000665	75	76	75	81	73	380
	00000666	74	68	80	80	74	376
	00000667	81	73	79	71	70	374
	00000668	78	76	79	77	77	387
	00000669	73	74	75	75	68	365
	00000670	89	73	78	68	71	379
	00000671	79	75	77	73	77	381
	00000672	78	80	80	75	73	386
	00000673	80	76	75	73	80	384
	00000674	78	75	77	81	76	387
	00000675	87	74	67	77	76	381
	00000676	77	80	79	80	79	395
	00000677	77	67	80	72	77	373
	00000678	75	73	74	74	80	376
	00000679	77	78	79	77	80	391
	00000680	78	75	74	78	68	373
	00000681	78	87	87	73	79	404
	00000682	73	79	82	78	73	385
	00000683	78	75	83	80	82	398
	00000684	78	76	79	77	74	384
	00000685	77	73	78	75	75	378
	00000686	76	76	74	78	77	381
	00000687	78	79	73	71	84	385
	00000688	70	78	84	82	74	388
	00000689	74	74	86	77	79	390
	00000690	75	78	76	74	79	382
	00000691	81	79	76	75	83	394
	00000692	77	78	68	77	78	378
	00000693	73	78	77	73	78	379
	00000694	83	80	77	71	79	390
	00000695	77	67	75	78	83	380
	00000696	75	82	76	71	75	379
	00000697	77	76	72	77	81	383
	00000698	73	75	76	76	80	380
	00000699	82	74	73	89	72	390
	00000700	75	77	77	80	77	386
	00000701	79	76	76	79	73	383
	00000702	69	80	80	76	76	381
	00000703	71	79	80	77	73	380
	00000704	80	76	82	78	77	393
	00000705	79	82	73	75	76	385
	00000706	69	76	76	81	73	375
	00000707	77	79	74	70	70	370
	00000708	70	79	78	75	76	378
	00000709	76	71	74	71	73	365
	00000710	76	77	76	76	71	376
	00000711	76	84	78	77	81	396
	00000712	75	76	84	80	73	388
	00000713	75	75	81	77	81	389
	00000714	79	70	79	78	78	384
	00000715	81	74	74	77	76	382
	00000716	71	78	72	76	84	381
	00000717	75	81	75	76	81	388
	00000718	76	76	81	80	76	389
	00000719	73	78	75	81	80	387
	00000720	76	78	80	77	76	387
	00000721	75	73	77	82	76	383
	00000722	72	67	76	72	80	367
	00000723	74	73	77	75	77	376
	00000724	74	76	74	75	76	375
	00000725	73	79	77	77	77	383
	00000726	75	76	76	82	78	387
	00000727	75	75	84	78	77	389
	00000728	78	76	73	76	72	375
	00000729	74	77	73	77	73	374
	00000730	83	72	76	77	77	385
	00000731	82	74	65	80	66	367
	00000732	82	75	72	77	83	389
	00000733	78	78	77	75	80	388
	00000734	80	76	76	75	77	384
	00000735	72	83	79	76	73	383
	00000736	77	75	75	74	76	377
	00000737	79	84	75	79	81	398
	00000738	75	77	73	75	74	374
	00000739	74	78	75	77	78	382
	00000740	76	75	81	74	76	382
	00000741	80	74	78	71	82	385
	00000742	81	76	78	76	73	384
	00000743	77	78	77	75	82	389
	00000744	80	75	71	73	75	374
	00000745	72	76	76	77	80	381
	00000746	78	74	79	71	77	379
	00000747	72	70	79	78	76	375
	00000748	78	74	76	77	77	382
	00000749	70	78	76	76	71	371
	00000750	76	87	75	73	79	390
	00000751	76	75	79	76	78	384
	00000752	77	66	80	75	75	373
	00000753	77	76	75	72	74	374
	00000754	81	78	79	72	77	387
	00000755	80	73	84	74	81	392
	00000756	72	75	75	76	79	377
	00000757	77	78	76	81	81	393
	00000758	76	64	76	70	78	364
	00000759	92	76	73	80	75	396
	00000760	68	76	80	74	78	376
	00000761	77	74	81	76	77	385
	00000762	76	89	79	74	76	394
	00000763	77	82	76	77	76	388
	00000764	78	81	75	71	79	384
	00000765	68	75	82	75	68	368
	00000766	75	76	80	69	74	374
	00000767	77	75	76	76	76	380
	00000768	67	76	77	75	76	371
	00000769	76	76	73	74	77	376
	00000770	79	76	69	78	75	377
	00000771	90	69	73	74	76	382
	00000772	74	82	78	72	76	382
	00000773	74	74	77	77	78	380
	00000774	71	78	77	83	83	392
	00000775	78	81	85	91	75	410
	00000776	75	78	77	64	73	367
	00000777	77	80	79	74	80	390
	00000778	82	78	75	73	88	396
	00000779	79	78	82	73	85	397
	00000780	75	73	77	74	79	378
	00000781	74	78	75	77	71	375
	00000782	75	76	77	84	81	393
	00000783	88	73	77	77	75	390
	00000784	77	79	80	75	73	384
	00000785	76	83	80	73	78	390
	00000786	81	73	82	74	77	387
	00000787	77	76	77	74	78	382
	00000788	79	76	78	77	76	386
	00000789	86	74	76	67	85	388
	00000790	75	76	82	77	71	381
	00000791	76	69	77	78	75	375
	00000792	75	77	75	77	75	379
	00000793	78	73	70	67	74	362
	00000794	76	78	74	75	74	377
	00000795	74	79	64	73	78	368
	00000796	80	76	73	75	75	379
	00000797	77	78	80	80	81	396
	00000798	76	76	77	75	75	379
	00000799	74	82	71	75	78	380
	00000800	76	77	85	77	79	394
	00000801	83	77	74	67	67	368
	00000802	76	81	77	77	75	386
	00000803	77	77	75	70	74	373
	00000804	75	81	77	75	73	381
	00000805	76	74	75	74	77	376
	00000806	70	82	84	78	77	391
	00000807	77	73	72	73	76	371
	00000808	78	78	74	74	74	378
	00000809	72	76	76	80	71	375
	00000810	85	78	83	83	82	411
	00000811	73	74	80	78	71	376
	00000812	80	81	80	78	82	401
	00000813	79	74	72	85	77	387
	00000814	78	77	74	79	83	391
	00000815	74	76	86	78	74	388
	00000816	77	75	77	73	69	371
	00000817	75	76	78	69	82	380
	00000818	77	73	80	78	78	386
	00000819	74	76	73	73	73	369
	00000820	79	70	77	74	70	370
