	学号		语文	数学	英语	物理	化学	总分
	00000352	79	80	76	75	74	384
	00000353	74	75	77	78	79	383
	00000354	70	65	77	74	82	368
	00000355	78	65	76	77	81	377
	00000356	81	78	77	71	82	389
	00000357	73	79	82	78	82	394
	00000358	78	74	77	75	72	376
	00000359	79	77	77	79	79	391
	00000360	70	78	85	80	78	391
	00000361	75	73	79	84	72	383
	00000362	78	77	78	85	78	396
	00000363	81	79	79	74	80	393
	00000364	74	68	76	79	73	370
	00000365	64	81	76	78	82	381
	00000366	76	73	74	74	77	374
	00000367	74	73	76	83	73	379
	00000368	76	76	74	76	77	379
	00000369	65	82	76	72	74	369
	00000370	80	87	72	77	78	394
	00000371	85	80	77	81	78	401
	00000372	75	73	85	84	73	390
	00000373	71	73	74	79	85	382
	00000374	76	76	79	80	82	393
	00000375	76	71	85	82	73	387
	00000376	79	66	77	81	78	381
	00000377	79	71	78	76	84	388
	00000378	72	67	75	75	67	356
	00000379	68	75	79	78	76	376
	00000380	77	76	80	84	74	391
	00000381	82	69	84	80	76	391
	00000382	77	75	74	73	71	370
	00000383	81	77	72	72	79	381
	00000384	77	70	73	79	74	373
	00000385	76	78	80	75	78	387
	00000386	77	75	72	75	82	381
	00000387	83	69	79	78	71	380
	00000388	77	74	80	71	75	377
	00000389	71	72	77	76	74	370
	00000390	79	77	77	80	74	387
	00000391	75	75	75	75	80	380
	00000392	70	79	77	78	77	381
	00000393	70	78	74	69	78	369
	00000394	77	70	70	76	79	372
	00000395	79	70	75	73	79	376
	00000396	72	76	81	84	76	389
	00000397	79	84	79	84	82	408
	00000398	75	76	76	79	81	387
	00000399	76	74	74	74	74	372
	00000400	71	79	74	74	69	367
	00000401	83	70	73	81	76	383
	00000402	76	78	85	77	78	394
	00000403	74	86	80	74	76	390
	00000404	77	76	75	79	79	386
	00000405	78	75	76	76	73	378
	00000406	78	68	79	81	76	382
	00000407	79	84	74	72	80	389
	00000408	74	78	75	69	83	379
	00000409	77	82	73	75	76	383
	00000410	77	78	76	77	86	394
	00000411	72	74	76	82	78	382
	00000412	76	80	75	76	81	388
	00000413	82	80	73	85	73	393
	00000414	78	74	82	79	79	392
	00000415	73	76	80	79	87	395
	00000416	68	76	84	71	76	375
	00000417	83	74	80	76	78	391
	00000418	73	70	79	73	81	376
	00000419	81	75	76	72	79	383
	00000420	72	68	76	72	78	366
	00000421	76	74	81	76	78	385
	00000422	80	72	73	76	73	374
	00000423	73	77	78	76	72	376
	00000424	73	78	75	76	77	379
	00000425	79	74	73	77	80	383
	00000426	73	77	71	82	76	379
	00000427	76	90	74	78	78	396
	00000428	75	80	81	75	74	385
	00000429	68	85	77	75	81	386
	00000430	77	77	79	76	75	384
	00000431	75	75	83	77	74	384
	00000432	69	79	74	77	73	372
	00000433	77	76	74	82	71	380
	00000434	77	74	69	77	78	375
	00000435	68	71	64	76	79	358
	00000436	69	78	82	77	81	387
	00000437	75	82	75	82	76	390
	00000438	70	77	68	78	69	362
	00000439	79	77	73	77	75	381
	00000440	65	78	74	72	78	367
	00000441	80	81	76	79	76	392
	00000442	71	70	75	77	77	370
	00000443	75	78	68	82	76	379
	00000444	78	67	80	68	78	371
	00000445	79	75	77	78	78	387
	00000446	71	79	77	76	71	374
	00000447	76	72	78	82	75	383
	00000448	82	77	79	77	79	394
	00000449	77	75	77	80	81	390
	00000450	77	77	75	78	81	388
	00000451	82	74	77	77	73	383
	00000452	77	77	74	70	78	376
	00000453	78	76	72	77	81	384
	00000454	78	72	78	75	72	375
	00000455	77	74	80	76	76	383
	00000456	77	75	75	74	73	374
	00000457	69	77	81	74	82	383
	00000458	81	73	80	89	69	392
	00000459	74	78	77	70	77	376
	00000460	80	78	76	76	77	387
	00000461	76	78	79	71	75	379
	00000462	74	77	79	72	78	380
	00000463	78	79	75	81	76	389
	00000464	76	76	76	78	77	383
	00000465	81	75	82	82	78	398
	00000466	77	81	77	76	72	383
	00000467	78	72	76	72	77	375
	00000468	76	74	75	72	73	370
	00000469	80	71	79	73	78	381
	00000470	77	77	75	87	78	394
	00000471	75	85	78	78	79	395
	00000472	81	81	84	72	80	398
	00000473	72	75	75	78	77	377
	00000474	78	76	69	77	71	371
	00000475	78	75	78	77	76	384
	00000476	79	80	73	69	75	376
	00000477	74	78	80	79	73	384
	00000478	67	69	82	78	75	371
	00000479	76	79	79	83	78	395
	00000480	77	77	81	86	79	400
	00000481	80	74	78	74	75	381
	00000482	78	78	81	79	82	398
	00000483	70	73	82	76	78	379
	00000484	82	76	72	74	75	379
	00000485	77	80	72	77	81	387
	00000486	71	77	77	77	80	382
	00000487	77	79	80	77	78	391
	00000488	74	84	82	73	66	379
	00000489	78	75	76	84	82	395
	00000490	75	76	72	88	82	393
	00000491	80	73	73	80	68	374
	00000492	74	75	81	76	72	378
	00000493	75	74	77	78	78	382
	00000494	70	78	72	75	72	367
	00000495	75	70	72	75	77	369
	00000496	83	69	78	76	79	385
	00000497	76	78	77	72	73	376
	00000498	79	75	77	78	73	382
	00000499	75	84	78	70	68	375
	00000500	82	76	78	86	70	392
	00000501	77	77	76	78	75	383
	00000502	81	74	73	74	75	377
	00000503	79	80	79	77	76	391
	00000504	79	77	80	81	74	391
	00000505	78	77	76	75	74	380
	00000506	78	76	74	78	78	384
	00000507	84	77	80	85	71	397
	00000508	76	70	79	79	78	382
	00000509	78	76	76	75	78	383
	00000510	74	80	80	79	79	392
	00000511	76	76	75	80	70	377
	00000512	78	71	77	69	76	371
	00000513	70	73	72	62	76	353
	00000514	69	68	78	82	75	372
	00000515	82	80	81	77	72	392
	00000516	80	73	77	73	80	383
	00000517	77	76	71	77	76	377
	00000518	79	71	75	80	75	380
	00000519	76	76	84	78	69	383
	00000520	86	76	85	82	75	404
	00000521	73	78	83	85	73	392
	00000522	74	76	74	76	82	382
	00000523	72	74	80	67	81	374
	00000524	84	77	88	74	81	404
	00000525	74	75	75	75	77	376
	00000526	66	75	69	81	76	367
	00000527	77	79	80	73	75	384
	00000528	76	74	76	79	71	376
	00000529	76	80	76	72	75	379
	00000530	74	74	76	77	76	377
	00000531	80	73	74	77	76	380
	00000532	79	76	78	75	77	385
	00000533	74	78	77	78	75	382
	00000534	74	80	72	82	82	390
	00000535	76	79	76	75	74	380
	00000536	76	78	74	78	78	384
	00000537	72	74	73	71	69	359
	00000538	71	77	77	76	74	375
	00000539	83	64	75	76	83	381
	00000540	74	78	73	74	77	376
	00000541	76	77	69	78	75	375
	00000542	77	84	77	83	80	401
	00000543	82	84	87	74	69	396
	00000544	76	75	71	76	72	370
	00000545	77	76	81	73	90	397
	00000546	75	79	79	81	73	387
	00000547	78	76	83	67	81	385
	00000548	68	77	73	81	68	367
	00000549	77	72	83	72	76	380
	00000550	77	79	77	79	75	387
	00000551	77	71	67	77	76	368
	00000552	74	76	71	72	82	375
	00000553	83	67	76	74	75	375
	00000554	84	74	75	72	72	377
	00000555	80	75	73	76	71	375
	00000556	75	77	80	78	77	387
	00000557	81	72	81	80	72	386
	00000558	77	77	85	75	77	391
	00000559	76	82	77	78	78	391
	00000560	79	79	83	71	80	392
	00000561	72	76	81	79	81	389
	00000562	69	75	76	80	81	381
	00000563	78	77	80	76	82	393
	00000564	78	78	76	78	76	386
	00000565	83	78	80	79	78	398
	00000566	72	76	70	74	78	370
	00000567	76	79	78	80	79	392
	00000568	85	73	78	78	73	387
	00000569	76	73	77	78	74	378
	00000570	75	75	69	74	81	374
	00000571	73	79	78	79	75	384
	00000572	74	75	77	77	77	380
	00000573	75	76	82	78	81	392
	00000574	75	77	75	74	75	376
	00000575	79	82	77	78	72	388
	00000576	76	84	79	77	78	394
	00000577	78	72	79	78	78	385
	00000578	74	77	77	77	75	380
	00000579	71	79	73	81	79	383
	00000580	70	76	74	76	78	374
	00000581	77	79	69	90	71	386
	00000582	80	74	77	81	78	390
	00000583	70	72	79	82	79	382
	00000584	75	73	75	73	78	374
	00000585	71	76	71	79	73	370
	00000586	82	77	80	78	74	391
	00000587	79	80	74	77	79	389
	00000588	76	73	80	81	81	391
	00000589	77	73	77	80	70	377
	00000590	82	79	79	71	76	387
	00000591	74	70	75	75	76	370
	00000592	78	73	80	75	81	387
	00000593	77	81	80	83	79	400
	00000594	82	83	82	80	78	405
	00000595	73	66	80	73	85	377
	00000596	76	77	77	67	76	373
	00000597	78	79	77	74	75	383
	00000598	79	79	73	80	78	389
	00000599	78	74	78	84	77	391
	00000600	80	76	74	78	78	386
	00000601	70	75	72	78	73	368
	00000602	78	75	83	76	78	390
	00000603	67	77	72	75	78	369
	00000604	72	82	76	80	79	389
	00000605	80	80	83	71	74	388
	00000606	72	73	79	77	76	377
	00000607	75	82	75	76	76	384
	00000608	77	74	82	83	78	394
	00000609	78	72	79	73	73	375
	00000610	86	79	76	81	74	396
	00000611	82	76	84	78	80	400
	00000612	84	80	75	79	78	396
	00000613	78	76	85	76	74	389
	00000614	76	78	80	71	73	378
	00000615	70	70	74	70	80	364
	00000616	76	75	77	83	75	386
	00000617	87	85	69	73	77	391
	00000618	75	77	75	77	76	380
	00000619	69	78	77	72	79	375
	00000620	83	77	78	74	76	388
	00000621	83	72	77	76	73	381
	00000622	81	70	74	75	77	377
	00000623	78	76	81	79	72	386
	00000624	74	77	69	70	81	371
	00000625	81	76	79	80	76	392
	00000626	76	72	77	70	74	369
	00000627	81	77	70	76	70	374
	00000628	81	78	79	82	81	401
	00000629	72	77	80	78	77	384
	00000630	75	77	81	82	70	385
	00000631	78	90	78	76	77	399
	00000632	80	79	80	78	73	390
	00000633	69	76	72	76	80	373
	00000634	77	79	76	75	70	377
	00000635	76	77	79	77	82	391
	00000636	81	77	70	77	88	393
	00000637	74	73	75	69	76	367
	00000638	93	76	77	79	75	400
	00000639	78	74	76	83	74	385
	00000640	74	75	71	78	74	372
	00000641	79	75	75	71	81	381
	00000642	81	74	86	84	76	401
	00000643	80	69	78	71	78	376
	00000644	79	76	75	72	84	386
	00000645	69	76	68	76	76	365
	00000646	76	79	82	78	78	393
	00000647	79	76	72	70	81	378
	00000648	74	73	80	75	77	379
	00000649	82	75	75	68	89	389
	00000650	79	77	78	71	70	375
	00000651	85	79	76	78	72	390
	00000652	80	76	76	73	72	377
	00000653	75	76	81	76	77	385
	00000654	76	71	84	78	72	381
	00000655	87	73	71	70	79	380
	00000656	77	77	77	83	78	392
	00000657	82	76	72	78	75	383
	00000658	85	76	78	75	83	397
	00000659	80	77	68	71	71	367
	00000660	78	80	87	78	75	398
	00000661	81	76	72	81	67	377
	00000662	77	73	75	67	79	371
	00000663	77	77	79	78	80	391
	00000664	84	75	76	78	76	389
	00000665	73	74	77	75	75	374
	00000666	77	85	78	81	67	388
	00000667	77	74	78	76	80	385
	00000668	79	73	75	69	76	372
	00000669	78	77	79	74	77	385
	00000670	72	77	82	82	68	381
	00000671	75	78	73	75	77	378
	00000672	74	81	72	71	77	375
	00000673	76	89	77	76	76	394
	00000674	79	79	69	76	77	380
	00000675	74	75	76	82	75	382
	00000676	70	73	75	76	77	371
	00000677	75	73	79	79	77	383
	00000678	80	76	76	81	75	388
	00000679	77	85	76	76	74	388
	00000680	76	84	76	80	75	391
	00000681	77	76	79	74	78	384
	00000682	77	79	75	78	81	390
	00000683	76	78	76	75	83	388
	00000684	78	72	83	77	83	393
	00000685	76	78	79	90	76	399
	00000686	75	77	73	72	72	369
	00000687	79	80	72	78	75	384
	00000688	78	77	76	82	76	389
	00000689	77	76	83	82	77	395
	00000690	84	77	69	79	80	389
	00000691	82	77	70	83	77	389
	00000692	73	65	78	74	76	366
	00000693	76	77	72	74	78	377
	00000694	81	81	76	75	69	382
	00000695	78	78	77	75	75	383
	00000696	76	80	80	73	84	393
	00000697	73	75	80	76	70	374
	00000698	76	78	69	74	76	373
	00000699	81	77	74	76	74	382
	00000700	81	75	74	67	70	367
	00000701	82	73	84	80	78	397
	00000702	78	77	79	73	71	378
	00000703	77	81	73	75	70	376
	00000704	76	81	80	75	73	385
	00000705	80	77	74	80	73	384
	00000706	84	73	79	76	74	386
	00000707	76	78	75	82	85	396
	00000708	77	75	73	74	80	379
	00000709	75	74	74	78	77	378
	00000710	78	74	72	77	75	376
	00000711	67	80	73	72	74	366
	00000712	79	74	81	73	66	373
	00000713	82	75	83	76	72	388
	00000714	79	69	80	79	76	383
	00000715	74	78	68	79	76	375
	00000716	76	76	81	78	71	382
	00000717	76	75	75	78	72	376
	00000718	81	65	78	71	75	370
	00000719	75	77	75	84	71	382
	00000720	75	77	81	76	76	385
	00000721	81	70	74	75	76	376
	00000722	74	74	74	77	76	375
	00000723	78	76	73	77	76	380
	00000724	82	79	74	73	76	384
	00000725	68	76	72	81	76	373
	00000726	80	81	78	78	78	395
	00000727	86	76	72	74	76	384
	00000728	80	78	74	79	77	388
	00000729	77	79	74	75	72	377
	00000730	80	75	74	76	78	383
	00000731	77	71	76	78	77	379
	00000732	72	78	69	72	74	365
	00000733	78	76	78	71	79	382
	00000734	80	77	73	76	73	379
	00000735	80	74	78	75	70	377
	00000736	74	81	80	75	76	386
	00000737	76	78	78	78	75	385
	00000738	77	75	77	71	79	379
	00000739	76	75	75	81	80	387
	00000740	75	77	72	68	76	368
	00000741	75	77	76	76	77	381
	00000742	78	74	78	77	71	378
	00000743	77	77	79	72	78	383
	00000744	68	79	78	76	76	377
	00000745	77	78	81	66	79	381
	00000746	76	77	80	73	78	384
	00000747	76	74	83	78	67	378
	00000748	73	78	76	77	78	382
	00000749	78	77	73	83	76	387
	00000750	71	78	72	75	75	371
	00000751	76	78	75	76	69	374
	00000752	75	76	77	75	77	380
	00000753	74	78	80	73	69	374
	00000754	72	82	75	76	82	387
	00000755	77	77	77	78	70	379
	00000756	72	81	73	74	80	380
	00000757	77	80	72	79	74	382
	00000758	79	81	78	76	76	390
	00000759	78	65	76	73	81	373
	00000760	76	80	79	77	70	382
	00000761	80	78	70	83	77	388
	00000762	71	87	71	78	77	384
	00000763	76	78	70	81	81	386
	00000764	73	74	84	82	79	392
	00000765	81	75	81	67	71	375
	00000766	70	78	73	77	73	371
	00000767	75	70	68	79	76	368
	00000768	78	84	79	74	76	391
	00000769	75	78	87	75	77	392
	00000770	78	78	76	76	78	386
	00000771	79	74	72	84	76	385
	00000772	74	81	73	75	80	383
	00000773	73	81	76	75	78	383
	00000774	79	85	72	76	72	384
	00000775	76	77	75	80	76	384
	00000776	82	77	82	75	77	393
	00000777	77	70	80	80	76	383
	00000778	87	78	79	78	77	399
	00000779	80	79	75	79	77	390
	00000780	84	73	78	73	73	381
	00000781	77	76	77	75	78	383
	00000782	79	74	78	61	77	369
	00000783	73	71	79	72	77	372
	00000784	78	74	76	79	86	393
	00000785	79	76	72	78	75	380
	00000786	79	67	84	86	82	398
	00000787	75	77	79	81	83	395
	00000788	69	70	81	75	80	375
	00000789	69	74	76	83	77	379
	00000790	76	68	81	77	75	377
	00000791	69	73	77	75	72	366
	00000792	74	71	71	77	75	368
	00000793	75	83	78	74	80	390
	00000794	74	81	73	78	81	387
	00000795	75	79	72	79	76	381
	00000796	76	81	75	76	80	388
	00000797	76	73	74	82	76	381
	00000798	68	81	75	80	83	387
	00000799	77	86	82	67	68	380
	00000800	70	74	72	76	75	367
	00000801	80	82	76	82	76	396
	00000802	71	73	82	73	77	376
	00000803	71	77	78	75	75	376
	00000804	82	78	75	76	72	383
	00000805	77	80	70	80	79	386
	00000806	73	70	78	76	71	368
	00000807	76	72	72	78	76	374
	00000808	78	75	77	78	72	380
	00000809	72	75	80	82	79	388
	00000810	83	72	77	79	79	390
	00000811	73	79	69	74	76	371
	00000812	80	75	81	79	81	396
	00000813	76	72	78	76	68	370
	00000814	70	73	70	77	79	369
	00000815	78	75	67	74	78	372
	00000816	77	78	79	75	77	386
	00000817	82	74	75	87	74	392
	00000818	76	71	85	77	78	387
	00000819	76	84	76	73	71	380
	00000820	75	77	70	76	80	378
