	学号		语文	数学	英语	物理	化学	总分
	00000180	75	71	71	72	81	370
	00000181	75	82	76	78	74	385
	00000182	78	77	78	76	77	386
	00000183	76	73	76	77	79	381
	00000184	72	77	77	79	73	378
	00000185	68	78	77	73	80	376
	00000186	77	83	76	74	77	387
	00000187	75	78	70	80	74	377
	00000188	77	72	70	79	76	374
	00000189	76	74	80	83	84	397
	00000190	76	85	75	74	73	383
	00000191	75	76	88	73	75	387
	00000192	78	82	76	77	73	386
	00000193	79	73	81	75	73	381
	00000194	78	79	68	77	75	377
	00000195	76	76	74	68	76	370
	00000196	84	77	81	78	80	400
	00000197	78	77	73	75	81	384
	00000198	78	75	79	76	83	391
	00000199	80	79	75	69	81	384
	00000200	74	84	73	77	81	389
	00000201	75	82	86	77	72	392
	00000202	74	73	73	71	77	368
	00000203	80	86	75	78	77	396
	00000204	78	77	86	77	80	398
	00000205	82	79	69	80	80	390
	00000206	76	81	72	81	73	383
	00000207	77	75	76	78	78	384
	00000208	82	72	77	75	75	381
	00000209	70	78	81	77	74	380
	00000210	74	75	77	83	80	389
	00000211	76	75	80	81	71	383
	00000212	75	76	77	72	76	376
	00000213	78	74	74	78	79	383
	00000214	81	79	76	76	74	386
	00000215	72	68	75	74	76	365
	00000216	82	78	76	77	75	388
	00000217	78	75	76	77	69	375
	00000218	75	81	76	79	73	384
	00000219	80	81	82	77	78	398
	00000220	82	80	70	74	76	382
	00000221	76	77	79	74	78	384
	00000222	74	79	76	84	82	395
	00000223	74	74	73	78	73	372
	00000224	78	81	78	71	75	383
	00000225	80	85	74	73	77	389
	00000226	71	80	81	80	74	386
	00000227	74	76	64	77	78	369
	00000228	78	71	75	77	72	373
	00000229	76	74	77	76	79	382
	00000230	76	81	78	77	75	387
	00000231	74	71	76	77	76	374
	00000232	77	76	84	73	79	389
	00000233	75	78	76	86	75	390
	00000234	79	76	79	73	75	382
	00000235	78	71	76	82	77	384
	00000236	77	78	76	75	80	386
	00000237	73	79	77	78	78	385
	00000238	80	78	76	88	76	398
	00000239	74	75	76	73	75	373
	00000240	79	70	86	76	80	391
	00000241	79	82	73	75	78	387
	00000242	80	75	71	80	77	383
	00000243	74	74	82	81	74	385
	00000244	75	74	72	78	77	376
	00000245	80	77	75	78	79	389
	00000246	70	85	80	76	79	390
	00000247	78	77	72	86	80	393
	00000248	80	77	78	73	78	386
	00000249	76	76	78	75	73	378
	00000250	72	75	73	75	80	375
	00000251	75	95	77	76	80	403
	00000252	80	73	79	77	80	389
	00000253	76	76	71	80	75	378
	00000254	79	81	81	77	74	392
	00000255	78	78	76	78	77	387
	00000256	73	80	80	83	76	392
	00000257	71	80	83	80	77	391
	00000258	73	74	85	77	77	386
	00000259	76	74	73	79	72	374
	00000260	83	82	79	75	75	394
	00000261	73	76	74	74	58	355
	00000262	78	79	77	78	80	392
	00000263	75	85	71	78	78	387
	00000264	81	80	77	76	74	388
	00000265	79	74	69	75	84	381
	00000266	72	73	75	78	75	373
	00000267	77	79	81	73	75	385
	00000268	79	69	74	83	84	389
	00000269	81	83	80	76	75	395
	00000270	76	83	76	82	75	392
	00000271	74	76	76	77	78	381
	00000272	73	79	79	77	77	385
	00000273	80	62	78	75	74	369
	00000274	76	75	76	76	80	383
	00000275	79	87	73	77	79	395
	00000276	77	66	78	74	85	380
	00000277	77	69	69	73	81	369
	00000278	78	77	80	70	78	383
	00000279	79	76	81	76	75	387
	00000280	78	87	74	77	76	392
	00000281	78	73	70	75	75	371
	00000282	76	78	75	77	77	383
	00000283	75	76	79	70	82	382
	00000284	78	81	78	78	76	391
	00000285	79	74	81	76	75	385
	00000286	78	77	69	76	73	373
	00000287	85	74	86	74	79	398
	00000288	81	81	74	80	83	399
	00000289	75	80	74	77	70	376
	00000290	76	84	70	81	75	386
	00000291	78	75	76	63	78	370
	00000292	73	74	81	66	75	369
	00000293	75	82	73	76	83	389
	00000294	73	72	75	80	72	372
	00000295	74	75	81	79	74	383
	00000296	82	81	75	77	78	393
	00000297	71	77	81	75	79	383
	00000298	78	75	69	76	75	373
	00000299	78	71	73	76	70	368
	00000300	75	70	77	73	73	368
	00000301	78	74	80	70	80	382
	00000302	76	82	80	70	64	372
	00000303	79	75	75	79	80	388
	00000304	79	77	85	75	82	398
	00000305	84	71	80	80	73	388
	00000306	75	74	72	77	76	374
	00000307	77	76	75	78	73	379
	00000308	78	78	80	79	77	392
	00000309	76	73	80	79	70	378
	00000310	81	75	78	77	77	388
	00000311	75	76	79	70	75	375
	00000312	70	76	78	74	73	371
	00000313	78	69	77	83	80	387
	00000314	74	77	82	75	80	388
	00000315	82	77	76	76	75	386
	00000316	76	77	82	72	72	379
	00000317	73	85	75	77	76	386
	00000318	75	80	76	79	76	386
	00000319	76	78	70	76	80	380
	00000320	80	73	71	76	74	374
	00000321	75	77	71	78	73	374
	00000322	75	79	71	78	75	378
	00000323	80	75	71	73	84	383
	00000324	75	70	76	78	79	378
	00000325	75	77	73	77	79	381
	00000326	69	73	76	75	79	372
	00000327	71	75	76	85	85	392
	00000328	74	80	76	75	80	385
	00000329	71	76	80	79	75	381
	00000330	77	71	71	72	74	365
	00000331	75	70	79	77	76	377
	00000332	74	80	68	81	77	380
	00000333	79	78	74	84	78	393
	00000334	74	88	78	85	75	400
	00000335	74	74	69	74	76	367
	00000336	81	76	67	76	73	373
	00000337	77	74	75	65	76	367
	00000338	77	80	78	75	81	391
	00000339	72	79	69	75	81	376
	00000340	73	76	69	73	77	368
	00000341	80	76	74	79	77	386
	00000342	89	75	81	83	75	403
	00000343	79	74	70	78	81	382
	00000344	73	80	86	79	81	399
	00000345	72	64	77	82	92	387
	00000346	76	75	73	77	84	385
	00000347	74	74	79	84	75	386
	00000348	74	76	76	77	83	386
	00000349	80	78	77	79	73	387
	00000350	76	77	83	78	73	387
	00000351	78	72	69	77	75	371
	00000352	78	80	78	69	77	382
	00000353	74	70	75	85	80	384
	00000354	80	65	77	78	78	378
	00000355	78	75	73	82	73	381
	00000356	79	75	82	73	84	393
	00000357	76	75	76	75	81	383
	00000358	78	72	81	80	72	383
	00000359	78	69	70	78	78	373
	00000360	70	77	73	83	80	383
	00000361	83	72	77	81	78	391
	00000362	75	73	75	73	73	369
	00000363	75	79	77	66	73	370
	00000364	71	90	81	78	84	404
	00000365	77	81	72	77	83	390
	00000366	76	81	78	77	66	378
	00000367	77	78	76	81	76	388
	00000368	88	85	81	71	80	405
	00000369	81	75	76	75	77	384
	00000370	82	74	77	79	67	379
	00000371	76	78	79	82	78	393
	00000372	76	70	76	74	81	377
	00000373	77	77	78	78	74	384
	00000374	78	81	79	79	69	386
	00000375	83	75	78	77	68	381
	00000376	75	82	71	84	75	387
	00000377	85	76	75	76	72	384
	00000378	76	79	77	72	73	377
	00000379	70	76	74	79	76	375
	00000380	76	74	77	72	81	380
	00000381	71	77	77	76	74	375
	00000382	78	74	76	83	77	388
	00000383	74	75	79	76	74	378
	00000384	78	74	85	76	81	394
	00000385	74	78	81	75	70	378
	00000386	70	79	72	78	72	371
	00000387	70	82	78	77	72	379
	00000388	75	78	72	75	71	371
	00000389	69	76	76	71	77	369
	00000390	77	82	76	75	89	399
	00000391	69	78	74	77	77	375
	00000392	82	76	77	77	72	384
	00000393	74	72	78	72	80	376
	00000394	77	72	84	76	76	385
	00000395	75	74	71	74	72	366
	00000396	75	77	78	74	75	379
	00000397	75	75	81	74	85	390
	00000398	74	80	77	77	68	376
	00000399	71	75	76	85	81	388
	00000400	75	78	80	73	76	382
	00000401	76	76	73	78	78	381
	00000402	78	77	77	73	75	380
	00000403	75	79	79	77	76	386
	00000404	69	75	77	80	76	377
	00000405	76	83	87	75	82	403
	00000406	73	75	81	78	78	385
	00000407	75	71	76	77	75	374
	00000408	74	73	81	77	77	382
	00000409	78	73	69	78	72	370
	00000410	70	80	77	77	77	381
	00000411	69	78	80	74	71	372
	00000412	83	71	73	77	81	385
	00000413	75	75	79	77	76	382
	00000414	75	73	80	81	78	387
	00000415	72	73	76	83	83	387
	00000416	79	77	77	79	77	389
	00000417	71	78	75	79	73	376
	00000418	83	71	83	80	75	392
	00000419	72	79	81	81	79	392
	00000420	85	75	72	78	81	391
	00000421	73	72	81	71	71	368
	00000422	79	74	75	76	71	375
	00000423	79	75	76	73	81	384
	00000424	75	66	76	75	78	370
	00000425	79	72	82	82	70	385
	00000426	73	75	80	69	73	370
	00000427	77	84	81	68	78	388
	00000428	77	83	74	83	79	396
	00000429	81	77	75	75	69	377
	00000430	76	81	77	84	78	396
	00000431	79	79	77	70	83	388
	00000432	71	75	73	80	77	376
	00000433	72	77	83	79	80	391
	00000434	76	72	70	84	79	381
	00000435	77	75	75	81	74	382
	00000436	74	77	76	80	77	384
	00000437	81	75	77	73	78	384
	00000438	75	77	78	77	75	382
	00000439	73	79	75	77	75	379
	00000440	74	77	75	76	73	375
	00000441	71	75	77	76	78	377
	00000442	82	76	74	75	77	384
	00000443	74	65	78	74	73	364
	00000444	80	74	80	72	78	384
	00000445	77	73	73	90	74	387
	00000446	71	77	70	76	74	368
	00000447	77	73	76	75	75	376
	00000448	71	77	74	76	77	375
	00000449	75	80	75	77	75	382
	00000450	73	79	75	70	80	377
	00000451	78	76	70	75	72	371
	00000452	69	79	84	73	80	385
	00000453	67	79	78	71	79	374
	00000454	78	77	91	84	75	405
	00000455	71	84	77	81	77	390
	00000456	77	78	78	76	78	387
	00000457	72	76	71	76	74	369
	00000458	81	78	86	78	79	402
	00000459	78	78	72	81	75	384
	00000460	82	82	79	81	76	400
	00000461	75	71	78	80	83	387
	00000462	84	83	71	78	78	394
	00000463	77	75	75	75	71	373
	00000464	83	78	80	78	79	398
	00000465	75	75	83	75	78	386
	00000466	78	76	77	76	77	384
	00000467	78	71	76	74	78	377
	00000468	66	76	73	77	72	364
	00000469	74	81	81	84	77	397
	00000470	77	78	79	68	76	378
	00000471	77	76	80	75	75	383
	00000472	74	77	80	72	74	377
	00000473	75	81	77	80	75	388
	00000474	84	74	77	83	84	402
	00000475	81	77	76	76	73	383
	00000476	73	75	78	81	76	383
	00000477	77	78	82	76	79	392
	00000478	74	77	79	73	83	386
	00000479	78	74	70	75	78	375
	00000480	81	84	77	77	77	396
	00000481	80	74	72	78	78	382
	00000482	74	80	77	74	78	383
	00000483	76	75	77	70	77	375
	00000484	67	79	69	83	84	382
	00000485	77	75	75	71	76	374
	00000486	80	78	80	81	77	396
	00000487	74	80	76	83	72	385
	00000488	77	83	72	72	73	377
	00000489	72	75	73	78	80	378
	00000490	78	75	77	76	76	382
	00000491	76	76	73	79	79	383
	00000492	86	75	78	85	89	413
	00000493	77	77	76	68	75	373
	00000494	68	77	75	78	80	378
	00000495	84	79	78	77	90	408
	00000496	74	70	76	74	72	366
	00000497	77	74	76	83	73	383
	00000498	77	78	69	77	76	377
	00000499	74	76	72	77	79	378
	00000500	72	69	78	79	76	374
	00000501	85	76	78	71	84	394
	00000502	82	73	77	80	78	390
	00000503	70	67	83	76	80	376
	00000504	78	79	73	74	74	378
	00000505	71	69	76	77	75	368
	00000506	75	68	74	82	78	377
	00000507	74	75	76	71	75	371
	00000508	76	82	77	75	75	385
	00000509	78	81	86	75	75	395
	00000510	72	75	75	75	67	364
	00000511	87	81	78	76	81	403
	00000512	74	81	74	76	84	389
	00000513	75	75	78	78	76	382
	00000514	77	73	76	79	74	379
	00000515	75	71	76	72	77	371
	00000516	72	79	72	84	81	388
	00000517	83	77	77	89	67	393
	00000518	75	74	80	84	70	383
	00000519	82	73	77	76	73	381
	00000520	78	77	75	72	75	377
	00000521	78	84	74	80	77	393
	00000522	77	76	74	68	72	367
	00000523	82	75	85	74	73	389
	00000524	73	74	75	90	78	390
	00000525	78	75	76	74	74	377
	00000526	73	74	75	77	73	372
	00000527	77	73	82	72	77	381
	00000528	73	76	77	81	77	384
	00000529	80	76	76	78	75	385
	00000530	79	73	81	80	73	386
	00000531	81	76	76	78	77	388
	00000532	75	81	75	79	75	385
	00000533	79	76	76	86	74	391
	00000534	76	77	73	81	76	383
	00000535	77	77	72	85	80	391
	00000536	74	72	76	77	76	375
	00000537	70	74	69	75	71	359
	00000538	76	73	79	74	75	377
	00000539	76	81	74	84	82	397
	00000540	78	84	78	74	77	391
	00000541	75	75	74	76	76	376
	00000542	77	76	76	76	83	388
	00000543	82	78	75	76	77	388
	00000544	76	74	83	68	76	377
	00000545	75	81	75	72	69	372
	00000546	76	80	73	82	76	387
	00000547	61	70	80	75	71	357
	00000548	76	77	76	78	80	387
	00000549	81	75	74	73	78	381
	00000550	71	80	80	74	73	378
	00000551	72	76	78	79	71	376
	00000552	74	72	73	79	80	378
	00000553	77	78	74	80	77	386
	00000554	74	74	78	78	80	384
	00000555	72	76	77	83	69	377
	00000556	75	74	77	73	77	376
	00000557	75	81	76	79	79	390
	00000558	76	71	72	78	77	374
	00000559	76	76	76	77	75	380
	00000560	77	76	76	79	76	384
	00000561	77	76	74	84	74	385
	00000562	76	74	85	76	78	389
	00000563	75	78	67	80	78	378
	00000564	81	70	75	78	78	382
	00000565	83	71	73	77	73	377
	00000566	80	82	86	79	82	409
	00000567	77	77	84	78	74	390
	00000568	71	70	71	81	75	368
	00000569	75	75	77	70	76	373
	00000570	74	78	81	66	71	370
	00000571	79	80	77	73	74	383
	00000572	76	77	71	79	78	381
	00000573	78	80	68	79	78	383
	00000574	73	79	82	77	74	385
	00000575	79	77	77	77	81	391
	00000576	78	74	84	74	74	384
	00000577	73	79	82	75	75	384
	00000578	75	77	77	75	77	381
	00000579	75	76	76	77	74	378
	00000580	79	79	76	79	74	387
	00000581	81	74	71	76	79	381
	00000582	74	76	78	79	76	383
	00000583	70	80	73	78	79	380
	00000584	80	77	78	77	76	388
	00000585	78	76	84	87	76	401
	00000586	82	75	79	78	78	392
	00000587	74	88	79	79	81	401
	00000588	73	78	76	78	73	378
	00000589	77	76	78	75	79	385
	00000590	72	73	80	67	77	369
	00000591	77	79	73	83	79	391
	00000592	79	76	76	76	75	382
	00000593	79	73	75	76	74	377
	00000594	77	73	78	81	80	389
	00000595	74	65	74	75	80	368
	00000596	83	80	80	76	80	399
	00000597	79	70	78	76	78	381
	00000598	76	76	81	78	82	393
	00000599	79	75	77	74	75	380
	00000600	78	78	76	77	78	387
	00000601	77	72	70	83	75	377
	00000602	79	76	77	73	70	375
	00000603	80	82	70	76	80	388
	00000604	78	82	76	71	67	374
	00000605	72	67	84	82	77	382
	00000606	72	75	72	73	69	361
	00000607	75	75	74	78	76	378
	00000608	69	77	68	69	75	358
	00000609	78	75	79	78	89	399
	00000610	78	70	73	74	75	370
	00000611	79	81	70	77	81	388
	00000612	79	78	76	77	78	388
	00000613	76	71	80	79	68	374
	00000614	77	76	79	77	78	387
	00000615	82	77	78	70	78	385
	00000616	79	70	82	75	74	380
	00000617	80	89	78	73	75	395
	00000618	76	77	76	72	78	379
	00000619	78	70	80	77	72	377
	00000620	74	68	70	81	77	370
	00000621	80	80	77	68	76	381
	00000622	78	78	81	80	83	400
	00000623	85	82	78	76	67	388
	00000624	79	71	77	80	80	387
	00000625	73	78	77	91	78	397
	00000626	73	75	73	80	78	379
	00000627	74	81	79	73	81	388
	00000628	82	76	78	76	71	383
	00000629	71	79	74	82	79	385
	00000630	77	77	78	81	76	389
	00000631	78	78	80	65	66	367
	00000632	74	79	76	72	81	382
	00000633	73	75	77	80	79	384
	00000634	78	81	79	73	77	388
	00000635	73	78	76	65	78	370
	00000636	75	78	73	78	74	378
	00000637	73	74	77	79	86	389
	00000638	78	73	82	75	71	379
	00000639	78	84	69	83	79	393
	00000640	77	78	69	82	68	374
	00000641	84	75	77	76	83	395
	00000642	78	78	80	74	77	387
	00000643	69	77	77	85	82	390
	00000644	73	82	75	73	74	377
	00000645	77	76	82	79	76	390
	00000646	82	78	77	81	74	392
	00000647	74	77	74	82	73	380
	00000648	77	78	78	85	73	391
	00000649	80	78	80	75	74	387
	00000650	82	72	75	79	74	382
	00000651	91	77	76	72	75	391
	00000652	72	75	77	76	77	377
	00000653	70	78	72	83	76	379
	00000654	68	80	75	77	76	376
	00000655	73	78	80	83	75	389
	00000656	78	76	70	70	74	368
	00000657	76	72	73	72	78	371
	00000658	77	79	74	75	75	380
	00000659	78	79	83	79	76	395
	00000660	89	78	70	79	74	390
	00000661	76	60	75	82	77	370
	00000662	74	66	74	82	76	372
	00000663	76	77	76	73	78	380
	00000664	78	71	82	71	79	381
	00000665	78	78	76	74	80	386
	00000666	88	76	72	65	72	373
	00000667	77	72	80	76	84	389
	00000668	79	77	80	74	73	383
	00000669	83	74	77	78	83	395
	00000670	71	72	79	77	78	377
	00000671	79	87	75	75	81	397
	00000672	83	77	78	70	75	383
	00000673	76	71	74	80	83	384
	00000674	78	72	79	80	70	379
	00000675	77	78	84	81	76	396
	00000676	74	75	76	82	88	395
	00000677	80	77	70	69	74	370
	00000678	85	80	72	72	82	391
	00000679	74	82	76	78	79	389
	00000680	78	84	77	76	76	391
	00000681	71	74	76	72	76	369
	00000682	86	79	79	70	75	389
	00000683	65	77	73	75	80	370
	00000684	70	79	76	77	67	369
	00000685	75	77	75	71	77	375
	00000686	77	74	67	68	80	366
	00000687	76	88	78	78	76	396
	00000688	76	81	77	77	74	385
	00000689	76	79	77	76	80	388
	00000690	78	75	78	80	75	386
	00000691	75	79	70	75	82	381
	00000692	83	86	79	73	76	397
	00000693	72	81	81	67	79	380
	00000694	78	71	77	79	78	383
	00000695	77	79	71	73	75	375
	00000696	76	72	76	78	82	384
	00000697	78	75	75	72	71	371
	00000698	83	68	72	77	73	373
	00000699	71	79	76	77	78	381
	00000700	78	73	78	74	66	369
	00000701	78	79	78	76	80	391
	00000702	71	79	78	77	77	382
	00000703	83	73	80	74	81	391
	00000704	80	78	80	64	80	382
	00000705	70	76	75	75	73	369
	00000706	78	78	79	79	73	387
	00000707	74	76	81	77	82	390
	00000708	69	78	74	74	79	374
	00000709	71	74	76	77	83	381
	00000710	77	66	74	73	83	373
	00000711	67	73	77	73	77	367
	00000712	81	79	80	78	77	395
	00000713	78	75	76	73	84	386
	00000714	78	84	75	77	80	394
	00000715	78	79	75	79	74	385
	00000716	79	76	79	75	76	385
	00000717	70	80	68	88	76	382
	00000718	74	74	83	74	75	380
	00000719	77	74	68	74	74	367
	00000720	76	78	86	79	80	399
	00000721	74	77	74	75	78	378
	00000722	81	76	76	75	77	385
	00000723	78	78	79	72	77	384
	00000724	69	81	75	78	70	373
	00000725	70	82	76	79	76	383
	00000726	80	74	73	77	76	380
	00000727	76	81	78	79	83	397
	00000728	77	74	84	82	71	388
	00000729	81	71	73	76	79	380
	00000730	73	79	80	74	75	381
	00000731	79	77	69	79	76	380
	00000732	74	78	81	78	79	390
	00000733	76	82	72	81	79	390
	00000734	83	75	71	76	76	381
	00000735	82	79	79	78	79	397
	00000736	76	77	79	75	85	392
	00000737	77	87	81	72	76	393
	00000738	77	80	76	72	68	373
	00000739	86	75	74	77	78	390
	00000740	78	77	69	78	83	385
	00000741	75	77	74	72	73	371
	00000742	76	69	69	87	79	380
	00000743	78	65	78	78	74	373
	00000744	76	77	78	76	80	387
	00000745	76	74	80	80	72	382
	00000746	76	73	73	77	75	374
	00000747	72	75	67	77	77	368
	00000748	73	83	61	75	72	364
	00000749	84	75	71	77	72	379
	00000750	74	88	77	74	75	388
	00000751	71	81	79	72	76	379
	00000752	77	78	75	75	76	381
	00000753	77	74	72	78	81	382
	00000754	80	83	73	74	85	395
	00000755	74	76	78	86	76	390
	00000756	75	81	75	72	75	378
	00000757	74	77	64	75	81	371
	00000758	78	77	78	73	78	384
	00000759	84	76	71	74	78	383
	00000760	72	78	78	78	78	384
	00000761	76	76	81	79	69	381
	00000762	78	68	84	77	76	383
	00000763	78	76	72	80	72	378
	00000764	76	77	73	76	75	377
	00000765	75	75	74	69	74	367
	00000766	77	76	77	77	72	379
	00000767	79	73	78	77	86	393
	00000768	67	78	75	80	72	372
	00000769	75	80	76	76	74	381
	00000770	80	75	75	79	81	390
	00000771	76	74	69	78	77	374
	00000772	71	80	79	77	78	385
	00000773	80	73	83	78	74	388
	00000774	79	78	74	79	79	389
	00000775	78	80	79	76	75	388
	00000776	80	77	80	74	68	379
	00000777	70	80	74	76	78	378
	00000778	80	80	72	76	79	387
	00000779	75	72	77	73	76	373
	00000780	77	75	73	64	80	369
	00000781	70	79	69	75	81	374
	00000782	76	61	73	76	76	362
	00000783	79	75	77	75	76	382
	00000784	76	77	76	78	78	385
	00000785	75	74	77	79	74	379
	00000786	79	82	75	77	76	389
	00000787	75	74	72	78	81	380
	00000788	77	83	74	80	75	389
	00000789	75	76	80	77	76	384
	00000790	75	71	78	81	76	381
	00000791	79	78	70	79	80	386
	00000792	79	76	75	84	78	392
	00000793	78	81	78	73	76	386
	00000794	78	80	73	83	73	387
	00000795	80	71	75	75	76	377
	00000796	78	79	77	75	78	387
	00000797	76	79	84	80	76	395
	00000798	74	74	74	76	76	374
	00000799	78	73	76	84	79	390
	00000800	77	75	73	80	79	384
	00000801	72	71	74	80	74	371
	00000802	68	76	74	66	83	367
	00000803	77	80	70	82	76	385
	00000804	76	77	76	77	83	389
	00000805	78	71	76	63	74	362
	00000806	77	75	73	83	68	376
	00000807	80	77	84	78	69	388
	00000808	78	75	73	75	77	378
	00000809	77	69	81	77	82	386
	00000810	79	78	76	69	75	377
	00000811	83	80	75	69	86	393
	00000812	73	75	78	77	71	374
	00000813	73	78	71	65	77	364
	00000814	76	79	81	79	79	394
	00000815	78	75	75	74	76	378
	00000816	76	78	75	75	73	377
	00000817	76	79	76	69	69	369
	00000818	72	77	74	74	78	375
	00000819	75	67	74	75	74	365
	00000820	86	74	90	78	72	400
