	学号		语文	数学	英语	物理	化学	总分
	00000102	74	78	75	78	77	382
	00000103	77	80	76	76	76	385
	00000104	77	75	76	76	74	378
	00000105	81	78	74	80	73	386
	00000106	78	77	75	79	76	385
	00000107	78	78	77	79	76	388
	00000108	79	84	70	88	81	402
	00000109	81	79	71	80	79	390
	00000110	78	75	73	79	76	381
	00000111	78	69	74	75	75	371
	00000112	77	77	74	76	94	398
	00000113	83	71	80	73	77	384
	00000114	76	74	76	83	74	383
	00000115	85	77	76	73	75	386
	00000116	75	77	73	72	71	368
	00000117	70	73	77	74	77	371
	00000118	78	80	78	73	75	384
	00000119	76	75	86	76	79	392
	00000120	73	79	68	73	67	360
	00000121	79	71	81	73	73	377
	00000122	75	73	76	71	67	362
	00000123	78	79	77	76	73	383
	00000124	77	77	79	77	68	378
	00000125	76	78	75	77	76	382
	00000126	75	71	78	80	77	381
	00000127	76	78	79	72	77	382
	00000128	77	78	73	73	68	369
	00000129	71	77	73	76	76	373
	00000130	80	79	84	79	71	393
	00000131	78	74	76	69	82	379
	00000132	81	79	73	78	76	387
	00000133	72	77	78	83	75	385
	00000134	67	76	77	77	78	375
	00000135	82	75	82	77	72	388
	00000136	75	83	74	74	76	382
	00000137	72	78	79	76	73	378
	00000138	77	80	79	77	75	388
	00000139	80	73	67	78	80	378
	00000140	78	70	74	74	76	372
	00000141	75	73	75	69	73	365
	00000142	79	74	74	77	79	383
	00000143	80	76	81	78	75	390
	00000144	79	76	79	76	75	385
	00000145	73	80	76	80	75	384
	00000146	71	89	80	76	79	395
	00000147	74	80	78	82	77	391
	00000148	74	79	79	72	77	381
	00000149	76	79	78	84	77	394
	00000150	77	74	71	73	67	362
	00000151	78	79	80	77	76	390
	00000152	72	72	75	74	79	372
	00000153	80	77	75	77	77	386
	00000154	71	74	73	74	79	371
	00000155	67	73	73	76	69	358
	00000156	77	76	70	76	81	380
	00000157	71	70	79	78	74	372
	00000158	73	72	82	78	75	380
	00000159	75	82	71	75	73	376
	00000160	79	79	80	75	79	392
	00000161	79	69	72	73	76	369
	00000162	78	69	71	76	79	373
	00000163	74	71	71	76	79	371
	00000164	77	75	77	76	73	378
	00000165	80	70	78	90	85	403
	00000166	83	78	77	75	77	390
	00000167	79	77	67	78	79	380
	00000168	79	78	76	78	75	386
	00000169	79	71	77	87	76	390
	00000170	78	86	76	73	80	393
	00000171	83	74	75	79	78	389
	00000172	80	70	77	78	78	383
	00000173	67	77	75	74	83	376
	00000174	77	73	75	77	69	371
	00000175	77	76	77	75	68	373
	00000176	74	76	86	75	69	380
	00000177	81	72	75	76	73	377
	00000178	70	76	76	77	76	375
	00000179	76	83	76	78	76	389
	00000180	76	72	73	78	72	371
	00000181	83	65	82	86	77	393
	00000182	81	87	74	70	75	387
	00000183	76	80	76	75	74	381
	00000184	74	75	75	79	71	374
	00000185	77	76	75	84	74	386
	00000186	75	85	79	77	71	387
	00000187	76	78	77	72	74	377
	00000188	86	76	76	78	79	395
	00000189	66	79	73	78	78	374
	00000190	82	78	76	74	76	386
	00000191	78	78	83	78	77	394
	00000192	74	75	75	83	78	385
	00000193	75	71	72	80	74	372
	00000194	76	76	73	79	74	378
	00000195	79	79	77	76	76	387
	00000196	77	73	79	79	82	390
	00000197	78	78	72	77	78	383
	00000198	73	71	72	79	74	369
	00000199	73	74	78	75	82	382
	00000200	78	77	72	89	75	391
	00000201	74	76	79	65	70	364
	00000202	80	73	81	69	80	383
	00000203	76	81	77	76	72	382
	00000204	75	75	70	77	78	375
	00000205	77	73	82	78	69	379
	00000206	72	70	75	75	75	367
	00000207	72	76	74	74	74	370
	00000208	83	77	73	84	78	395
	00000209	74	78	79	83	77	391
	00000210	84	77	80	77	85	403
	00000211	75	76	77	75	68	371
	00000212	78	72	85	80	72	387
	00000213	74	81	91	81	72	399
	00000214	74	76	77	72	74	373
	00000215	77	72	75	77	72	373
	00000216	76	78	74	82	86	396
	00000217	74	74	77	81	76	382
	00000218	82	86	79	77	82	406
	00000219	84	81	78	82	77	402
	00000220	74	70	76	75	78	373
	00000221	74	72	76	73	76	371
	00000222	76	76	78	72	81	383
	00000223	75	84	79	72	79	389
	00000224	77	77	73	78	73	378
	00000225	78	76	78	79	77	388
	00000226	73	76	74	77	74	374
	00000227	72	70	76	79	73	370
	00000228	72	79	78	76	84	389
	00000229	78	81	78	87	83	407
	00000230	73	70	76	75	76	370
	00000231	78	84	73	73	75	383
	00000232	78	82	77	80	74	391
	00000233	68	87	76	74	78	383
	00000234	70	76	73	77	77	373
	00000235	75	78	81	77	79	390
	00000236	74	76	73	69	73	365
	00000237	77	78	79	76	77	387
	00000238	74	76	75	75	76	376
	00000239	77	78	79	74	80	388
	00000240	83	75	85	75	85	403
	00000241	68	71	82	84	77	382
	00000242	82	79	76	73	82	392
	00000243	76	73	86	76	74	385
	00000244	74	72	72	76	81	375
	00000245	74	81	77	75	79	386
	00000246	81	76	79	77	74	387
	00000247	78	73	76	76	80	383
	00000248	72	67	73	81	84	377
	00000249	74	66	79	75	62	356
	00000250	76	80	74	76	73	379
	00000251	78	78	81	77	72	386
	00000252	75	77	76	74	71	373
	00000253	72	73	80	75	74	374
	00000254	76	81	72	72	78	379
	00000255	81	89	80	75	76	401
	00000256	76	79	77	71	81	384
	00000257	81	88	74	76	71	390
	00000258	71	77	72	79	71	370
	00000259	74	76	79	75	70	374
	00000260	77	77	79	69	77	379
	00000261	72	79	81	81	77	390
	00000262	68	74	74	80	78	374
	00000263	79	75	75	75	78	382
	00000264	80	76	74	77	77	384
	00000265	74	73	75	69	78	369
	00000266	76	75	77	82	75	385
	00000267	78	79	78	77	72	384
	00000268	78	67	75	73	73	366
	00000269	78	77	78	76	77	386
	00000270	77	75	75	74	81	382
	00000271	85	71	78	80	75	389
	00000272	81	76	72	78	75	382
	00000273	75	70	84	76	79	384
	00000274	76	79	81	78	75	389
	00000275	66	76	66	80	79	367
	00000276	77	73	78	73	75	376
	00000277	78	76	78	72	77	381
	00000278	78	78	77	71	75	379
	00000279	76	79	77	75	71	378
	00000280	76	72	70	78	66	362
	00000281	80	78	76	75	75	384
	00000282	76	83	79	73	75	386
	00000283	74	82	77	74	72	379
	00000284	78	76	78	79	86	397
	00000285	76	77	79	76	80	388
	00000286	78	83	77	76	68	382
	00000287	76	79	80	73	79	387
	00000288	80	84	74	75	76	389
	00000289	80	82	77	76	76	391
	00000290	83	80	83	75	85	406
	00000291	72	81	80	74	75	382
	00000292	76	82	76	79	72	385
	00000293	72	74	72	79	70	367
	00000294	76	68	84	80	72	380
	00000295	76	81	75	87	74	393
	00000296	82	73	77	72	78	382
	00000297	79	77	79	73	77	385
	00000298	69	78	81	76	80	384
	00000299	77	78	80	78	78	391
	00000300	75	75	67	75	88	380
	00000301	78	76	77	69	76	376
	00000302	76	74	69	85	76	380
	00000303	77	77	89	77	74	394
	00000304	85	63	79	76	77	380
	00000305	75	79	76	74	74	378
	00000306	78	71	79	76	69	373
	00000307	73	84	73	77	71	378
	00000308	74	77	81	77	83	392
	00000309	79	70	77	85	76	387
	00000310	77	80	75	78	76	386
	00000311	75	76	81	83	76	391
	00000312	80	70	83	81	74	388
	00000313	76	77	66	75	79	373
	00000314	77	76	75	76	71	375
	00000315	77	76	75	76	77	381
	00000316	75	77	82	71	76	381
	00000317	72	72	84	79	77	384
	00000318	76	75	73	75	78	377
	00000319	78	77	75	73	75	378
	00000320	78	79	70	79	83	389
	00000321	74	86	77	74	77	388
	00000322	79	82	74	79	74	388
	00000323	77	82	74	78	77	388
	00000324	78	76	74	78	75	381
	00000325	82	84	71	69	75	381
	00000326	74	74	75	69	76	368
	00000327	75	82	74	77	81	389
	00000328	74	74	78	71	78	375
	00000329	81	71	76	73	77	378
	00000330	73	70	69	71	71	354
	00000331	75	76	81	75	75	382
	00000332	77	75	81	78	76	387
	00000333	76	87	71	83	66	383
	00000334	80	70	72	78	78	378
	00000335	74	74	78	77	76	379
	00000336	79	75	75	69	79	377
	00000337	76	75	76	74	74	375
	00000338	67	77	79	69	76	368
	00000339	77	78	79	71	79	384
	00000340	78	78	74	72	74	376
	00000341	80	75	76	84	81	396
	00000342	70	70	75	73	82	370
	00000343	76	77	75	78	79	385
	00000344	76	76	74	75	73	374
	00000345	73	77	77	68	76	371
	00000346	80	79	78	74	73	384
	00000347	73	79	78	75	76	381
	00000348	76	71	79	77	75	378
	00000349	83	75	74	82	76	390
	00000350	80	76	78	70	74	378
	00000351	77	76	81	75	78	387
	00000352	68	69	88	80	81	386
	00000353	73	76	76	75	72	372
	00000354	67	70	81	77	77	372
	00000355	75	69	80	70	76	370
	00000356	84	78	76	67	74	379
	00000357	77	75	78	79	77	386
	00000358	77	71	73	77	80	378
	00000359	76	76	76	76	76	380
	00000360	73	78	78	82	75	386
	00000361	84	74	68	76	79	381
	00000362	74	80	80	77	79	390
	00000363	74	75	79	78	75	381
	00000364	74	79	67	76	77	373
	00000365	72	74	74	72	75	367
	00000366	75	73	74	78	75	375
	00000367	78	77	73	77	78	383
	00000368	76	73	75	75	70	369
	00000369	63	83	78	78	77	379
	00000370	76	79	75	77	78	385
	00000371	81	85	75	74	77	392
	00000372	79	71	75	74	77	376
	00000373	85	76	78	76	75	390
	00000374	74	81	77	77	75	384
	00000375	79	76	74	77	81	387
	00000376	80	77	75	79	73	384
	00000377	81	78	76	77	80	392
	00000378	74	74	75	80	79	382
	00000379	78	81	79	77	76	391
	00000380	78	83	76	75	72	384
	00000381	83	77	75	72	76	383
	00000382	75	80	78	78	81	392
	00000383	80	78	76	74	85	393
	00000384	77	77	67	83	75	379
	00000385	77	82	81	81	84	405
	00000386	79	72	75	68	78	372
	00000387	85	78	77	78	82	400
	00000388	76	86	75	72	82	391
	00000389	79	75	73	73	69	369
	00000390	72	72	78	77	74	373
	00000391	75	81	74	71	80	381
	00000392	81	68	70	72	78	369
	00000393	71	75	77	74	75	372
	00000394	73	75	76	76	75	375
	00000395	69	81	73	82	80	385
	00000396	71	76	78	79	75	379
	00000397	79	82	78	78	73	390
	00000398	74	71	79	77	68	369
	00000399	77	81	77	79	77	391
	00000400	77	71	86	70	80	384
	00000401	69	73	76	79	80	377
	00000402	81	84	76	75	80	396
	00000403	72	79	75	75	87	388
	00000404	77	69	77	83	76	382
	00000405	82	77	68	73	79	379
	00000406	77	79	75	76	71	378
	00000407	73	84	77	80	73	387
	00000408	74	69	72	76	77	368
	00000409	84	82	74	83	77	400
	00000410	78	72	72	75	76	373
	00000411	79	78	72	79	77	385
	00000412	76	81	74	77	79	387
	00000413	78	69	75	78	76	376
	00000414	80	76	77	74	73	380
	00000415	75	79	77	79	78	388
	00000416	76	76	74	78	71	375
	00000417	75	86	67	74	75	377
	00000418	76	77	76	73	81	383
	00000419	76	70	81	71	77	375
	00000420	85	71	81	71	81	389
	00000421	75	77	84	78	79	393
	00000422	77	76	77	73	78	381
	00000423	81	76	81	77	75	390
	00000424	71	74	75	80	74	374
	00000425	74	81	76	74	84	389
	00000426	72	79	77	80	78	386
	00000427	74	78	84	73	76	385
	00000428	75	77	77	66	76	371
	00000429	73	64	79	72	79	367
	00000430	79	73	79	79	75	385
	00000431	74	76	68	76	82	376
	00000432	72	74	80	71	77	374
	00000433	86	76	73	80	72	387
	00000434	84	77	76	84	75	396
	00000435	82	80	80	76	85	403
	00000436	77	82	75	80	76	390
	00000437	75	76	75	81	73	380
	00000438	74	75	77	80	79	385
	00000439	76	76	77	74	81	384
	00000440	78	74	77	75	87	391
	00000441	77	77	78	77	81	390
	00000442	71	72	86	78	75	382
	00000443	76	78	76	85	77	392
	00000444	72	73	78	82	78	383
	00000445	73	70	81	84	80	388
	00000446	76	76	83	74	73	382
	00000447	78	73	82	69	76	378
	00000448	75	72	75	77	77	376
	00000449	77	83	74	73	85	392
	00000450	72	74	79	71	72	368
	00000451	85	77	84	73	76	395
	00000452	78	76	78	93	74	399
	00000453	76	75	76	78	83	388
	00000454	75	79	79	74	73	380
	00000455	76	77	70	78	79	380
	00000456	72	84	82	76	74	388
	00000457	79	74	79	75	77	384
	00000458	86	74	75	76	83	394
	00000459	77	74	79	74	72	376
	00000460	82	76	74	74	73	379
	00000461	70	78	60	76	77	361
	00000462	71	77	80	84	72	384
	00000463	80	79	77	77	78	391
	00000464	79	74	75	79	79	386
	00000465	75	73	76	70	81	375
	00000466	75	82	72	75	76	380
	00000467	76	78	75	76	74	379
	00000468	80	77	75	75	71	378
	00000469	77	75	70	81	87	390
	00000470	69	79	84	73	78	383
	00000471	76	76	80	73	71	376
	00000472	76	76	80	74	76	382
	00000473	78	80	76	75	82	391
	00000474	79	77	79	72	74	381
	00000475	71	75	84	78	80	388
	00000476	72	77	78	72	81	380
	00000477	75	71	74	77	72	369
	00000478	75	77	79	74	74	379
	00000479	77	78	84	78	74	391
	00000480	78	79	75	79	79	390
	00000481	79	68	76	76	81	380
	00000482	76	77	77	74	80	384
	00000483	73	78	76	67	80	374
	00000484	75	72	76	78	83	384
	00000485	75	79	70	75	75	374
	00000486	78	78	81	82	76	395
	00000487	75	77	75	76	79	382
	00000488	80	75	67	76	70	368
	00000489	75	75	74	76	71	371
	00000490	73	74	80	76	80	383
	00000491	77	71	76	77	71	372
	00000492	77	79	79	78	77	390
	00000493	79	80	82	80	75	396
	00000494	80	80	81	80	70	391
	00000495	77	78	73	88	68	384
	00000496	84	75	75	75	84	393
	00000497	76	82	72	77	75	382
	00000498	73	74	76	75	79	377
	00000499	77	81	73	77	74	382
	00000500	79	74	76	78	75	382
	00000501	73	81	82	75	74	385
	00000502	77	77	78	75	75	382
	00000503	84	76	70	79	70	379
	00000504	83	76	80	78	71	388
	00000505	77	72	83	67	75	374
	00000506	72	76	77	71	76	372
	00000507	79	79	79	72	75	384
	00000508	75	72	75	75	67	364
	00000509	76	80	80	76	79	391
	00000510	78	80	77	72	77	384
	00000511	76	72	76	73	74	371
	00000512	81	78	76	76	77	388
	00000513	72	76	78	86	73	385
	00000514	79	69	75	72	71	366
	00000515	79	78	71	80	73	381
	00000516	76	77	77	74	74	378
	00000517	84	76	69	81	79	389
	00000518	75	70	71	82	71	369
	00000519	82	78	81	78	79	398
	00000520	77	73	75	74	75	374
	00000521	79	78	78	77	74	386
	00000522	79	78	78	74	64	373
	00000523	74	76	77	79	76	382
	00000524	79	75	73	78	77	382
	00000525	82	70	78	79	75	384
	00000526	78	79	74	73	85	389
	00000527	78	72	79	75	81	385
	00000528	75	77	79	78	79	388
	00000529	80	77	79	77	79	392
	00000530	72	74	78	76	76	376
	00000531	77	75	69	81	75	377
	00000532	77	80	77	75	73	382
	00000533	76	85	77	78	76	392
	00000534	76	78	80	77	80	391
	00000535	82	79	76	80	76	393
	00000536	75	76	79	74	80	384
	00000537	83	75	76	82	75	391
	00000538	71	76	77	78	78	380
	00000539	76	76	73	78	82	385
	00000540	72	75	78	76	84	385
	00000541	68	80	77	81	75	381
	00000542	80	70	77	76	77	380
	00000543	81	78	73	75	75	382
	00000544	80	75	77	72	72	376
	00000545	78	79	76	72	74	379
	00000546	78	77	76	73	80	384
	00000547	76	75	78	83	81	393
	00000548	74	76	76	81	78	385
	00000549	76	79	86	83	70	394
	00000550	75	72	76	77	76	376
	00000551	79	74	69	76	79	377
	00000552	79	78	80	77	77	391
	00000553	82	70	77	74	75	378
	00000554	74	73	77	77	75	376
	00000555	72	76	78	76	71	373
	00000556	78	77	75	76	72	378
	00000557	71	78	77	75	71	372
	00000558	71	77	74	74	79	375
	00000559	74	78	78	78	75	383
	00000560	85	79	75	72	70	381
	00000561	74	76	75	77	73	375
	00000562	77	76	74	76	77	380
	00000563	73	77	75	75	77	377
	00000564	75	75	74	81	76	381
	00000565	79	79	77	79	74	388
	00000566	83	75	81	82	79	400
	00000567	70	77	72	77	80	376
	00000568	74	79	73	77	72	375
	00000569	77	80	75	70	89	391
	00000570	73	79	79	79	88	398
	00000571	69	73	76	76	76	370
	00000572	81	80	72	72	72	377
	00000573	75	76	75	75	80	381
	00000574	79	73	77	76	81	386
	00000575	72	80	73	79	78	382
	00000576	73	73	74	77	71	368
	00000577	75	81	81	72	66	375
	00000578	79	77	72	76	73	377
	00000579	73	83	75	83	77	391
	00000580	79	77	81	78	83	398
	00000581	75	75	73	85	77	385
	00000582	72	80	73	76	81	382
	00000583	77	73	76	71	76	373
	00000584	74	77	73	73	75	372
	00000585	76	78	75	79	76	384
	00000586	73	88	76	77	81	395
	00000587	77	73	79	83	77	389
	00000588	81	73	76	76	79	385
	00000589	81	82	74	76	74	387
	00000590	76	65	76	76	76	369
	00000591	78	72	82	71	71	374
	00000592	68	75	72	83	76	374
	00000593	81	75	80	83	76	395
	00000594	76	82	80	67	83	388
	00000595	80	77	81	73	80	391
	00000596	75	76	77	82	76	386
	00000597	86	70	71	79	75	381
	00000598	73	81	81	75	67	377
	00000599	81	72	77	69	80	379
	00000600	78	69	74	72	78	371
	00000601	76	75	72	76	74	373
	00000602	70	74	78	81	83	386
	00000603	71	76	71	80	76	374
	00000604	76	77	75	78	65	371
	00000605	72	69	78	71	75	365
	00000606	75	73	77	67	76	368
	00000607	75	80	79	76	75	385
	00000608	73	77	80	77	72	379
	00000609	77	73	80	75	75	380
	00000610	73	80	77	74	76	380
	00000611	73	72	79	77	70	371
	00000612	76	76	74	80	76	382
	00000613	78	75	79	87	76	395
	00000614	73	79	80	68	72	372
	00000615	73	77	77	77	74	378
	00000616	75	77	73	78	81	384
	00000617	73	78	75	75	73	374
	00000618	74	83	77	77	77	388
	00000619	76	76	75	77	77	381
	00000620	81	67	79	76	75	378
	00000621	75	73	69	81	86	384
	00000622	78	74	85	75	78	390
	00000623	73	73	76	84	73	379
	00000624	73	77	77	85	77	389
	00000625	82	75	77	80	76	390
	00000626	76	76	76	72	74	374
	00000627	83	74	72	85	90	404
	00000628	77	69	80	70	80	376
	00000629	75	78	76	76	75	380
	00000630	77	74	66	78	77	372
	00000631	74	74	71	89	74	382
	00000632	75	83	73	81	72	384
	00000633	76	76	70	76	75	373
	00000634	76	80	81	80	77	394
	00000635	76	75	69	77	76	373
	00000636	84	66	80	72	70	372
	00000637	76	80	75	76	70	377
	00000638	79	66	77	82	74	378
	00000639	78	81	77	78	75	389
	00000640	79	74	84	81	82	400
	00000641	84	73	75	72	74	378
	00000642	72	71	77	83	82	385
	00000643	73	64	70	82	79	368
	00000644	75	77	89	78	74	393
	00000645	75	79	68	76	76	374
	00000646	75	82	78	75	77	387
	00000647	78	76	72	67	85	378
	00000648	74	73	79	78	80	384
	00000649	78	77	74	76	79	384
	00000650	77	69	82	81	77	386
	00000651	74	78	69	76	75	372
	00000652	76	74	76	78	81	385
	00000653	82	77	80	78	71	388
	00000654	77	77	76	85	68	383
	00000655	75	75	78	80	75	383
	00000656	78	81	76	82	78	395
	00000657	76	73	82	80	79	390
	00000658	79	75	87	71	80	392
	00000659	78	75	77	61	77	368
	00000660	81	81	75	71	75	383
	00000661	75	76	72	75	84	382
	00000662	78	79	61	76	72	366
	00000663	67	71	75	69	73	355
	00000664	69	72	59	76	80	356
	00000665	74	76	77	85	77	389
	00000666	76	80	76	85	82	399
	00000667	80	77	73	73	76	379
	00000668	81	71	73	77	80	382
	00000669	77	77	82	83	77	396
	00000670	74	79	77	78	75	383
	00000671	75	77	71	71	74	368
	00000672	76	78	73	77	77	381
	00000673	73	71	78	81	70	373
	00000674	79	74	75	72	88	388
	00000675	78	88	86	68	72	392
	00000676	84	70	82	81	72	389
	00000677	81	73	74	79	86	393
	00000678	76	78	77	82	80	393
	00000679	77	76	75	71	74	373
	00000680	77	79	80	74	71	381
	00000681	76	83	81	76	73	389
	00000682	72	71	79	77	79	378
	00000683	74	78	75	67	82	376
	00000684	79	70	83	78	73	383
	00000685	79	82	72	77	81	391
	00000686	75	75	72	75	79	376
	00000687	75	78	80	73	74	380
	00000688	83	78	75	77	74	387
	00000689	79	74	77	74	74	378
	00000690	75	85	81	78	76	395
	00000691	75	87	74	78	80	394
	00000692	81	79	84	85	80	409
	00000693	77	77	78	73	77	382
	00000694	78	76	77	69	75	375
	00000695	80	74	82	81	71	388
	00000696	74	76	78	73	81	382
	00000697	72	76	76	77	77	378
	00000698	80	79	73	74	80	386
	00000699	72	74	79	75	80	380
	00000700	81	73	75	77	75	381
	00000701	79	78	75	78	76	386
	00000702	80	79	79	79	81	398
	00000703	72	76	76	79	75	378
	00000704	74	78	76	79	74	381
	00000705	69	77	75	77	75	373
	00000706	69	79	78	81	80	387
	00000707	80	81	72	78	77	388
	00000708	77	78	85	76	75	391
	00000709	81	71	74	76	81	383
	00000710	76	79	76	78	83	392
	00000711	77	83	84	85	73	402
	00000712	76	76	80	84	75	391
	00000713	76	79	74	75	82	386
	00000714	77	80	71	73	79	380
	00000715	73	79	83	71	78	384
	00000716	75	77	76	80	72	380
	00000717	76	82	76	88	75	397
	00000718	77	77	81	75	77	387
	00000719	76	75	83	81	78	393
	00000720	74	76	73	79	73	375
	00000721	76	76	87	68	86	393
	00000722	77	74	74	76	74	375
	00000723	78	78	76	70	81	383
	00000724	69	78	78	73	84	382
	00000725	81	77	82	83	79	402
	00000726	77	76	78	86	77	394
	00000727	76	76	80	82	73	387
	00000728	78	67	79	74	82	380
	00000729	77	71	65	79	77	369
	00000730	74	67	79	78	79	377
	00000731	79	81	79	71	72	382
	00000732	74	80	78	77	77	386
	00000733	77	76	74	77	80	384
	00000734	80	77	78	79	78	392
	00000735	78	76	76	75	76	381
	00000736	76	77	78	80	74	385
	00000737	77	78	73	76	71	375
	00000738	75	77	76	75	71	374
	00000739	76	82	69	75	79	381
	00000740	76	73	76	79	67	371
	00000741	77	78	77	78	77	387
	00000742	76	77	77	78	77	385
	00000743	71	75	75	78	78	377
	00000744	68	79	79	86	78	390
	00000745	85	72	77	75	78	387
	00000746	81	79	77	71	73	381
	00000747	75	81	74	78	73	381
	00000748	75	76	66	82	86	385
	00000749	81	76	68	80	74	379
	00000750	80	80	72	76	82	390
	00000751	79	79	77	78	75	388
	00000752	79	79	77	74	69	378
	00000753	72	78	76	78	71	375
	00000754	87	76	79	77	74	393
	00000755	78	73	77	82	81	391
	00000756	71	80	79	81	77	388
	00000757	80	75	78	80	76	389
	00000758	76	72	78	88	82	396
	00000759	85	74	81	77	76	393
	00000760	74	65	68	80	73	360
	00000761	77	71	76	78	68	370
	00000762	76	77	68	76	77	374
	00000763	78	77	75	74	77	381
	00000764	79	67	79	74	79	378
	00000765	83	71	73	84	79	390
	00000766	68	71	83	67	75	364
	00000767	79	78	79	74	83	393
	00000768	71	83	75	71	77	377
	00000769	75	81	76	80	74	386
	00000770	77	74	83	78	76	388
	00000771	75	73	78	80	78	384
	00000772	78	67	79	77	81	382
	00000773	80	76	78	71	78	383
	00000774	75	76	72	77	80	380
	00000775	84	76	72	81	70	383
	00000776	66	82	78	76	81	383
	00000777	74	78	79	73	72	376
	00000778	79	78	75	75	77	384
	00000779	81	72	78	84	72	387
	00000780	73	78	72	81	81	385
	00000781	63	72	74	75	78	362
	00000782	64	72	80	75	83	374
	00000783	75	77	82	74	76	384
	00000784	84	75	74	80	73	386
	00000785	75	74	76	77	88	390
	00000786	71	75	73	76	75	370
	00000787	78	78	76	76	76	384
	00000788	79	77	80	76	77	389
	00000789	78	74	76	75	79	382
	00000790	74	75	77	76	77	379
	00000791	73	76	73	77	75	374
	00000792	78	67	72	81	80	378
	00000793	74	74	80	81	73	382
	00000794	77	73	80	69	76	375
	00000795	78	75	79	67	80	379
	00000796	73	69	79	77	76	374
	00000797	83	86	76	78	74	397
	00000798	67	80	77	79	74	377
	00000799	72	82	74	77	77	382
	00000800	81	78	76	77	75	387
	00000801	75	76	80	73	73	377
	00000802	75	78	78	80	76	387
	00000803	83	76	76	74	75	384
	00000804	76	70	73	76	74	369
	00000805	77	82	78	67	77	381
	00000806	79	75	72	78	80	384
	00000807	87	76	74	77	71	385
	00000808	71	73	79	76	70	369
	00000809	68	76	77	77	85	383
	00000810	73	74	73	76	80	376
	00000811	74	66	76	79	72	367
	00000812	77	79	72	75	75	378
	00000813	75	73	79	75	75	377
	00000814	72	81	75	75	71	374
	00000815	75	88	72	77	78	390
	00000816	75	77	78	80	77	387
	00000817	78	74	71	79	71	373
	00000818	75	78	65	74	78	370
	00000819	71	81	81	73	67	373
	00000820	66	68	77	81	83	375
