	学号		语文	数学	英语	物理	化学	总分
	00000067	77	77	76	83	74	387
	00000068	74	70	71	73	82	370
	00000069	76	77	77	72	74	376
	00000070	72	76	81	72	76	377
	00000071	71	78	68	74	76	367
	00000072	67	73	76	78	87	381
	00000073	74	76	79	71	79	379
	00000074	75	75	76	77	74	377
	00000075	77	75	82	79	75	388
	00000076	70	75	79	79	75	378
	00000077	70	69	77	73	75	364
	00000078	78	76	78	74	76	382
	00000079	76	80	67	77	75	375
	00000080	75	76	66	77	78	372
	00000081	79	76	72	74	75	376
	00000082	82	78	72	81	73	386
	00000083	80	76	74	72	75	377
	00000084	72	76	76	75	81	380
	00000085	76	72	76	80	81	385
	00000086	74	84	77	79	84	398
	00000087	80	80	78	77	77	392
	00000088	76	78	77	66	81	378
	00000089	74	79	73	69	74	369
	00000090	72	75	79	79	79	384
	00000091	78	76	75	71	79	379
	00000092	83	75	75	80	75	388
	00000093	79	74	77	81	75	386
	00000094	72	77	71	78	67	365
	00000095	75	80	74	83	76	388
	00000096	74	83	81	75	78	391
	00000097	73	79	77	69	77	375
	00000098	74	76	76	76	75	377
	00000099	77	75	77	76	75	380
	00000100	74	81	78	76	78	387
	00000101	76	71	78	68	72	365
	00000102	76	76	84	78	72	386
	00000103	79	75	77	83	78	392
	00000104	73	80	75	73	76	377
	00000105	78	77	76	73	83	387
	00000106	86	72	73	76	74	381
	00000107	71	76	76	79	73	375
	00000108	76	77	71	77	77	378
	00000109	77	80	69	67	79	372
	00000110	77	77	71	77	77	379
	00000111	75	77	80	72	79	383
	00000112	77	70	76	71	78	372
	00000113	81	69	76	74	71	371
	00000114	73	81	72	81	73	380
	00000115	72	83	75	78	76	384
	00000116	76	69	75	74	74	368
	00000117	74	76	75	78	80	383
	00000118	73	76	75	83	74	381
	00000119	79	76	79	76	76	386
	00000120	74	79	80	76	76	385
	00000121	76	77	77	73	68	371
	00000122	78	76	76	75	79	384
	00000123	78	77	74	78	77	384
	00000124	76	77	88	78	82	401
	00000125	70	80	76	76	75	377
	00000126	81	76	70	79	79	385
	00000127	78	74	80	79	76	387
	00000128	76	75	75	85	69	380
	00000129	79	78	80	76	74	387
	00000130	82	79	76	78	71	386
	00000131	73	76	76	75	83	383
	00000132	84	73	78	77	72	384
	00000133	80	71	71	74	78	374
	00000134	73	74	76	76	78	377
	00000135	77	74	76	78	80	385
	00000136	83	76	73	80	79	391
	00000137	78	75	84	79	81	397
	00000138	73	82	78	73	79	385
	00000139	79	78	75	74	78	384
	00000140	75	76	78	75	73	377
	00000141	76	80	70	73	74	373
	00000142	69	72	75	68	83	367
	00000143	65	80	82	74	79	380
	00000144	74	76	76	71	78	375
	00000145	77	76	68	76	77	374
	00000146	70	78	70	77	79	374
	00000147	78	74	77	77	77	383
	00000148	76	77	74	80	72	379
	00000149	71	66	72	84	72	365
	00000150	78	76	79	74	77	384
	00000151	72	77	77	76	71	373
	00000152	80	75	76	75	79	385
	00000153	76	89	76	77	68	386
	00000154	73	81	79	74	81	388
	00000155	81	79	76	80	77	393
	00000156	76	78	79	73	84	390
	00000157	75	75	84	76	75	385
	00000158	78	75	73	73	79	378
	00000159	76	77	77	81	74	385
	00000160	75	79	86	75	77	392
	00000161	76	75	78	71	75	375
	00000162	75	73	71	78	78	375
	00000163	72	77	70	77	73	369
	00000164	76	83	76	73	78	386
	00000165	75	80	82	79	81	397
	00000166	77	80	82	83	75	397
	00000167	75	78	80	74	80	387
	00000168	77	74	81	75	75	382
	00000169	73	79	74	72	75	373
	00000170	75	81	76	73	73	378
	00000171	75	76	84	76	73	384
	00000172	77	78	77	74	81	387
	00000173	78	81	61	83	82	385
	00000174	82	75	74	79	75	385
	00000175	75	78	78	72	72	375
	00000176	82	73	77	76	73	381
	00000177	75	78	75	70	74	372
	00000178	78	76	76	65	83	378
	00000179	76	75	81	72	77	381
	00000180	73	77	77	73	80	380
	00000181	79	78	79	67	73	376
	00000182	80	75	76	74	79	384
	00000183	74	74	78	71	75	372
	00000184	78	79	79	80	83	399
	00000185	74	76	79	69	72	370
	00000186	77	78	79	76	76	386
	00000187	79	78	82	80	74	393
	00000188	76	75	82	70	72	375
	00000189	78	70	85	80	83	396
	00000190	79	81	78	77	77	392
	00000191	75	71	69	80	78	373
	00000192	76	77	76	73	79	381
	00000193	73	80	75	74	77	379
	00000194	75	69	75	76	79	374
	00000195	75	75	77	84	82	393
	00000196	76	77	69	70	77	369
	00000197	78	78	78	75	70	379
	00000198	74	73	73	74	81	375
	00000199	67	75	74	74	79	369
	00000200	70	72	74	73	85	374
	00000201	74	76	80	74	81	385
	00000202	73	78	74	82	76	383
	00000203	79	77	79	78	79	392
	00000204	75	80	75	77	80	387
	00000205	81	77	71	77	76	382
	00000206	78	73	76	77	77	381
	00000207	80	77	78	73	76	384
	00000208	77	71	78	76	77	379
	00000209	72	78	68	73	69	360
	00000210	74	75	76	79	77	381
	00000211	70	78	76	77	78	379
	00000212	76	75	74	74	78	377
	00000213	78	67	81	77	76	379
	00000214	76	79	74	78	78	385
	00000215	80	78	83	77	73	391
	00000216	77	73	75	78	77	380
	00000217	82	71	76	77	79	385
	00000218	77	78	79	76	73	383
	00000219	73	71	71	84	74	373
	00000220	78	77	80	78	76	389
	00000221	73	74	80	70	75	372
	00000222	76	71	85	76	72	380
	00000223	72	81	81	75	83	392
	00000224	76	77	73	73	72	371
	00000225	78	69	74	71	78	370
	00000226	78	76	76	77	78	385
	00000227	77	79	79	78	80	393
	00000228	77	81	80	77	75	390
	00000229	77	78	73	75	78	381
	00000230	84	77	82	74	84	401
	00000231	75	76	76	69	76	372
	00000232	76	82	73	79	74	384
	00000233	84	83	74	75	80	396
	00000234	80	74	74	75	83	386
	00000235	75	77	81	78	75	386
	00000236	74	77	77	79	75	382
	00000237	80	79	76	76	83	394
	00000238	73	77	82	82	72	386
	00000239	69	76	75	80	74	374
	00000240	74	82	75	78	71	380
	00000241	77	90	78	75	77	397
	00000242	75	76	75	79	70	375
	00000243	78	81	77	82	80	398
	00000244	72	79	84	73	83	391
	00000245	79	79	72	72	69	371
	00000246	76	82	83	75	89	405
	00000247	77	75	73	77	75	377
	00000248	71	78	79	68	76	372
	00000249	75	68	78	74	77	372
	00000250	75	91	83	83	74	406
	00000251	72	70	76	76	75	369
	00000252	73	82	75	76	75	381
	00000253	76	81	78	70	78	383
	00000254	81	77	78	75	75	386
	00000255	71	82	74	73	79	379
	00000256	77	81	84	76	81	399
	00000257	78	78	77	79	74	386
	00000258	75	77	70	73	83	378
	00000259	76	86	73	73	76	384
	00000260	75	82	76	75	77	385
	00000261	81	78	77	77	75	388
	00000262	83	76	76	74	79	388
	00000263	77	77	78	75	76	383
	00000264	76	78	76	74	79	383
	00000265	84	76	78	83	75	396
	00000266	75	85	73	79	76	388
	00000267	76	74	73	77	79	379
	00000268	72	66	72	73	76	359
	00000269	75	75	79	76	78	383
	00000270	82	78	79	72	74	385
	00000271	72	76	71	74	66	359
	00000272	70	73	74	73	79	369
	00000273	80	65	76	76	69	366
	00000274	77	75	76	83	76	387
	00000275	74	72	81	81	77	385
	00000276	87	72	76	81	80	396
	00000277	80	72	77	67	75	371
	00000278	79	78	73	81	78	389
	00000279	72	77	73	76	79	377
	00000280	72	78	77	76	79	382
	00000281	74	76	80	83	79	392
	00000282	75	80	78	66	70	369
	00000283	75	75	74	71	81	376
	00000284	78	86	77	78	71	390
	00000285	75	75	79	77	77	383
	00000286	75	80	76	77	74	382
	00000287	81	77	75	73	77	383
	00000288	74	74	78	76	77	379
	00000289	81	67	71	80	80	379
	00000290	84	84	77	80	74	399
	00000291	81	78	75	79	74	387
	00000292	75	77	73	73	81	379
	00000293	76	72	79	72	70	369
	00000294	77	76	74	74	75	376
	00000295	83	71	83	78	68	383
	00000296	80	83	86	73	75	397
	00000297	76	68	72	74	84	374
	00000298	76	80	75	78	76	385
	00000299	86	75	71	80	77	389
	00000300	68	74	78	74	73	367
	00000301	77	70	73	76	77	373
	00000302	74	75	78	81	76	384
	00000303	75	78	70	69	78	370
	00000304	71	76	73	75	77	372
	00000305	73	75	77	76	84	385
	00000306	72	79	73	73	82	379
	00000307	78	73	79	76	74	380
	00000308	78	75	69	77	87	386
	00000309	75	77	77	79	74	382
	00000310	76	74	74	78	83	385
	00000311	80	78	79	80	73	390
	00000312	80	76	74	83	76	389
	00000313	80	74	82	74	73	383
	00000314	76	82	90	76	81	405
	00000315	74	74	82	73	79	382
	00000316	70	73	76	73	75	367
	00000317	75	71	78	79	80	383
	00000318	71	75	81	85	75	387
	00000319	75	79	81	76	78	389
	00000320	80	74	75	83	72	384
	00000321	75	80	73	68	78	374
	00000322	77	78	80	69	82	386
	00000323	73	75	77	74	77	376
	00000324	74	75	79	77	66	371
	00000325	79	82	75	70	82	388
	00000326	83	74	80	76	81	394
	00000327	73	79	80	85	77	394
	00000328	76	74	78	74	71	373
	00000329	71	79	83	81	70	384
	00000330	73	81	78	71	72	375
	00000331	77	77	70	81	74	379
	00000332	77	71	79	72	77	376
	00000333	76	74	72	76	79	377
	00000334	66	75	78	68	77	364
	00000335	71	77	79	81	86	394
	00000336	81	78	76	80	84	399
	00000337	73	80	78	76	78	385
	00000338	82	77	81	77	77	394
	00000339	68	80	76	80	79	383
	00000340	82	76	77	76	73	384
	00000341	75	63	82	79	80	379
	00000342	81	78	77	79	76	391
	00000343	77	78	76	69	79	379
	00000344	65	73	73	72	80	363
	00000345	73	78	71	80	77	379
	00000346	75	70	78	78	81	382
	00000347	86	81	78	76	68	389
	00000348	77	78	73	78	75	381
	00000349	76	78	76	79	76	385
	00000350	87	74	77	77	77	392
	00000351	74	71	76	72	80	373
	00000352	76	81	76	84	75	392
	00000353	88	79	78	76	73	394
	00000354	78	78	81	75	71	383
	00000355	81	79	79	80	76	395
	00000356	71	79	79	74	79	382
	00000357	82	77	74	78	80	391
	00000358	78	72	77	72	77	376
	00000359	80	65	77	79	60	361
	00000360	80	80	76	75	81	392
	00000361	71	83	74	75	79	382
	00000362	81	71	77	81	75	385
	00000363	77	79	76	76	78	386
	00000364	86	81	72	76	76	391
	00000365	77	75	78	66	82	378
	00000366	75	81	78	77	76	387
	00000367	76	82	78	77	80	393
	00000368	75	71	75	84	74	379
	00000369	70	66	76	80	85	377
	00000370	79	70	76	78	83	386
	00000371	72	75	87	75	77	386
	00000372	76	80	76	80	79	391
	00000373	86	74	80	80	74	394
	00000374	75	82	72	90	77	396
	00000375	79	74	79	78	72	382
	00000376	76	77	75	83	78	389
	00000377	73	78	80	77	76	384
	00000378	81	81	74	79	74	389
	00000379	81	77	74	77	74	383
	00000380	78	77	77	78	78	388
	00000381	74	74	77	76	75	376
	00000382	78	76	77	80	78	389
	00000383	82	78	75	72	77	384
	00000384	84	74	73	77	75	383
	00000385	76	78	78	74	74	380
	00000386	85	77	77	70	76	385
	00000387	75	77	77	81	71	381
	00000388	71	85	76	73	82	387
	00000389	75	79	74	84	72	384
	00000390	78	81	67	73	71	370
	00000391	74	81	80	73	77	385
	00000392	79	76	74	76	74	379
	00000393	83	69	74	77	79	382
	00000394	76	75	72	78	78	379
	00000395	79	77	70	75	77	378
	00000396	78	75	74	80	83	390
	00000397	79	78	74	72	77	380
	00000398	81	77	78	74	76	386
	00000399	75	79	79	76	80	389
	00000400	76	77	78	77	75	383
	00000401	74	79	78	82	67	380
	00000402	77	78	82	76	70	383
	00000403	79	74	76	77	74	380
	00000404	78	81	75	72	79	385
	00000405	78	76	73	77	78	382
	00000406	78	73	75	76	76	378
	00000407	76	74	77	72	78	377
	00000408	81	80	77	77	75	390
	00000409	77	74	83	77	74	385
	00000410	71	72	75	70	73	361
	00000411	83	75	80	74	81	393
	00000412	80	83	75	77	77	392
	00000413	73	77	80	74	80	384
	00000414	80	82	72	75	68	377
	00000415	81	75	77	77	72	382
	00000416	74	81	81	79	82	397
	00000417	77	66	75	79	72	369
	00000418	64	77	74	77	74	366
	00000419	81	81	79	82	78	401
	00000420	76	74	77	75	76	378
	00000421	75	71	70	77	80	373
	00000422	78	74	74	77	70	373
	00000423	82	76	76	83	72	389
	00000424	70	89	78	68	75	380
	00000425	74	78	74	75	73	374
	00000426	80	77	70	77	79	383
	00000427	81	76	71	77	75	380
	00000428	77	77	76	78	72	380
	00000429	80	78	81	74	73	386
	00000430	77	72	74	75	85	383
	00000431	78	70	77	74	79	378
	00000432	75	78	83	75	73	384
	00000433	78	70	75	74	79	376
	00000434	78	78	80	69	76	381
	00000435	71	78	79	72	78	378
	00000436	68	76	79	78	77	378
	00000437	77	78	78	70	78	381
	00000438	77	78	76	71	82	384
	00000439	75	71	76	75	79	376
	00000440	84	77	77	77	80	395
	00000441	71	74	82	82	74	383
	00000442	75	70	71	82	75	373
	00000443	80	71	77	79	77	384
	00000444	74	77	83	75	78	387
	00000445	83	76	81	81	84	405
	00000446	72	77	77	74	70	370
	00000447	79	77	84	81	80	401
	00000448	80	76	80	73	82	391
	00000449	65	78	81	72	77	373
	00000450	75	83	80	85	79	402
	00000451	79	75	79	70	82	385
	00000452	66	78	81	87	86	398
	00000453	78	85	75	80	71	389
	00000454	84	77	85	75	85	406
	00000455	76	75	80	79	78	388
	00000456	75	75	72	81	76	379
	00000457	77	70	75	82	80	384
	00000458	76	76	82	74	71	379
	00000459	76	75	79	73	75	378
	00000460	81	72	76	74	76	379
	00000461	74	74	77	72	77	374
	00000462	74	75	73	74	78	374
	00000463	75	76	80	89	76	396
	00000464	81	79	83	74	79	396
	00000465	81	74	76	76	86	393
	00000466	79	80	71	80	77	387
	00000467	78	73	75	77	77	380
	00000468	80	80	73	79	78	390
	00000469	73	78	71	82	74	378
	00000470	76	68	82	72	75	373
	00000471	74	77	80	77	80	388
	00000472	79	79	76	77	78	389
	00000473	79	73	76	79	79	386
	00000474	77	78	78	77	78	388
	00000475	81	82	74	80	71	388
	00000476	81	67	77	76	76	377
	00000477	78	76	73	78	71	376
	00000478	70	77	77	85	80	389
	00000479	80	77	71	77	64	369
	00000480	71	71	69	73	83	367
	00000481	80	80	74	77	75	386
	00000482	72	78	77	76	78	381
	00000483	75	81	77	80	76	389
	00000484	69	78	74	82	76	379
	00000485	75	77	76	72	81	381
	00000486	75	82	74	79	81	391
	00000487	77	71	73	75	79	375
	00000488	80	83	81	75	68	387
	00000489	77	76	69	75	75	372
	00000490	78	76	80	73	78	385
	00000491	75	78	76	73	86	388
	00000492	78	76	71	77	77	379
	00000493	78	78	80	83	78	397
	00000494	71	75	76	80	75	377
	00000495	73	71	80	81	76	381
	00000496	76	76	79	74	77	382
	00000497	78	78	79	75	84	394
	00000498	68	77	78	79	65	367
	00000499	75	82	72	82	75	386
	00000500	72	77	73	80	77	379
	00000501	82	77	77	73	83	392
	00000502	78	79	66	78	76	377
	00000503	78	76	80	74	77	385
	00000504	82	74	78	80	77	391
	00000505	74	71	81	84	72	382
	00000506	78	78	77	81	72	386
	00000507	79	77	71	70	79	376
	00000508	67	80	67	76	77	367
	00000509	71	82	69	76	75	373
	00000510	72	75	73	72	77	369
	00000511	78	72	76	83	88	397
	00000512	73	81	81	79	84	398
	00000513	85	69	71	69	73	367
	00000514	76	75	67	79	80	377
	00000515	81	77	77	83	77	395
	00000516	75	77	81	77	79	389
	00000517	71	73	80	82	78	384
	00000518	77	76	77	79	75	384
	00000519	81	74	79	80	71	385
	00000520	75	78	77	82	75	387
	00000521	76	81	73	75	76	381
	00000522	74	74	83	73	75	379
	00000523	80	75	78	66	73	372
	00000524	75	74	79	75	75	378
	00000525	76	72	72	79	72	371
	00000526	64	75	75	82	78	374
	00000527	75	75	81	78	78	387
	00000528	76	67	76	77	75	371
	00000529	76	77	78	74	76	381
	00000530	75	74	71	77	77	374
	00000531	76	78	87	78	79	398
	00000532	80	76	75	77	72	380
	00000533	77	74	76	83	68	378
	00000534	67	72	76	78	69	362
	00000535	83	74	73	76	69	375
	00000536	83	78	84	80	68	393
	00000537	78	74	79	76	75	382
	00000538	73	69	77	78	82	379
	00000539	79	72	79	77	78	385
	00000540	65	75	67	78	83	368
	00000541	77	79	74	87	84	401
	00000542	79	84	82	87	76	408
	00000543	75	72	74	73	91	385
	00000544	70	77	80	86	71	384
	00000545	73	81	75	78	80	387
	00000546	84	79	73	68	73	377
	00000547	69	74	86	76	75	380
	00000548	75	77	71	73	76	372
	00000549	82	81	75	76	77	391
	00000550	73	76	76	73	78	376
	00000551	74	74	77	77	74	376
	00000552	66	81	72	76	77	372
	00000553	80	76	73	79	80	388
	00000554	65	74	77	72	82	370
	00000555	75	76	85	81	75	392
	00000556	78	70	75	68	72	363
	00000557	78	72	76	79	79	384
	00000558	78	79	79	75	76	387
	00000559	79	75	79	78	74	385
	00000560	77	78	72	74	79	380
	00000561	79	76	75	81	77	388
	00000562	76	77	78	77	77	385
	00000563	77	87	75	81	80	400
	00000564	76	77	72	82	72	379
	00000565	83	80	69	77	77	386
	00000566	75	69	84	72	71	371
	00000567	75	84	80	80	76	395
	00000568	72	76	77	78	75	378
	00000569	76	73	81	84	74	388
	00000570	78	71	79	77	73	378
	00000571	73	75	72	75	76	371
	00000572	74	77	82	79	74	386
	00000573	72	75	73	76	88	384
	00000574	79	78	82	78	79	396
	00000575	76	68	75	76	67	362
	00000576	75	78	75	76	75	379
	00000577	77	75	77	81	79	389
	00000578	75	74	78	80	78	385
	00000579	72	72	77	80	78	379
	00000580	77	76	78	74	78	383
	00000581	77	79	72	77	83	388
	00000582	78	77	77	77	82	391
	00000583	76	76	75	80	75	382
	00000584	77	71	76	78	82	384
	00000585	77	69	71	78	77	372
	00000586	74	77	79	84	77	391
	00000587	81	75	78	87	72	393
	00000588	78	77	81	76	79	391
	00000589	76	79	78	78	82	393
	00000590	86	75	79	78	76	394
	00000591	84	79	79	73	85	400
	00000592	76	79	76	85	75	391
	00000593	78	74	76	77	80	385
	00000594	76	78	87	70	75	386
	00000595	72	77	81	70	80	380
	00000596	73	75	73	66	83	370
	00000597	77	73	74	74	74	372
	00000598	72	80	69	79	75	375
	00000599	74	74	77	73	84	382
	00000600	80	75	77	75	81	388
	00000601	81	76	85	79	75	396
	00000602	78	78	81	77	73	387
	00000603	78	74	75	74	83	384
	00000604	75	79	74	85	75	388
	00000605	77	78	77	79	75	386
	00000606	75	78	77	78	79	387
	00000607	71	84	89	80	74	398
	00000608	75	72	74	70	77	368
	00000609	77	74	78	85	80	394
	00000610	60	75	78	77	74	364
	00000611	78	74	78	79	81	390
	00000612	73	73	86	75	77	384
	00000613	73	82	76	76	77	384
	00000614	74	75	77	76	86	388
	00000615	78	77	73	74	68	370
	00000616	82	77	82	79	76	396
	00000617	77	77	75	79	74	382
	00000618	77	77	73	73	76	376
	00000619	77	78	75	79	87	396
	00000620	77	73	75	75	83	383
	00000621	78	76	76	76	73	379
	00000622	76	76	79	83	78	392
	00000623	75	79	78	78	77	387
	00000624	76	77	83	78	81	395
	00000625	70	78	76	75	77	376
	00000626	77	76	74	74	76	377
	00000627	76	83	72	78	79	388
	00000628	81	72	76	77	72	378
	00000629	79	81	72	78	76	386
	00000630	76	76	69	79	80	380
	00000631	82	77	70	72	72	373
	00000632	73	76	75	73	79	376
	00000633	82	78	78	81	77	396
	00000634	83	75	77	79	75	389
	00000635	70	77	81	70	81	379
	00000636	73	75	75	79	77	379
	00000637	73	83	75	71	78	380
	00000638	78	74	78	70	71	371
	00000639	75	78	77	77	79	386
	00000640	77	75	88	70	77	387
	00000641	73	77	73	74	78	375
	00000642	76	74	75	79	80	384
	00000643	81	67	75	76	79	378
	00000644	78	75	73	80	74	380
	00000645	76	75	74	74	75	374
	00000646	87	79	75	83	77	401
	00000647	81	77	76	74	72	380
	00000648	76	77	74	78	77	382
	00000649	76	79	71	70	79	375
	00000650	76	76	75	75	83	385
	00000651	75	78	79	72	78	382
	00000652	82	74	77	75	73	381
	00000653	75	80	77	77	71	380
	00000654	81	75	77	77	77	387
	00000655	73	79	76	72	73	373
	00000656	83	76	82	82	83	406
	00000657	73	73	75	69	78	368
	00000658	72	78	75	76	87	388
	00000659	78	78	72	73	75	376
	00000660	74	81	76	78	76	385
	00000661	82	80	83	78	78	401
	00000662	72	74	77	70	73	366
	00000663	82	78	78	73	79	390
	00000664	81	70	77	85	79	392
	00000665	67	72	72	75	82	368
	00000666	73	75	76	77	85	386
	00000667	78	80	77	72	80	387
	00000668	79	77	82	77	76	391
	00000669	74	74	76	78	75	377
	00000670	76	74	70	74	78	372
	00000671	73	79	80	76	74	382
	00000672	70	71	76	72	77	366
	00000673	71	74	73	75	76	369
	00000674	77	80	79	77	77	390
	00000675	78	77	76	75	77	383
	00000676	81	76	74	74	76	381
	00000677	80	69	76	78	76	379
	00000678	83	73	74	67	80	377
	00000679	72	68	78	76	76	370
	00000680	78	73	73	79	77	380
	00000681	75	75	78	79	82	389
	00000682	78	77	75	79	79	388
	00000683	72	76	83	81	75	387
	00000684	83	78	79	80	77	397
	00000685	79	78	72	73	71	373
	00000686	80	80	75	82	73	390
	00000687	73	81	64	77	69	364
	00000688	84	75	79	76	80	394
	00000689	85	68	78	78	73	382
	00000690	79	81	75	74	75	384
	00000691	75	79	68	83	75	380
	00000692	73	78	82	74	76	383
	00000693	77	76	81	79	75	388
	00000694	69	78	74	78	77	376
	00000695	76	74	72	76	80	378
	00000696	76	80	78	82	73	389
	00000697	77	73	79	77	77	383
	00000698	68	74	79	74	77	372
	00000699	77	75	80	80	82	394
	00000700	76	71	77	82	72	378
	00000701	75	78	66	77	78	374
	00000702	79	76	77	64	85	381
	00000703	73	84	76	81	74	388
	00000704	77	80	79	83	69	388
	00000705	79	80	73	73	76	381
	00000706	81	77	75	66	74	373
	00000707	72	75	82	76	75	380
	00000708	77	67	77	66	74	361
	00000709	77	75	80	78	78	388
	00000710	78	77	80	80	76	391
	00000711	80	65	69	71	75	360
	00000712	68	75	75	83	82	383
	00000713	88	86	76	82	80	412
	00000714	76	77	76	74	76	379
	00000715	71	78	65	77	72	363
	00000716	77	72	80	70	70	369
	00000717	78	81	74	81	76	390
	00000718	68	80	80	81	74	383
	00000719	84	76	90	75	80	405
	00000720	78	80	81	79	74	392
	00000721	78	77	83	79	78	395
	00000722	76	76	86	75	75	388
	00000723	73	84	77	78	80	392
	00000724	80	78	71	70	77	376
	00000725	75	75	84	76	70	380
	00000726	82	76	85	76	75	394
	00000727	75	72	83	76	75	381
	00000728	74	79	77	73	75	378
	00000729	79	68	74	76	82	379
	00000730	72	79	85	77	75	388
	00000731	77	74	73	79	80	383
	00000732	76	77	76	92	68	389
	00000733	81	85	75	81	81	403
	00000734	77	79	79	72	76	383
	00000735	76	77	75	79	81	388
	00000736	77	76	75	74	79	381
	00000737	78	75	76	67	74	370
	00000738	75	73	71	81	79	379
	00000739	76	77	79	75	85	392
	00000740	80	76	81	77	70	384
	00000741	69	80	84	77	74	384
	00000742	77	84	74	74	74	383
	00000743	77	66	77	78	75	373
	00000744	82	79	78	86	75	400
	00000745	73	78	82	72	73	378
	00000746	79	82	74	71	78	384
	00000747	71	79	79	81	83	393
	00000748	76	74	78	80	76	384
	00000749	79	78	79	76	80	392
	00000750	76	78	80	79	77	390
	00000751	72	78	77	95	71	393
	00000752	71	86	74	77	80	388
	00000753	74	77	76	78	83	388
	00000754	77	75	74	76	81	383
	00000755	76	79	78	74	86	393
	00000756	83	82	77	76	82	400
	00000757	74	79	82	78	76	389
	00000758	81	68	69	78	85	381
	00000759	78	76	78	78	76	386
	00000760	76	74	78	84	73	385
	00000761	67	75	79	73	71	365
	00000762	73	82	71	77	75	378
	00000763	75	78	77	79	72	381
	00000764	77	77	76	70	88	388
	00000765	74	79	75	79	74	381
	00000766	77	72	83	74	80	386
	00000767	77	76	77	79	75	384
	00000768	75	77	79	69	80	380
	00000769	80	78	76	77	72	383
	00000770	73	61	77	73	79	363
	00000771	77	69	79	78	73	376
	00000772	79	82	79	76	77	393
	00000773	71	77	72	80	74	374
	00000774	71	75	83	77	72	378
	00000775	75	77	76	85	80	393
	00000776	78	77	69	77	74	375
	00000777	75	74	72	81	75	377
	00000778	76	70	76	80	79	381
	00000779	78	80	78	67	77	380
	00000780	69	85	78	79	82	393
	00000781	76	71	83	73	75	378
	00000782	81	74	80	74	77	386
	00000783	72	80	79	72	79	382
	00000784	77	75	77	66	75	370
	00000785	78	82	70	78	82	390
	00000786	73	76	70	78	71	368
	00000787	82	77	79	78	73	389
	00000788	74	75	77	82	74	382
	00000789	82	75	77	69	72	375
	00000790	76	76	80	78	75	385
	00000791	80	76	73	79	75	383
	00000792	76	77	76	70	76	375
	00000793	81	73	86	75	80	395
	00000794	78	71	71	74	74	368
	00000795	78	70	83	80	82	393
	00000796	73	67	85	80	77	382
	00000797	69	69	71	75	74	358
	00000798	78	76	77	80	78	389
	00000799	78	75	77	74	75	379
	00000800	75	79	76	76	73	379
	00000801	78	79	75	73	78	383
	00000802	83	75	77	74	75	384
	00000803	78	71	77	74	85	385
	00000804	71	77	82	77	78	385
	00000805	76	67	74	81	75	373
	00000806	76	75	77	72	73	373
	00000807	81	75	80	76	69	381
	00000808	78	79	79	74	80	390
	00000809	81	76	72	76	83	388
	00000810	81	74	68	70	76	369
	00000811	79	74	75	82	74	384
	00000812	81	73	74	80	75	383
	00000813	67	71	87	74	75	374
	00000814	77	84	70	81	77	389
	00000815	79	78	76	73	76	382
	00000816	76	77	72	66	79	370
	00000817	75	77	76	76	80	384
	00000818	81	76	80	80	76	393
	00000819	75	80	77	76	78	386
	00000820	75	76	80	85	75	391
