	学号		语文	数学	英语	物理	化学	总分
	00000200	77	79	75	75	76	382
	00000201	75	78	73	81	79	386
	00000202	78	74	76	77	77	382
	00000203	85	75	74	81	75	390
	00000204	75	74	77	73	83	382
	00000205	76	74	78	80	74	382
	00000206	77	71	76	76	88	388
	00000207	79	80	78	76	79	392
	00000208	79	76	79	75	73	382
	00000209	75	76	67	75	70	363
	00000210	79	78	73	73	75	378
	00000211	73	77	74	84	80	388
	00000212	75	75	66	75	82	373
	00000213	79	81	76	77	72	385
	00000214	81	78	79	81	82	401
	00000215	72	76	78	71	80	377
	00000216	75	71	77	74	79	376
	00000217	78	75	78	76	79	386
	00000218	76	79	76	79	79	389
	00000219	77	76	75	76	75	379
	00000220	76	77	81	72	77	383
	00000221	75	83	78	76	72	384
	00000222	78	89	75	78	79	399
	00000223	78	79	77	76	74	384
	00000224	78	79	78	78	72	385
	00000225	80	78	73	69	71	371
	00000226	75	78	78	78	75	384
	00000227	75	78	80	74	76	383
	00000228	80	76	76	80	75	387
	00000229	74	77	74	77	74	376
	00000230	73	81	81	72	73	380
	00000231	75	74	72	85	88	394
	00000232	74	80	79	80	76	389
	00000233	83	78	80	77	74	392
	00000234	75	72	78	78	75	378
	00000235	75	66	81	80	81	383
	00000236	76	70	76	75	70	367
	00000237	77	75	80	77	76	385
	00000238	78	75	81	74	77	385
	00000239	79	75	83	78	73	388
	00000240	62	75	72	78	74	361
	00000241	72	85	72	73	77	379
	00000242	76	80	77	76	73	382
	00000243	70	77	77	74	77	375
	00000244	79	81	77	76	75	388
	00000245	72	78	76	76	75	377
	00000246	78	73	78	71	72	372
	00000247	66	78	76	71	75	366
	00000248	76	70	70	75	79	370
	00000249	69	76	80	78	78	381
	00000250	74	78	73	75	74	374
	00000251	79	73	73	81	80	386
	00000252	80	74	75	74	71	374
	00000253	77	74	76	76	82	385
	00000254	80	74	73	77	79	383
	00000255	77	79	81	76	76	389
	00000256	71	86	78	80	76	391
	00000257	89	80	77	74	78	398
	00000258	75	83	72	77	89	396
	00000259	73	79	78	75	82	387
	00000260	78	85	75	80	77	395
	00000261	79	80	75	78	74	386
	00000262	75	78	80	76	76	385
	00000263	77	86	75	72	78	388
	00000264	79	75	75	80	65	374
	00000265	72	74	82	86	80	394
	00000266	75	76	77	70	72	370
	00000267	78	71	71	71	77	368
	00000268	83	73	84	72	75	387
	00000269	77	75	79	75	72	378
	00000270	80	84	68	79	77	388
	00000271	75	72	75	80	75	377
	00000272	74	74	75	75	74	372
	00000273	74	77	82	71	79	383
	00000274	79	75	82	76	70	382
	00000275	73	69	76	70	73	361
	00000276	76	74	76	74	74	374
	00000277	76	76	78	80	81	391
	00000278	74	75	75	78	81	383
	00000279	77	72	78	70	67	364
	00000280	71	78	70	82	86	387
	00000281	77	73	75	75	70	370
	00000282	77	75	85	79	76	392
	00000283	71	78	78	82	76	385
	00000284	81	78	75	77	76	387
	00000285	74	79	80	76	78	387
	00000286	82	78	74	81	79	394
	00000287	72	79	79	74	77	381
	00000288	79	75	77	78	73	382
	00000289	79	78	79	77	81	394
	00000290	76	73	77	75	78	379
	00000291	76	73	76	83	75	383
	00000292	75	76	74	77	73	375
	00000293	80	77	73	89	78	397
	00000294	85	73	76	76	77	387
	00000295	76	82	76	72	70	376
	00000296	84	77	75	77	71	384
	00000297	75	77	72	78	72	374
	00000298	75	73	75	79	77	379
	00000299	72	78	77	78	75	380
	00000300	72	83	78	73	79	385
	00000301	77	77	72	84	77	387
	00000302	78	79	79	79	76	391
	00000303	76	71	79	80	73	379
	00000304	85	74	76	76	84	395
	00000305	77	78	81	77	77	390
	00000306	71	77	73	75	77	373
	00000307	79	77	79	82	87	404
	00000308	83	74	76	74	79	386
	00000309	80	82	73	80	77	392
	00000310	79	74	80	73	69	375
	00000311	76	76	82	74	72	380
	00000312	80	78	80	75	82	395
	00000313	82	76	77	79	78	392
	00000314	80	78	79	83	74	394
	00000315	69	73	78	75	76	371
	00000316	78	81	75	85	75	394
	00000317	74	83	78	72	76	383
	00000318	78	78	76	69	80	381
	00000319	76	74	75	76	77	378
	00000320	74	82	78	80	70	384
	00000321	74	84	78	76	84	396
	00000322	73	75	82	83	76	389
	00000323	78	80	79	78	82	397
	00000324	76	79	75	76	77	383
	00000325	77	80	75	74	76	382
	00000326	65	78	75	77	79	374
	00000327	70	68	84	80	79	381
	00000328	75	75	77	86	87	400
	00000329	76	74	70	82	79	381
	00000330	77	75	79	74	64	369
	00000331	76	87	70	78	71	382
	00000332	84	72	79	73	77	385
	00000333	71	75	76	68	81	371
	00000334	76	76	75	73	83	383
	00000335	76	70	77	71	70	364
	00000336	70	78	78	78	77	381
	00000337	73	75	76	79	77	380
	00000338	74	73	71	78	78	374
	00000339	75	80	72	76	78	381
	00000340	69	74	76	80	76	375
	00000341	80	69	75	76	75	375
	00000342	77	77	81	77	82	394
	00000343	75	80	73	77	76	381
	00000344	76	77	80	78	72	383
	00000345	78	74	75	73	78	378
	00000346	77	79	75	68	75	374
	00000347	75	74	78	74	75	376
	00000348	64	73	78	76	79	370
	00000349	77	79	80	77	77	390
	00000350	79	75	77	74	83	388
	00000351	74	75	80	84	75	388
	00000352	81	69	73	77	75	375
	00000353	75	87	75	78	73	388
	00000354	72	75	65	89	75	376
	00000355	79	80	77	84	70	390
	00000356	74	74	75	81	73	377
	00000357	78	81	76	77	83	395
	00000358	76	78	83	89	74	400
	00000359	71	75	77	73	77	373
	00000360	77	80	75	73	75	380
	00000361	80	72	78	76	81	387
	00000362	73	91	75	73	78	390
	00000363	77	70	74	79	70	370
	00000364	65	77	74	76	79	371
	00000365	76	75	80	73	74	378
	00000366	79	72	69	80	82	382
	00000367	77	72	73	81	80	383
	00000368	71	75	77	76	76	375
	00000369	78	74	72	78	78	380
	00000370	71	84	75	76	76	382
	00000371	76	67	77	75	80	375
	00000372	74	77	72	82	74	379
	00000373	84	78	71	80	83	396
	00000374	79	83	80	74	76	392
	00000375	79	81	71	79	79	389
	00000376	65	78	79	80	76	378
	00000377	79	71	79	77	72	378
	00000378	77	77	81	75	77	387
	00000379	75	75	77	73	81	381
	00000380	74	74	79	78	75	380
	00000381	72	82	80	84	77	395
	00000382	85	79	78	74	77	393
	00000383	81	77	74	76	76	384
	00000384	74	78	73	79	77	381
	00000385	76	78	77	72	76	379
	00000386	77	75	77	82	71	382
	00000387	66	75	70	69	73	353
	00000388	73	82	75	78	79	387
	00000389	79	79	78	67	77	380
	00000390	80	67	82	79	83	391
	00000391	80	75	76	74	83	388
	00000392	75	79	80	77	79	390
	00000393	77	76	77	78	76	384
	00000394	77	78	73	75	73	376
	00000395	69	77	70	76	76	368
	00000396	75	80	76	79	77	387
	00000397	76	75	78	77	72	378
	00000398	78	76	81	76	70	381
	00000399	71	72	76	78	79	376
	00000400	75	73	78	75	75	376
	00000401	83	77	77	73	81	391
	00000402	75	78	79	85	76	393
	00000403	76	73	73	79	76	377
	00000404	83	79	76	74	80	392
	00000405	74	76	80	76	84	390
	00000406	83	77	77	80	75	392
	00000407	75	73	79	82	74	383
	00000408	77	69	77	77	73	373
	00000409	75	77	75	84	73	384
	00000410	78	74	80	80	75	387
	00000411	78	79	77	80	71	385
	00000412	81	77	80	79	76	393
	00000413	67	75	73	78	76	369
	00000414	77	81	78	76	70	382
	00000415	72	86	78	76	77	389
	00000416	73	76	78	75	80	382
	00000417	81	77	76	77	75	386
	00000418	85	73	80	78	73	389
	00000419	76	73	73	78	74	374
	00000420	73	75	78	77	86	389
	00000421	76	68	84	75	76	379
	00000422	79	76	80	78	75	388
	00000423	80	77	79	72	87	395
	00000424	76	75	78	81	67	377
	00000425	69	75	75	81	76	376
	00000426	87	84	81	75	78	405
	00000427	77	71	78	77	70	373
	00000428	77	83	79	73	78	390
	00000429	75	75	76	87	79	392
	00000430	75	77	77	79	72	380
	00000431	74	77	77	75	76	379
	00000432	78	77	79	80	81	395
	00000433	72	77	80	76	76	381
	00000434	73	80	86	77	79	395
	00000435	73	79	76	79	78	385
	00000436	79	85	78	70	75	387
	00000437	72	70	82	79	78	381
	00000438	85	76	76	83	77	397
	00000439	76	75	76	79	64	370
	00000440	71	75	79	77	74	376
	00000441	77	80	79	79	70	385
	00000442	78	76	78	75	76	383
	00000443	82	80	81	72	72	387
	00000444	78	81	79	76	72	386
	00000445	80	72	76	80	75	383
	00000446	86	79	78	82	75	400
	00000447	74	75	79	78	75	381
	00000448	76	88	79	81	75	399
	00000449	69	78	75	77	70	369
	00000450	82	67	82	79	79	389
	00000451	75	77	75	80	71	378
	00000452	72	76	74	77	80	379
	00000453	81	74	76	77	74	382
	00000454	81	74	75	70	78	378
	00000455	73	71	78	76	77	375
	00000456	79	74	76	69	74	372
	00000457	74	73	74	77	76	374
	00000458	75	77	78	76	74	380
	00000459	75	79	76	76	76	382
	00000460	78	79	77	69	81	384
	00000461	75	74	70	74	82	375
	00000462	76	73	79	84	78	390
	00000463	79	75	76	79	76	385
	00000464	76	72	76	80	76	380
	00000465	83	78	76	82	74	393
	00000466	83	71	82	72	77	385
	00000467	73	74	82	76	71	376
	00000468	83	80	75	74	75	387
	00000469	75	80	79	75	74	383
	00000470	77	76	77	79	78	387
	00000471	80	81	77	76	70	384
	00000472	83	75	79	76	75	388
	00000473	77	71	71	77	68	364
	00000474	80	77	83	72	75	387
	00000475	83	78	83	79	76	399
	00000476	76	71	77	77	75	376
	00000477	80	78	77	70	71	376
	00000478	76	70	78	84	75	383
	00000479	83	80	76	77	76	392
	00000480	75	75	77	77	68	372
	00000481	74	79	80	81	74	388
	00000482	71	77	70	78	77	373
	00000483	76	85	73	75	77	386
	00000484	83	75	80	82	72	392
	00000485	72	79	78	66	75	370
	00000486	81	69	72	80	76	378
	00000487	81	82	84	85	78	410
	00000488	78	78	73	77	77	383
	00000489	77	71	76	73	71	368
	00000490	86	74	79	82	71	392
	00000491	73	82	79	80	73	387
	00000492	72	80	83	76	76	387
	00000493	76	81	85	71	77	390
	00000494	84	73	80	80	76	393
	00000495	78	81	78	72	68	377
	00000496	73	74	76	69	72	364
	00000497	75	84	74	77	76	386
	00000498	78	77	74	75	75	379
	00000499	75	84	72	79	72	382
	00000500	82	72	75	78	79	386
	00000501	83	63	78	82	77	383
	00000502	76	78	69	78	72	373
	00000503	77	75	83	79	79	393
	00000504	73	75	78	84	79	389
	00000505	71	77	79	79	79	385
	00000506	68	83	76	73	77	377
	00000507	80	76	75	68	76	375
	00000508	78	74	77	79	76	384
	00000509	72	84	74	77	66	373
	00000510	69	78	76	70	75	368
	00000511	78	73	72	75	76	374
	00000512	77	75	77	83	79	391
	00000513	78	74	78	76	71	377
	00000514	80	77	77	79	77	390
	00000515	81	76	81	73	70	381
	00000516	78	77	82	74	77	388
	00000517	81	83	77	75	76	392
	00000518	77	73	70	76	75	371
	00000519	77	81	86	78	74	396
	00000520	75	77	78	69	70	369
	00000521	80	75	77	77	71	380
	00000522	76	85	77	80	80	398
	00000523	77	74	74	78	78	381
	00000524	80	80	77	76	77	390
	00000525	75	78	72	76	79	380
	00000526	75	78	80	78	77	388
	00000527	78	77	85	73	77	390
	00000528	74	84	75	76	81	390
	00000529	81	76	78	72	77	384
	00000530	76	77	74	87	71	385
	00000531	83	81	78	78	75	395
	00000532	73	77	72	87	78	387
	00000533	79	78	79	73	79	388
	00000534	79	78	76	65	83	381
	00000535	73	79	79	75	81	387
	00000536	73	76	78	78	75	380
	00000537	78	77	81	79	75	390
	00000538	68	83	72	66	73	362
	00000539	75	80	78	77	77	387
	00000540	78	74	77	78	74	381
	00000541	75	76	66	76	70	363
	00000542	79	76	74	76	70	375
	00000543	75	85	78	71	80	389
	00000544	77	74	73	76	75	375
	00000545	71	75	78	63	68	355
	00000546	77	69	75	78	77	376
	00000547	80	75	75	78	81	389
	00000548	66	76	69	76	73	360
	00000549	79	76	77	80	74	386
	00000550	77	81	81	77	71	387
	00000551	74	86	78	72	74	384
	00000552	80	91	79	77	74	401
	00000553	76	74	80	77	77	384
	00000554	76	75	79	64	84	378
	00000555	75	75	74	78	70	372
	00000556	76	78	79	79	78	390
	00000557	75	76	74	85	76	386
	00000558	76	75	71	78	77	377
	00000559	75	75	75	75	76	376
	00000560	76	79	78	74	79	386
	00000561	74	75	84	79	74	386
	00000562	79	75	82	79	79	394
	00000563	79	82	81	77	82	401
	00000564	73	73	76	76	73	371
	00000565	76	80	77	76	74	383
	00000566	77	79	74	70	70	370
	00000567	81	75	78	75	72	381
	00000568	74	77	81	75	76	383
	00000569	77	71	78	77	73	376
	00000570	77	76	74	75	77	379
	00000571	77	78	77	77	74	383
	00000572	84	75	74	81	76	390
	00000573	73	69	73	79	75	369
	00000574	77	70	76	80	81	384
	00000575	72	78	80	78	81	389
	00000576	75	79	73	77	76	380
	00000577	77	75	78	79	77	386
	00000578	81	77	74	76	76	384
	00000579	88	78	80	77	74	397
	00000580	76	77	75	79	74	381
	00000581	74	75	75	76	74	374
	00000582	76	75	77	75	75	378
	00000583	81	83	77	77	77	395
	00000584	84	77	77	77	75	390
	00000585	78	78	76	77	76	385
	00000586	73	79	75	82	80	389
	00000587	77	75	76	69	76	373
	00000588	76	78	90	81	77	402
	00000589	76	75	70	76	72	369
	00000590	83	73	78	75	78	387
	00000591	67	74	73	79	77	370
	00000592	78	72	75	79	81	385
	00000593	81	76	73	80	78	388
	00000594	77	83	68	72	76	376
	00000595	79	78	75	76	75	383
	00000596	71	76	76	75	79	377
	00000597	74	79	73	82	80	388
	00000598	75	77	71	71	70	364
	00000599	87	74	74	74	76	385
	00000600	74	73	75	78	76	376
	00000601	75	78	77	77	82	389
	00000602	78	77	76	77	77	385
	00000603	78	77	87	77	73	392
	00000604	86	76	77	81	81	401
	00000605	74	69	79	80	73	375
	00000606	77	76	69	81	70	373
	00000607	74	76	76	76	75	377
	00000608	74	74	75	75	76	374
	00000609	77	77	82	86	76	398
	00000610	76	81	79	87	80	403
	00000611	73	72	77	74	77	373
	00000612	76	77	72	76	73	374
	00000613	80	76	79	74	76	385
	00000614	76	77	76	77	79	385
	00000615	85	80	78	78	78	399
	00000616	73	74	72	73	78	370
	00000617	74	72	75	80	76	377
	00000618	69	73	77	82	80	381
	00000619	75	76	67	77	70	365
	00000620	65	73	77	76	75	366
	00000621	76	82	82	74	85	399
	00000622	75	71	78	78	75	377
	00000623	82	80	72	83	74	391
	00000624	70	73	74	79	77	373
	00000625	71	73	67	72	74	357
	00000626	77	75	79	79	75	385
	00000627	80	80	76	75	74	385
	00000628	81	76	78	76	79	390
	00000629	76	71	79	75	80	381
	00000630	77	75	75	77	77	381
	00000631	72	76	80	73	73	374
	00000632	74	73	79	71	76	373
	00000633	75	78	78	75	79	385
	00000634	75	93	76	73	76	393
	00000635	81	68	76	71	75	371
	00000636	75	80	73	75	75	378
	00000637	72	75	75	86	79	387
	00000638	76	77	76	71	78	378
	00000639	76	75	80	75	71	377
	00000640	85	83	74	85	74	401
	00000641	64	79	77	80	73	373
	00000642	72	81	78	74	76	381
	00000643	72	72	73	79	76	372
	00000644	81	73	74	75	76	379
	00000645	81	77	76	79	82	395
	00000646	78	86	79	79	77	399
	00000647	80	73	67	75	80	375
	00000648	76	74	67	78	73	368
	00000649	73	81	78	78	78	388
	00000650	77	83	75	80	73	388
	00000651	74	75	76	80	78	383
	00000652	74	77	74	75	86	386
	00000653	77	80	81	75	72	385
	00000654	74	76	80	77	72	379
	00000655	77	74	79	78	81	389
	00000656	78	78	76	81	80	393
	00000657	74	82	79	76	76	387
	00000658	72	78	77	72	77	376
	00000659	76	71	80	76	78	381
	00000660	71	79	76	72	74	372
	00000661	79	80	78	75	81	393
	00000662	71	80	75	73	77	376
	00000663	78	87	82	82	82	411
	00000664	77	72	77	75	79	380
	00000665	75	83	68	75	79	380
	00000666	78	67	74	74	75	368
	00000667	80	79	73	76	75	383
	00000668	63	71	77	70	79	360
	00000669	81	82	78	79	79	399
	00000670	73	75	74	80	75	377
	00000671	79	78	75	74	69	375
	00000672	75	77	79	77	76	384
	00000673	79	71	75	81	65	371
	00000674	82	82	75	77	80	396
	00000675	74	78	76	78	82	388
	00000676	80	74	66	79	76	375
	00000677	76	78	79	77	75	385
	00000678	78	83	76	79	77	393
	00000679	83	72	72	78	72	377
	00000680	81	75	76	71	72	375
	00000681	77	74	73	75	76	375
	00000682	78	75	80	80	94	407
	00000683	78	78	78	78	75	387
	00000684	75	75	83	75	77	385
	00000685	81	78	75	83	78	395
	00000686	76	79	66	82	80	383
	00000687	78	79	72	81	72	382
	00000688	76	78	76	79	76	385
	00000689	74	76	78	81	69	378
	00000690	78	77	81	84	83	403
	00000691	82	81	76	78	77	394
	00000692	84	78	76	77	74	389
	00000693	85	75	75	70	78	383
	00000694	75	78	82	77	82	394
	00000695	79	77	76	86	83	401
	00000696	84	76	75	72	73	380
	00000697	73	78	77	76	80	384
	00000698	79	76	80	79	78	392
	00000699	77	71	73	78	78	377
	00000700	68	75	77	82	75	377
	00000701	75	76	81	73	68	373
	00000702	76	77	82	78	77	390
	00000703	84	80	73	83	75	395
	00000704	75	76	78	74	74	377
	00000705	81	83	82	75	76	397
	00000706	80	76	80	76	74	386
	00000707	77	76	78	75	72	378
	00000708	80	80	75	74	80	389
	00000709	80	78	75	79	78	390
	00000710	80	76	77	69	71	373
	00000711	81	76	69	79	83	388
	00000712	71	77	76	78	75	377
	00000713	80	75	79	80	79	393
	00000714	80	81	77	76	74	388
	00000715	78	74	77	70	77	376
	00000716	75	84	73	80	78	390
	00000717	75	68	75	78	78	374
	00000718	75	76	76	87	78	392
	00000719	70	73	81	78	78	380
	00000720	82	80	77	69	67	375
	00000721	77	77	74	76	75	379
	00000722	76	85	77	82	79	399
	00000723	79	73	82	85	72	391
	00000724	76	79	74	77	73	379
	00000725	78	76	77	75	82	388
	00000726	79	78	77	75	74	383
	00000727	74	75	74	61	75	359
	00000728	75	77	76	71	78	377
	00000729	76	70	74	76	76	372
	00000730	70	71	75	77	81	374
	00000731	72	78	68	74	75	367
	00000732	75	82	75	82	74	388
	00000733	81	69	77	76	86	389
	00000734	69	78	79	78	76	380
	00000735	77	70	74	80	78	379
	00000736	74	84	76	78	78	390
	00000737	78	80	77	78	82	395
	00000738	80	75	76	77	76	384
	00000739	82	81	73	71	77	384
	00000740	71	76	73	74	78	372
	00000741	78	71	76	78	82	385
	00000742	69	76	84	80	69	378
	00000743	75	78	77	73	80	383
	00000744	78	76	81	66	75	376
	00000745	73	82	77	71	79	382
	00000746	73	76	85	83	75	392
	00000747	79	81	79	80	77	396
	00000748	74	77	74	77	84	386
	00000749	75	73	78	75	70	371
	00000750	81	76	75	75	76	383
	00000751	74	84	80	75	77	390
	00000752	77	76	76	76	76	381
	00000753	76	73	76	75	90	390
	00000754	76	75	77	78	79	385
	00000755	84	78	70	77	77	386
	00000756	75	78	68	78	79	378
	00000757	75	75	75	71	78	374
	00000758	82	74	78	71	75	380
	00000759	84	76	73	80	79	392
	00000760	76	82	73	77	80	388
	00000761	76	77	67	77	73	370
	00000762	75	79	78	68	83	383
	00000763	79	78	80	75	76	388
	00000764	83	76	77	78	74	388
	00000765	80	73	72	75	74	374
	00000766	85	76	79	81	74	395
	00000767	78	83	73	77	76	387
	00000768	76	86	76	75	76	389
	00000769	79	77	65	83	78	382
	00000770	77	77	77	76	81	388
	00000771	73	78	77	79	77	384
	00000772	85	84	77	73	79	398
	00000773	69	74	77	81	80	381
	00000774	76	69	87	80	80	392
	00000775	80	72	82	80	79	393
	00000776	75	76	77	74	72	374
	00000777	77	79	73	70	77	376
	00000778	73	72	77	69	68	359
	00000779	75	69	81	72	71	368
	00000780	73	77	76	76	75	377
	00000781	82	73	77	82	72	386
	00000782	78	66	75	78	75	372
	00000783	81	78	73	71	75	378
	00000784	76	75	80	77	79	387
	00000785	80	72	78	77	72	379
	00000786	76	80	77	73	75	381
	00000787	68	79	75	72	75	369
	00000788	79	70	78	79	75	381
	00000789	74	74	72	70	78	368
	00000790	77	73	76	81	76	383
	00000791	76	75	76	76	76	379
	00000792	71	68	77	78	75	369
	00000793	77	78	77	76	72	380
	00000794	72	76	77	81	76	382
	00000795	77	78	66	65	68	354
	00000796	73	81	80	69	78	381
	00000797	76	78	82	76	74	386
	00000798	70	72	72	76	79	369
	00000799	78	74	87	76	68	383
	00000800	76	79	73	76	71	375
	00000801	76	77	76	70	82	381
	00000802	79	74	80	79	77	389
	00000803	79	75	76	70	73	373
	00000804	79	79	80	86	77	401
	00000805	79	76	79	82	77	393
	00000806	80	76	75	70	77	378
	00000807	79	73	72	76	78	378
	00000808	74	75	72	81	76	378
	00000809	75	74	78	75	76	378
	00000810	75	79	69	73	75	371
	00000811	78	73	77	81	69	378
	00000812	69	77	82	78	78	384
	00000813	78	71	77	80	79	385
	00000814	69	85	81	83	73	391
	00000815	81	76	78	78	75	388
	00000816	76	72	76	75	74	373
	00000817	81	81	77	80	78	397
	00000818	75	69	73	79	78	374
	00000819	81	78	85	75	85	404
	00000820	77	80	77	72	77	383
