	学号		语文	数学	英语	物理	化学	总分
	00000140	74	77	80	76	74	381
	00000141	79	75	76	79	81	390
	00000142	76	75	77	83	77	388
	00000143	79	77	72	71	73	372
	00000144	72	81	79	73	72	377
	00000145	70	77	74	75	78	374
	00000146	81	78	74	79	72	384
	00000147	77	77	73	78	76	381
	00000148	75	80	82	84	75	396
	00000149	75	79	78	74	74	380
	00000150	76	78	77	79	83	393
	00000151	76	77	73	80	76	382
	00000152	78	75	75	85	72	385
	00000153	81	82	74	85	85	407
	00000154	77	82	80	77	78	394
	00000155	75	73	75	79	75	377
	00000156	75	78	78	71	79	381
	00000157	80	80	84	75	83	402
	00000158	71	72	65	73	71	352
	00000159	79	72	76	76	73	376
	00000160	72	79	78	77	80	386
	00000161	74	77	76	79	70	376
	00000162	82	78	75	74	83	392
	00000163	71	90	77	77	78	393
	00000164	76	81	82	82	79	400
	00000165	81	80	82	70	74	387
	00000166	80	70	75	76	75	376
	00000167	78	80	78	74	78	388
	00000168	75	74	79	78	66	372
	00000169	78	77	75	75	78	383
	00000170	75	78	78	76	75	382
	00000171	76	82	72	75	77	382
	00000172	75	74	75	73	71	368
	00000173	79	79	76	74	73	381
	00000174	73	87	77	70	78	385
	00000175	78	72	63	77	78	368
	00000176	72	67	78	83	76	376
	00000177	77	74	73	73	77	374
	00000178	78	79	71	69	72	369
	00000179	79	81	74	78	85	397
	00000180	71	79	73	77	73	373
	00000181	70	76	81	74	74	375
	00000182	77	79	68	73	68	365
	00000183	71	80	80	72	77	380
	00000184	77	68	75	83	74	377
	00000185	76	68	77	69	81	371
	00000186	69	75	77	76	75	372
	00000187	80	73	80	73	74	380
	00000188	70	79	77	80	80	386
	00000189	73	67	78	73	77	368
	00000190	79	77	74	75	75	380
	00000191	78	83	81	77	77	396
	00000192	76	74	77	75	78	380
	00000193	79	77	77	77	76	386
	00000194	78	78	81	80	81	398
	00000195	74	73	78	77	81	383
	00000196	76	76	79	74	70	375
	00000197	79	74	73	80	81	387
	00000198	75	77	75	76	72	375
	00000199	73	79	70	81	75	378
	00000200	77	77	77	77	74	382
	00000201	78	73	88	75	77	391
	00000202	77	74	77	76	77	381
	00000203	80	77	71	73	78	379
	00000204	74	72	77	84	81	388
	00000205	73	77	75	69	67	361
	00000206	75	74	71	78	76	374
	00000207	75	74	77	77	83	386
	00000208	73	69	78	85	77	382
	00000209	83	73	77	73	82	388
	00000210	82	74	77	80	77	390
	00000211	74	78	79	86	85	402
	00000212	73	77	76	75	77	378
	00000213	71	79	78	79	85	392
	00000214	69	81	77	76	77	380
	00000215	77	77	79	78	77	388
	00000216	78	75	74	76	78	381
	00000217	82	71	77	73	78	381
	00000218	71	78	82	81	79	391
	00000219	83	74	78	78	74	387
	00000220	77	81	80	77	77	392
	00000221	76	77	75	75	70	373
	00000222	73	87	79	72	72	383
	00000223	77	79	79	80	79	394
	00000224	78	76	73	78	78	383
	00000225	78	73	74	75	74	374
	00000226	81	85	79	82	77	404
	00000227	79	76	75	76	81	387
	00000228	77	75	77	78	70	377
	00000229	82	85	72	77	79	395
	00000230	77	72	77	79	70	375
	00000231	80	69	75	74	75	373
	00000232	73	80	79	80	74	386
	00000233	76	81	78	87	80	402
	00000234	72	80	77	75	83	387
	00000235	77	81	78	69	79	384
	00000236	69	82	79	75	73	378
	00000237	74	74	86	83	76	393
	00000238	78	68	74	73	77	370
	00000239	75	75	77	79	72	378
	00000240	77	71	79	76	79	382
	00000241	77	78	76	76	71	378
	00000242	74	72	72	84	82	384
	00000243	77	75	88	75	80	395
	00000244	77	75	85	74	79	390
	00000245	76	79	77	77	75	384
	00000246	77	74	76	76	76	379
	00000247	62	74	81	73	78	368
	00000248	72	78	78	74	75	377
	00000249	76	74	84	72	75	381
	00000250	78	81	78	78	80	395
	00000251	78	75	80	74	79	386
	00000252	77	74	79	79	82	391
	00000253	84	84	82	85	75	410
	00000254	78	75	80	73	84	390
	00000255	80	74	77	75	77	383
	00000256	63	76	73	75	73	360
	00000257	76	75	81	77	79	388
	00000258	82	72	85	75	75	389
	00000259	81	77	78	81	79	396
	00000260	79	74	77	77	73	380
	00000261	86	68	73	77	80	384
	00000262	76	76	78	76	78	384
	00000263	74	78	76	78	76	382
	00000264	77	73	83	75	77	385
	00000265	73	78	76	72	77	376
	00000266	82	76	74	83	76	391
	00000267	76	76	79	70	75	376
	00000268	76	78	78	71	73	376
	00000269	73	80	78	84	77	392
	00000270	76	78	77	77	78	386
	00000271	76	76	72	71	77	372
	00000272	79	80	70	80	75	384
	00000273	73	67	73	76	76	365
	00000274	75	78	71	81	72	377
	00000275	75	75	80	80	85	395
	00000276	73	83	72	72	74	374
	00000277	79	76	81	80	72	388
	00000278	84	84	74	80	79	401
	00000279	77	77	76	75	83	388
	00000280	76	75	77	69	74	371
	00000281	87	80	76	85	75	403
	00000282	78	73	71	79	74	375
	00000283	80	86	73	72	78	389
	00000284	79	74	78	77	76	384
	00000285	77	76	72	82	76	383
	00000286	72	77	76	78	67	370
	00000287	75	76	77	79	76	383
	00000288	77	79	74	79	77	386
	00000289	71	74	75	77	69	366
	00000290	80	79	80	83	75	397
	00000291	76	80	76	81	76	389
	00000292	70	75	71	76	78	370
	00000293	73	70	73	82	74	372
	00000294	78	76	83	75	86	398
	00000295	77	77	75	76	77	382
	00000296	78	83	79	80	82	402
	00000297	77	76	75	82	83	393
	00000298	74	75	78	75	79	381
	00000299	75	81	75	72	74	377
	00000300	78	78	77	66	76	375
	00000301	76	77	78	75	69	375
	00000302	81	78	83	84	75	401
	00000303	75	76	76	84	70	381
	00000304	74	79	77	75	76	381
	00000305	76	76	78	78	80	388
	00000306	73	82	73	79	79	386
	00000307	74	78	73	75	80	380
	00000308	80	79	72	71	75	377
	00000309	84	74	75	74	82	389
	00000310	76	76	70	74	84	380
	00000311	79	80	75	77	75	386
	00000312	75	78	73	80	74	380
	00000313	78	85	76	76	72	387
	00000314	76	74	76	79	86	391
	00000315	77	75	82	81	79	394
	00000316	76	78	77	75	79	385
	00000317	79	76	76	70	77	378
	00000318	69	76	78	69	70	362
	00000319	76	77	77	81	78	389
	00000320	79	76	78	74	80	387
	00000321	69	78	78	78	73	376
	00000322	78	77	78	69	71	373
	00000323	71	76	65	79	81	372
	00000324	77	77	77	74	75	380
	00000325	74	74	76	77	75	376
	00000326	73	82	79	76	82	392
	00000327	77	77	78	76	78	386
	00000328	76	77	79	81	76	389
	00000329	75	76	70	75	78	374
	00000330	83	73	76	76	75	383
	00000331	77	82	81	77	78	395
	00000332	79	68	76	70	80	373
	00000333	76	84	75	82	76	393
	00000334	76	74	76	76	83	385
	00000335	74	77	74	69	74	368
	00000336	79	78	75	82	78	392
	00000337	79	82	77	76	73	387
	00000338	78	74	83	74	79	388
	00000339	77	76	77	73	77	380
	00000340	78	75	76	76	80	385
	00000341	78	66	79	78	75	376
	00000342	78	74	76	74	79	381
	00000343	78	77	75	76	77	383
	00000344	75	77	74	77	78	381
	00000345	79	76	77	67	76	375
	00000346	75	77	77	80	77	386
	00000347	75	77	70	64	78	364
	00000348	76	80	81	79	77	393
	00000349	78	75	74	83	71	381
	00000350	76	80	76	77	75	384
	00000351	75	73	85	79	76	388
	00000352	75	70	78	65	77	365
	00000353	85	81	70	83	80	399
	00000354	82	75	76	70	78	381
	00000355	77	77	81	77	75	387
	00000356	76	78	82	74	74	384
	00000357	74	85	78	75	67	379
	00000358	75	79	71	83	78	386
	00000359	76	65	76	73	76	366
	00000360	77	77	81	78	71	384
	00000361	79	76	82	77	77	391
	00000362	74	75	79	82	82	392
	00000363	67	70	83	77	72	369
	00000364	75	77	76	88	78	394
	00000365	79	74	73	80	77	383
	00000366	84	86	75	77	74	396
	00000367	75	80	81	71	78	385
	00000368	79	76	77	81	80	393
	00000369	71	78	75	80	79	383
	00000370	74	84	83	85	81	407
	00000371	72	78	77	71	73	371
	00000372	74	70	73	77	78	372
	00000373	80	77	80	78	79	394
	00000374	76	79	78	76	80	389
	00000375	78	75	81	73	75	382
	00000376	76	70	74	76	78	374
	00000377	70	70	74	70	76	360
	00000378	79	87	76	85	78	405
	00000379	76	71	78	78	76	379
	00000380	76	73	77	83	71	380
	00000381	80	67	84	76	68	375
	00000382	79	75	75	83	77	389
	00000383	76	78	73	76	79	382
	00000384	77	76	80	77	71	381
	00000385	73	75	74	75	83	380
	00000386	70	83	78	78	78	387
	00000387	81	77	73	73	76	380
	00000388	77	76	76	74	80	383
	00000389	78	73	80	76	76	383
	00000390	80	78	83	78	78	397
	00000391	75	76	74	78	76	379
	00000392	78	74	76	75	73	376
	00000393	77	79	75	82	78	391
	00000394	69	76	81	78	74	378
	00000395	78	78	79	77	75	387
	00000396	78	78	75	73	78	382
	00000397	82	75	74	77	75	383
	00000398	76	81	82	79	77	395
	00000399	78	70	73	78	72	371
	00000400	77	76	82	77	72	384
	00000401	72	76	76	73	74	371
	00000402	80	72	71	76	74	373
	00000403	74	80	93	77	85	409
	00000404	78	76	83	74	78	389
	00000405	72	76	76	74	87	385
	00000406	76	84	78	84	74	396
	00000407	80	84	77	71	74	386
	00000408	76	74	75	77	74	376
	00000409	87	71	75	82	76	391
	00000410	77	76	75	72	77	377
	00000411	69	77	77	76	68	367
	00000412	74	76	76	78	76	380
	00000413	76	76	75	79	76	382
	00000414	82	75	77	76	77	387
	00000415	74	68	85	66	80	373
	00000416	71	79	81	79	75	385
	00000417	71	76	76	70	76	369
	00000418	77	78	72	74	71	372
	00000419	72	66	73	77	78	366
	00000420	76	82	81	76	75	390
	00000421	79	72	72	76	76	375
	00000422	74	77	77	73	70	371
	00000423	83	73	76	79	76	387
	00000424	79	82	75	73	77	386
	00000425	80	72	77	77	79	385
	00000426	80	73	77	77	74	381
	00000427	80	79	73	78	79	389
	00000428	81	76	72	77	79	385
	00000429	83	78	77	83	81	402
	00000430	80	77	76	76	71	380
	00000431	80	81	75	78	80	394
	00000432	76	78	73	74	75	376
	00000433	75	74	83	75	75	382
	00000434	79	77	73	85	78	392
	00000435	80	77	74	78	85	394
	00000436	78	81	73	74	78	384
	00000437	74	76	76	73	79	378
	00000438	72	77	75	76	87	387
	00000439	79	78	77	81	77	392
	00000440	78	78	76	76	83	391
	00000441	78	80	75	83	78	394
	00000442	78	83	78	84	74	397
	00000443	68	75	77	72	82	374
	00000444	75	74	70	70	75	364
	00000445	70	76	73	79	69	367
	00000446	75	77	80	71	78	381
	00000447	80	75	79	74	77	385
	00000448	81	77	77	70	83	388
	00000449	81	81	75	79	78	394
	00000450	78	74	76	70	71	369
	00000451	78	70	75	80	69	372
	00000452	85	76	81	76	72	390
	00000453	75	79	77	78	78	387
	00000454	77	74	73	78	76	378
	00000455	71	66	77	76	73	363
	00000456	79	79	77	77	79	391
	00000457	79	74	81	79	79	392
	00000458	74	66	78	74	75	367
	00000459	79	78	72	69	76	374
	00000460	73	73	84	75	75	380
	00000461	79	82	79	78	80	398
	00000462	80	77	69	77	78	381
	00000463	81	76	79	78	71	385
	00000464	78	78	74	75	75	380
	00000465	78	76	77	78	81	390
	00000466	76	78	77	74	82	387
	00000467	83	69	73	76	77	378
	00000468	78	81	77	84	83	403
	00000469	82	74	74	78	68	376
	00000470	72	75	85	73	79	384
	00000471	82	81	72	75	76	386
	00000472	79	71	85	74	71	380
	00000473	84	77	77	75	81	394
	00000474	75	76	78	75	76	380
	00000475	71	78	77	77	76	379
	00000476	84	81	83	70	73	391
	00000477	80	81	79	72	79	391
	00000478	82	76	81	75	82	396
	00000479	77	78	81	75	79	390
	00000480	73	75	75	82	69	374
	00000481	80	80	75	82	80	397
	00000482	76	70	87	79	75	387
	00000483	78	71	73	79	74	375
	00000484	81	75	71	75	77	379
	00000485	80	76	79	71	88	394
	00000486	81	75	77	77	76	386
	00000487	79	83	75	76	80	393
	00000488	76	78	80	72	73	379
	00000489	76	73	82	69	78	378
	00000490	69	75	77	77	76	374
	00000491	76	75	77	74	70	372
	00000492	76	80	75	79	80	390
	00000493	75	72	80	73	78	378
	00000494	77	77	74	72	81	381
	00000495	70	75	77	69	76	367
	00000496	83	72	78	73	81	387
	00000497	75	71	77	77	81	381
	00000498	73	76	77	76	81	383
	00000499	78	81	76	80	82	397
	00000500	74	79	75	78	77	383
	00000501	78	77	84	80	77	396
	00000502	70	81	74	81	78	384
	00000503	76	78	77	76	83	390
	00000504	75	77	75	73	78	378
	00000505	83	75	75	82	81	396
	00000506	76	78	79	78	78	389
	00000507	78	81	72	71	84	386
	00000508	76	81	77	72	78	384
	00000509	77	75	70	80	72	374
	00000510	77	77	80	69	75	378
	00000511	76	76	74	68	78	372
	00000512	71	77	69	76	70	363
	00000513	71	73	74	78	85	381
	00000514	77	78	77	79	81	392
	00000515	74	76	70	80	77	377
	00000516	73	77	84	85	71	390
	00000517	77	74	78	76	77	382
	00000518	77	76	79	83	76	391
	00000519	78	78	76	68	79	379
	00000520	79	75	78	79	76	387
	00000521	75	76	79	74	79	383
	00000522	77	73	71	79	78	378
	00000523	76	77	74	77	76	380
	00000524	76	78	78	80	74	386
	00000525	76	76	76	73	75	376
	00000526	77	67	72	74	77	367
	00000527	65	76	77	75	76	369
	00000528	87	74	81	80	77	399
	00000529	76	72	78	79	79	384
	00000530	80	76	78	75	80	389
	00000531	68	76	80	82	81	387
	00000532	76	80	79	76	80	391
	00000533	77	75	73	78	75	378
	00000534	77	74	81	69	77	378
	00000535	78	82	76	79	80	395
	00000536	75	80	74	69	80	378
	00000537	75	75	77	85	76	388
	00000538	77	77	78	71	74	377
	00000539	76	78	82	75	75	386
	00000540	71	81	71	82	75	380
	00000541	81	86	80	82	69	398
	00000542	78	73	79	73	79	382
	00000543	75	76	71	77	77	376
	00000544	70	78	66	77	75	366
	00000545	78	79	76	80	75	388
	00000546	78	79	64	69	81	371
	00000547	75	78	72	71	76	372
	00000548	80	78	86	84	75	403
	00000549	67	80	75	80	77	379
	00000550	76	73	79	73	80	381
	00000551	85	79	76	71	74	385
	00000552	82	76	67	76	72	373
	00000553	78	75	81	75	76	385
	00000554	77	68	81	77	77	380
	00000555	72	85	77	72	78	384
	00000556	85	75	77	76	74	387
	00000557	72	77	76	72	73	370
	00000558	66	81	73	75	77	372
	00000559	80	78	66	77	77	378
	00000560	76	77	63	79	77	372
	00000561	74	75	80	74	71	374
	00000562	80	69	74	79	79	381
	00000563	88	75	79	77	76	395
	00000564	72	77	73	78	80	380
	00000565	76	80	78	73	81	388
	00000566	76	78	86	69	82	391
	00000567	87	74	80	76	71	388
	00000568	75	81	67	82	82	387
	00000569	76	78	81	75	75	385
	00000570	77	78	75	75	73	378
	00000571	77	76	71	68	65	357
	00000572	74	74	73	76	77	374
	00000573	75	77	75	74	73	374
	00000574	78	71	74	78	80	381
	00000575	77	78	79	77	78	389
	00000576	70	77	73	76	78	374
	00000577	80	76	74	72	79	381
	00000578	78	78	78	80	80	394
	00000579	74	81	76	75	77	383
	00000580	76	76	73	77	74	376
	00000581	89	74	73	75	78	389
	00000582	75	77	77	72	77	378
	00000583	72	74	77	78	68	369
	00000584	75	76	81	75	80	387
	00000585	75	74	68	75	79	371
	00000586	77	77	82	74	71	381
	00000587	69	75	76	80	66	366
	00000588	80	70	68	75	78	371
	00000589	80	78	78	75	78	389
	00000590	76	69	82	74	75	376
	00000591	82	74	78	80	80	394
	00000592	76	73	79	76	77	381
	00000593	78	78	76	76	73	381
	00000594	75	76	72	83	76	382
	00000595	78	79	69	79	81	386
	00000596	75	79	72	77	73	376
	00000597	75	71	76	76	73	371
	00000598	75	79	77	77	76	384
	00000599	79	78	79	80	71	387
	00000600	76	85	78	71	77	387
	00000601	77	76	70	67	74	364
	00000602	88	77	73	73	72	383
	00000603	78	77	78	83	77	393
	00000604	80	77	75	78	72	382
	00000605	75	78	79	75	75	382
	00000606	77	79	74	77	77	384
	00000607	76	75	75	74	75	375
	00000608	76	78	83	80	77	394
	00000609	78	74	75	77	75	379
	00000610	77	69	77	73	83	379
	00000611	76	76	74	74	76	376
	00000612	79	84	70	78	80	391
	00000613	78	76	74	77	72	377
	00000614	75	79	77	83	75	389
	00000615	78	77	80	78	75	388
	00000616	83	77	81	75	83	399
	00000617	74	76	65	76	76	367
	00000618	75	77	77	72	87	388
	00000619	78	77	81	79	76	391
	00000620	75	85	69	78	72	379
	00000621	79	77	75	88	82	401
	00000622	76	78	77	80	71	382
	00000623	79	88	75	67	79	388
	00000624	73	73	75	78	76	375
	00000625	76	76	79	84	70	385
	00000626	78	75	76	74	72	375
	00000627	75	85	76	77	84	397
	00000628	73	77	77	77	74	378
	00000629	79	78	76	81	76	390
	00000630	64	76	74	83	76	373
	00000631	74	75	79	69	79	376
	00000632	80	76	76	79	74	385
	00000633	75	77	78	76	65	371
	00000634	85	73	74	82	80	394
	00000635	79	82	68	82	81	392
	00000636	75	77	72	73	76	373
	00000637	81	79	75	77	73	385
	00000638	73	79	83	87	72	394
	00000639	82	75	81	88	82	408
	00000640	80	80	77	72	76	385
	00000641	75	70	77	80	74	376
	00000642	77	75	78	73	73	376
	00000643	78	82	73	75	73	381
	00000644	78	79	72	74	79	382
	00000645	74	73	71	76	76	370
	00000646	80	75	78	76	76	385
	00000647	75	83	76	82	74	390
	00000648	75	67	76	81	72	371
	00000649	73	79	78	82	69	381
	00000650	73	76	67	73	75	364
	00000651	77	75	77	75	78	382
	00000652	75	80	75	80	80	390
	00000653	76	80	77	77	76	386
	00000654	72	76	79	72	78	377
	00000655	73	70	84	75	75	377
	00000656	76	78	75	71	75	375
	00000657	75	82	73	68	89	387
	00000658	78	75	74	62	76	365
	00000659	79	75	76	78	75	383
	00000660	77	75	79	79	74	384
	00000661	70	74	78	83	67	372
	00000662	79	70	72	73	75	369
	00000663	81	85	76	78	80	400
	00000664	76	75	79	73	82	385
	00000665	77	76	79	76	71	379
	00000666	72	74	72	78	77	373
	00000667	73	73	75	76	76	373
	00000668	78	75	71	70	78	372
	00000669	69	81	73	77	80	380
	00000670	79	75	72	71	76	373
	00000671	76	76	79	74	82	387
	00000672	82	76	75	73	82	388
	00000673	75	77	81	75	81	389
	00000674	76	79	76	78	75	384
	00000675	73	81	70	77	76	377
	00000676	74	80	75	79	80	388
	00000677	73	84	74	73	82	386
	00000678	80	75	77	71	79	382
	00000679	72	74	82	66	80	374
	00000680	74	72	78	78	69	371
	00000681	79	75	70	77	71	372
	00000682	77	81	78	74	88	398
	00000683	80	78	71	78	72	379
	00000684	81	77	77	76	74	385
	00000685	77	91	82	83	82	415
	00000686	78	78	81	77	81	395
	00000687	74	79	74	67	80	374
	00000688	88	71	69	76	74	378
	00000689	72	88	78	74	78	390
	00000690	75	78	76	77	80	386
	00000691	81	79	80	82	83	405
	00000692	75	77	73	77	75	377
	00000693	78	83	82	75	76	394
	00000694	83	69	77	74	73	376
	00000695	76	76	76	75	72	375
	00000696	77	76	89	77	82	401
	00000697	74	74	75	78	72	373
	00000698	78	80	74	75	77	384
	00000699	75	81	75	73	77	381
	00000700	75	76	74	78	71	374
	00000701	75	76	75	78	74	378
	00000702	79	82	80	72	73	386
	00000703	70	80	73	78	74	375
	00000704	69	79	78	79	76	381
	00000705	78	75	82	78	68	381
	00000706	80	82	77	78	70	387
	00000707	82	79	89	82	67	399
	00000708	76	79	77	72	74	378
	00000709	74	80	75	80	81	390
	00000710	76	77	70	73	73	369
	00000711	77	75	75	78	76	381
	00000712	83	78	74	80	80	395
	00000713	80	74	77	74	69	374
	00000714	75	76	75	83	74	383
	00000715	76	77	76	75	79	383
	00000716	83	73	77	77	76	386
	00000717	85	71	75	75	81	387
	00000718	77	77	81	72	74	381
	00000719	77	78	68	70	78	371
	00000720	75	75	77	71	71	369
	00000721	76	75	82	82	78	393
	00000722	81	80	70	78	80	389
	00000723	73	74	70	87	78	382
	00000724	79	79	76	67	82	383
	00000725	83	77	76	71	78	385
	00000726	78	77	74	77	79	385
	00000727	82	72	81	78	73	386
	00000728	79	79	65	72	76	371
	00000729	76	82	76	77	79	390
	00000730	69	70	82	78	78	377
	00000731	79	78	80	76	76	389
	00000732	76	71	80	75	76	378
	00000733	83	83	76	77	84	403
	00000734	77	76	71	81	81	386
	00000735	80	75	80	80	71	386
	00000736	76	81	76	82	77	392
	00000737	77	76	75	76	74	378
	00000738	71	74	71	75	77	368
	00000739	70	69	76	74	78	367
	00000740	80	75	76	75	74	380
	00000741	76	79	74	78	80	387
	00000742	68	74	75	72	78	367
	00000743	77	78	77	86	79	397
	00000744	78	87	77	73	68	383
	00000745	80	80	78	75	74	387
	00000746	77	73	74	73	80	377
	00000747	81	77	76	71	78	383
	00000748	70	78	71	80	82	381
	00000749	77	73	72	71	76	369
	00000750	77	75	77	76	83	388
	00000751	77	79	74	70	81	381
	00000752	73	70	67	78	74	362
	00000753	76	76	79	78	75	384
	00000754	77	76	79	77	77	386
	00000755	73	77	78	75	72	375
	00000756	80	79	78	76	79	392
	00000757	76	82	76	77	77	388
	00000758	73	75	77	79	75	379
	00000759	76	74	75	76	77	378
	00000760	76	80	91	71	72	390
	00000761	78	79	77	82	76	392
	00000762	77	78	78	79	76	388
	00000763	67	77	78	84	73	379
	00000764	77	75	72	78	80	382
	00000765	71	78	77	76	76	378
	00000766	74	75	83	79	76	387
	00000767	84	81	78	74	75	392
	00000768	75	78	76	80	77	386
	00000769	77	76	79	78	83	393
	00000770	77	75	72	78	83	385
	00000771	79	76	80	74	80	389
	00000772	74	68	75	66	73	356
	00000773	84	80	71	77	82	394
	00000774	74	74	82	78	79	387
	00000775	74	70	81	70	68	363
	00000776	73	79	75	67	75	369
	00000777	75	76	76	78	75	380
	00000778	77	72	79	79	79	386
	00000779	77	76	78	76	77	384
	00000780	77	78	83	76	76	390
	00000781	76	74	75	86	79	390
	00000782	79	79	78	77	74	387
	00000783	77	78	75	78	79	387
	00000784	77	77	76	75	80	385
	00000785	81	79	81	80	79	400
	00000786	72	74	70	78	78	372
	00000787	73	81	73	82	65	374
	00000788	78	78	74	70	82	382
	00000789	77	74	77	70	79	377
	00000790	77	77	74	77	81	386
	00000791	77	75	70	71	71	364
	00000792	76	83	72	73	78	382
	00000793	85	71	75	79	79	389
	00000794	72	73	81	81	77	384
	00000795	76	77	79	73	71	376
	00000796	73	77	83	73	80	386
	00000797	78	82	84	76	76	396
	00000798	88	81	79	78	67	393
	00000799	77	81	81	68	75	382
	00000800	70	73	73	74	74	364
	00000801	77	76	73	77	75	378
	00000802	81	79	80	84	84	408
	00000803	72	78	79	77	78	384
	00000804	81	79	79	78	76	393
	00000805	69	80	71	84	79	383
	00000806	76	71	80	75	72	374
	00000807	75	78	65	78	79	375
	00000808	77	78	68	62	77	362
	00000809	73	74	75	72	75	369
	00000810	78	77	79	81	74	389
	00000811	77	77	76	77	72	379
	00000812	78	79	65	78	79	379
	00000813	75	82	75	80	83	395
	00000814	77	75	73	78	70	373
	00000815	80	77	79	69	78	383
	00000816	75	75	78	74	74	376
	00000817	72	67	79	73	79	370
	00000818	75	83	74	73	83	388
	00000819	75	79	75	75	73	377
	00000820	76	74	80	78	79	387
