	学号		语文	数学	英语	物理	化学	总分
	00000064	80	74	72	76	69	371
	00000065	73	81	77	79	72	382
	00000066	74	80	75	76	81	386
	00000067	76	78	82	81	77	394
	00000068	77	75	76	78	74	380
	00000069	72	79	75	78	81	385
	00000070	73	79	84	72	81	389
	00000071	77	79	72	74	77	379
	00000072	78	78	72	72	80	380
	00000073	83	85	88	77	78	411
	00000074	81	74	81	75	68	379
	00000075	78	76	77	78	77	386
	00000076	79	77	75	83	81	395
	00000077	79	80	80	88	70	397
	00000078	77	74	72	77	79	379
	00000079	76	74	77	75	71	373
	00000080	77	79	78	77	76	387
	00000081	88	80	79	73	77	397
	00000082	77	78	74	72	77	378
	00000083	78	77	70	78	76	379
	00000084	83	77	78	78	90	406
	00000085	77	80	75	77	75	384
	00000086	78	80	74	84	80	396
	00000087	79	80	79	74	79	391
	00000088	76	82	71	68	77	374
	00000089	74	86	78	77	79	394
	00000090	84	74	75	78	72	383
	00000091	77	73	74	75	76	375
	00000092	76	74	74	73	80	377
	00000093	75	73	82	81	80	391
	00000094	74	77	77	76	83	387
	00000095	78	76	78	81	81	394
	00000096	75	80	71	75	73	374
	00000097	72	73	78	77	71	371
	00000098	75	77	76	78	77	383
	00000099	70	79	75	79	84	387
	00000100	77	81	78	74	80	390
	00000101	76	79	74	78	78	385
	00000102	73	78	75	76	78	380
	00000103	82	74	72	75	77	380
	00000104	77	78	76	80	78	389
	00000105	82	77	80	71	70	380
	00000106	78	79	75	79	77	388
	00000107	76	76	74	77	74	377
	00000108	73	84	77	75	77	386
	00000109	83	75	77	72	78	385
	00000110	72	74	77	79	80	382
	00000111	76	74	79	77	76	382
	00000112	78	76	78	83	81	396
	00000113	78	75	75	72	79	379
	00000114	75	84	76	72	76	383
	00000115	79	78	77	72	74	380
	00000116	78	71	77	76	83	385
	00000117	78	76	80	75	74	383
	00000118	73	68	76	76	72	365
	00000119	66	77	73	79	76	371
	00000120	76	91	81	79	78	405
	00000121	84	73	75	87	78	397
	00000122	83	73	71	77	72	376
	00000123	80	78	73	76	79	386
	00000124	89	77	85	78	79	408
	00000125	73	71	70	78	74	366
	00000126	77	74	76	79	77	383
	00000127	68	76	82	81	75	382
	00000128	77	80	78	70	78	383
	00000129	74	73	85	77	78	387
	00000130	73	73	76	74	77	373
	00000131	83	76	83	70	80	392
	00000132	76	80	73	77	75	381
	00000133	71	78	77	75	76	377
	00000134	76	83	85	78	76	398
	00000135	73	77	76	80	75	381
	00000136	75	89	86	74	77	401
	00000137	75	74	73	71	75	368
	00000138	75	73	80	71	70	369
	00000139	77	75	75	81	78	386
	00000140	79	71	72	75	72	369
	00000141	74	71	79	76	78	378
	00000142	72	82	77	81	79	391
	00000143	78	77	71	78	79	383
	00000144	76	75	77	71	74	373
	00000145	69	82	74	78	79	382
	00000146	77	74	77	76	77	381
	00000147	75	70	76	72	75	368
	00000148	77	75	77	77	67	373
	00000149	77	78	77	75	78	385
	00000150	81	72	78	76	76	383
	00000151	78	74	75	80	86	393
	00000152	77	82	76	84	78	397
	00000153	80	76	73	78	80	387
	00000154	74	78	79	85	77	393
	00000155	83	74	78	84	74	393
	00000156	75	75	77	83	80	390
	00000157	78	75	74	79	81	387
	00000158	75	71	79	73	77	375
	00000159	67	71	83	70	71	362
	00000160	72	77	74	76	69	368
	00000161	87	75	80	82	73	397
	00000162	78	79	78	74	70	379
	00000163	75	81	82	86	73	397
	00000164	82	76	78	80	75	391
	00000165	75	77	72	79	79	382
	00000166	77	66	81	73	83	380
	00000167	76	79	79	80	75	389
	00000168	78	68	76	74	78	374
	00000169	73	76	83	81	75	388
	00000170	79	74	66	64	86	369
	00000171	73	79	78	65	79	374
	00000172	83	77	77	71	75	383
	00000173	78	75	72	77	78	380
	00000174	75	73	77	79	75	379
	00000175	85	66	80	83	85	399
	00000176	68	71	73	78	69	359
	00000177	77	76	80	81	75	389
	00000178	81	73	84	77	74	389
	00000179	77	78	78	83	69	385
	00000180	77	82	78	80	78	395
	00000181	71	77	69	75	71	363
	00000182	79	73	75	72	75	374
	00000183	73	75	75	74	86	383
	00000184	77	68	73	74	75	367
	00000185	81	71	79	79	86	396
	00000186	76	81	74	77	78	386
	00000187	76	79	71	81	77	384
	00000188	77	74	76	77	75	379
	00000189	75	78	73	79	76	381
	00000190	66	76	77	79	71	369
	00000191	83	79	79	84	72	397
	00000192	76	83	77	81	72	389
	00000193	77	76	79	70	68	370
	00000194	77	73	83	78	82	393
	00000195	76	80	78	72	77	383
	00000196	79	75	70	85	77	386
	00000197	76	78	76	74	77	381
	00000198	83	84	81	81	73	402
	00000199	82	86	76	75	73	392
	00000200	79	83	78	83	72	395
	00000201	71	73	76	69	77	366
	00000202	75	71	79	76	76	377
	00000203	76	80	75	77	75	383
	00000204	67	80	79	82	78	386
	00000205	75	80	77	68	73	373
	00000206	80	79	78	78	76	391
	00000207	77	76	75	73	80	381
	00000208	74	69	76	79	73	371
	00000209	70	80	78	77	74	379
	00000210	75	77	76	84	79	391
	00000211	82	79	77	76	70	384
	00000212	82	74	81	68	80	385
	00000213	68	77	73	73	73	364
	00000214	77	74	81	73	71	376
	00000215	80	75	78	74	71	378
	00000216	76	75	69	75	76	371
	00000217	66	90	71	80	74	381
	00000218	80	77	78	70	78	383
	00000219	75	76	76	77	76	380
	00000220	78	78	73	78	77	384
	00000221	77	79	74	75	76	381
	00000222	75	75	70	72	78	370
	00000223	74	80	74	81	77	386
	00000224	72	77	81	77	75	382
	00000225	78	77	84	78	79	396
	00000226	77	75	78	80	75	385
	00000227	70	80	82	79	78	389
	00000228	89	82	80	78	75	404
	00000229	78	75	76	76	78	383
	00000230	77	69	80	74	76	376
	00000231	73	81	88	78	80	400
	00000232	77	83	83	77	73	393
	00000233	76	76	74	81	78	385
	00000234	78	75	73	70	76	372
	00000235	75	64	67	76	80	362
	00000236	80	82	73	78	75	388
	00000237	71	73	73	76	77	370
	00000238	71	89	76	79	78	393
	00000239	78	82	78	76	74	388
	00000240	78	67	80	75	80	380
	00000241	76	81	77	73	73	380
	00000242	77	77	78	78	76	386
	00000243	72	77	73	82	69	373
	00000244	77	78	79	83	78	395
	00000245	71	75	66	75	77	364
	00000246	74	74	74	77	72	371
	00000247	77	79	79	75	77	387
	00000248	74	79	81	76	76	386
	00000249	76	75	83	76	73	383
	00000250	84	81	64	70	81	380
	00000251	84	69	80	81	75	389
	00000252	77	69	82	77	77	382
	00000253	76	79	73	73	75	376
	00000254	79	80	79	78	76	392
	00000255	63	88	79	78	69	377
	00000256	76	73	82	75	74	380
	00000257	75	74	75	77	76	377
	00000258	78	76	68	69	76	367
	00000259	75	83	74	75	73	380
	00000260	79	75	77	71	75	377
	00000261	79	74	71	70	75	369
	00000262	71	78	75	78	66	368
	00000263	77	71	82	69	75	374
	00000264	77	70	76	79	78	380
	00000265	76	78	74	85	78	391
	00000266	76	92	77	77	79	401
	00000267	71	77	74	77	74	373
	00000268	77	74	78	78	78	385
	00000269	76	76	82	85	75	394
	00000270	80	76	76	72	76	380
	00000271	72	76	74	74	76	372
	00000272	86	80	78	75	81	400
	00000273	72	82	75	73	80	382
	00000274	77	74	75	77	68	371
	00000275	83	80	68	77	73	381
	00000276	75	78	79	81	81	394
	00000277	76	75	71	75	76	373
	00000278	76	75	76	77	76	380
	00000279	78	73	79	74	73	377
	00000280	76	77	67	71	81	372
	00000281	75	64	80	75	82	376
	00000282	77	87	85	76	79	404
	00000283	72	70	78	72	79	371
	00000284	78	79	76	79	80	392
	00000285	72	77	70	90	72	381
	00000286	77	78	73	80	78	386
	00000287	76	74	81	71	73	375
	00000288	82	77	74	73	79	385
	00000289	78	77	79	71	78	383
	00000290	77	80	73	78	76	384
	00000291	68	76	76	73	77	370
	00000292	79	77	81	81	77	395
	00000293	81	81	72	74	86	394
	00000294	79	74	75	76	74	378
	00000295	75	75	69	81	80	380
	00000296	72	72	75	73	71	363
	00000297	74	79	73	72	73	371
	00000298	79	75	78	76	74	382
	00000299	78	70	74	78	77	377
	00000300	76	79	73	73	78	379
	00000301	78	78	74	78	74	382
	00000302	75	78	82	76	84	395
	00000303	77	77	70	75	86	385
	00000304	72	72	73	76	77	370
	00000305	78	78	71	76	78	381
	00000306	77	85	78	78	80	398
	00000307	77	76	85	78	79	395
	00000308	76	74	73	80	77	380
	00000309	78	78	76	78	82	392
	00000310	78	75	82	79	77	391
	00000311	82	74	81	76	79	392
	00000312	81	74	77	74	73	379
	00000313	74	73	79	75	80	381
	00000314	73	80	71	75	71	370
	00000315	81	72	74	78	74	379
	00000316	74	79	89	75	84	401
	00000317	82	78	70	80	68	378
	00000318	76	76	75	81	71	379
	00000319	78	77	78	92	70	395
	00000320	78	74	75	77	82	386
	00000321	77	75	78	75	81	386
	00000322	76	77	82	77	74	386
	00000323	88	66	79	77	80	390
	00000324	72	76	78	70	81	377
	00000325	73	72	88	73	75	381
	00000326	80	76	77	75	76	384
	00000327	78	74	78	84	73	387
	00000328	75	82	79	74	75	385
	00000329	81	73	73	76	73	376
	00000330	78	70	74	76	81	379
	00000331	74	79	80	76	73	382
	00000332	72	84	75	80	74	385
	00000333	76	73	71	68	77	365
	00000334	73	81	76	74	76	380
	00000335	75	73	76	77	79	380
	00000336	79	77	71	69	78	374
	00000337	72	79	74	77	75	377
	00000338	79	80	76	75	75	385
	00000339	74	71	68	76	68	357
	00000340	79	82	79	80	71	391
	00000341	75	75	78	77	72	377
	00000342	76	77	78	76	84	391
	00000343	84	76	74	75	83	392
	00000344	78	78	75	79	78	388
	00000345	76	79	81	76	82	394
	00000346	72	74	81	79	67	373
	00000347	81	82	77	83	75	398
	00000348	70	84	73	74	75	376
	00000349	76	76	81	75	73	381
	00000350	78	84	74	79	79	394
	00000351	87	74	75	76	73	385
	00000352	84	79	81	83	77	404
	00000353	75	79	74	78	72	378
	00000354	75	77	80	83	75	390
	00000355	79	70	78	75	77	379
	00000356	74	82	77	72	77	382
	00000357	79	77	74	70	75	375
	00000358	80	78	82	72	79	391
	00000359	66	73	75	77	84	375
	00000360	74	71	77	73	75	370
	00000361	75	81	77	76	78	387
	00000362	73	69	78	79	79	378
	00000363	76	76	77	80	81	390
	00000364	79	85	80	78	80	402
	00000365	77	77	73	73	75	375
	00000366	68	84	79	77	79	387
	00000367	75	82	82	88	76	403
	00000368	79	79	71	77	87	393
	00000369	76	72	73	82	77	380
	00000370	74	74	78	78	75	379
	00000371	75	77	84	70	75	381
	00000372	85	78	75	81	77	396
	00000373	76	74	73	79	73	375
	00000374	83	81	72	77	79	392
	00000375	82	79	73	78	78	390
	00000376	70	77	80	72	80	379
	00000377	78	77	76	75	74	380
	00000378	78	70	77	76	79	380
	00000379	76	79	80	78	68	381
	00000380	82	82	85	78	79	406
	00000381	76	79	73	77	70	375
	00000382	77	77	84	75	75	388
	00000383	66	81	74	69	76	366
	00000384	80	73	76	81	77	387
	00000385	78	69	82	81	76	386
	00000386	77	76	78	78	81	390
	00000387	79	78	77	76	80	390
	00000388	80	71	79	73	76	379
	00000389	71	84	77	80	75	387
	00000390	81	77	75	79	66	378
	00000391	75	70	78	74	77	374
	00000392	76	75	76	77	70	374
	00000393	75	73	78	79	82	387
	00000394	78	75	75	75	79	382
	00000395	81	74	78	74	77	384
	00000396	77	81	75	67	88	388
	00000397	81	76	73	69	74	373
	00000398	83	81	72	76	75	387
	00000399	75	74	75	77	74	375
	00000400	82	75	78	76	74	385
	00000401	80	74	75	79	75	383
	00000402	84	72	73	78	76	383
	00000403	81	75	71	71	74	372
	00000404	76	75	77	76	76	380
	00000405	78	78	66	74	76	372
	00000406	74	78	76	77	83	388
	00000407	77	76	82	78	78	391
	00000408	77	78	76	76	81	388
	00000409	71	79	72	78	70	370
	00000410	76	70	77	77	77	377
	00000411	86	78	75	80	72	391
	00000412	77	76	83	78	78	392
	00000413	77	80	86	77	76	396
	00000414	69	79	70	77	78	373
	00000415	78	70	78	72	77	375
	00000416	74	77	79	79	78	387
	00000417	79	76	81	70	79	385
	00000418	76	85	74	76	79	390
	00000419	78	80	76	81	72	387
	00000420	78	79	73	78	86	394
	00000421	72	80	75	78	77	382
	00000422	78	83	78	75	74	388
	00000423	74	75	73	75	78	375
	00000424	84	72	73	83	75	387
	00000425	71	77	77	81	71	377
	00000426	77	77	77	85	75	391
	00000427	77	76	76	74	81	384
	00000428	76	84	68	77	77	382
	00000429	80	79	74	75	73	381
	00000430	86	75	76	77	74	388
	00000431	80	78	78	80	75	391
	00000432	76	79	74	75	77	381
	00000433	73	79	78	79	75	384
	00000434	77	74	74	80	75	380
	00000435	80	80	71	72	76	379
	00000436	80	77	77	77	76	387
	00000437	78	77	76	81	77	389
	00000438	77	77	80	78	76	388
	00000439	75	78	73	80	86	392
	00000440	76	79	78	76	88	397
	00000441	80	75	71	71	75	372
	00000442	75	77	80	72	80	384
	00000443	79	88	80	71	82	400
	00000444	83	73	81	75	68	380
	00000445	82	79	80	81	74	396
	00000446	76	71	75	77	66	365
	00000447	83	79	77	69	78	386
	00000448	76	82	77	65	72	372
	00000449	82	75	78	82	85	402
	00000450	74	69	74	78	74	369
	00000451	79	75	78	75	77	384
	00000452	70	80	80	80	73	383
	00000453	78	74	80	72	80	384
	00000454	76	78	73	75	78	380
	00000455	85	77	78	80	73	393
	00000456	75	75	74	77	77	378
	00000457	77	76	75	78	73	379
	00000458	76	73	75	75	77	376
	00000459	85	81	73	73	78	390
	00000460	73	76	76	73	76	374
	00000461	76	78	76	73	78	381
	00000462	75	75	78	77	72	377
	00000463	84	81	84	73	87	409
	00000464	70	76	72	72	74	364
	00000465	86	73	78	83	68	388
	00000466	77	79	76	86	76	394
	00000467	75	71	72	78	73	369
	00000468	84	74	77	76	78	389
	00000469	69	75	73	72	73	362
	00000470	80	84	81	70	75	390
	00000471	78	78	77	75	70	378
	00000472	78	74	77	75	79	383
	00000473	77	85	76	77	76	391
	00000474	74	79	76	79	73	381
	00000475	74	77	79	75	80	385
	00000476	74	90	78	82	72	396
	00000477	82	75	83	75	76	391
	00000478	74	75	74	78	82	383
	00000479	75	72	81	72	68	368
	00000480	73	71	73	78	79	374
	00000481	74	80	85	81	83	403
	00000482	78	67	77	79	78	379
	00000483	75	72	76	74	73	370
	00000484	68	77	73	77	77	372
	00000485	76	74	73	78	76	377
	00000486	76	76	77	79	71	379
	00000487	73	87	78	71	75	384
	00000488	76	78	74	75	84	387
	00000489	77	78	69	78	85	387
	00000490	61	85	80	74	75	375
	00000491	83	72	76	76	78	385
	00000492	80	75	78	76	82	391
	00000493	83	78	82	74	70	387
	00000494	70	71	75	70	73	359
	00000495	81	75	76	73	76	381
	00000496	74	75	77	69	74	369
	00000497	80	79	77	77	79	392
	00000498	72	71	81	79	74	377
	00000499	77	71	79	78	79	384
	00000500	77	76	76	85	75	389
	00000501	81	75	73	79	74	382
	00000502	82	74	82	77	76	391
	00000503	79	77	79	80	73	388
	00000504	74	80	77	76	71	378
	00000505	75	76	72	77	75	375
	00000506	92	74	78	76	83	403
	00000507	72	80	75	78	78	383
	00000508	82	77	80	79	75	393
	00000509	79	73	80	76	79	387
	00000510	71	79	68	80	84	382
	00000511	76	77	75	70	71	369
	00000512	75	76	73	73	81	378
	00000513	74	82	78	77	74	385
	00000514	70	75	82	76	83	386
	00000515	75	81	72	72	78	378
	00000516	78	76	76	71	78	379
	00000517	81	74	75	77	75	382
	00000518	76	77	72	77	72	374
	00000519	77	81	79	81	76	394
	00000520	77	78	79	75	77	386
	00000521	68	72	81	76	73	370
	00000522	76	82	78	77	74	387
	00000523	80	76	78	82	80	396
	00000524	70	86	81	73	79	389
	00000525	75	80	72	89	76	392
	00000526	71	73	77	70	79	370
	00000527	70	86	83	77	77	393
	00000528	73	74	78	75	76	376
	00000529	83	69	83	78	75	388
	00000530	73	71	78	80	74	376
	00000531	81	77	80	71	77	386
	00000532	82	73	82	85	77	399
	00000533	80	77	76	76	76	385
	00000534	73	70	77	82	87	389
	00000535	81	76	83	74	75	389
	00000536	85	74	85	68	70	382
	00000537	78	76	83	70	76	383
	00000538	78	77	77	79	68	379
	00000539	79	77	73	71	70	370
	00000540	73	74	76	77	76	376
	00000541	68	73	75	82	75	373
	00000542	71	76	88	76	71	382
	00000543	80	77	77	75	74	383
	00000544	67	83	76	76	66	368
	00000545	67	70	77	77	69	360
	00000546	67	70	83	72	75	367
	00000547	77	83	78	72	78	388
	00000548	72	77	77	71	80	377
	00000549	80	76	81	76	77	390
	00000550	85	76	72	90	75	398
	00000551	78	80	76	77	76	387
	00000552	82	78	62	81	80	383
	00000553	72	72	76	74	72	366
	00000554	72	75	73	79	77	376
	00000555	70	76	72	73	77	368
	00000556	78	81	75	74	75	383
	00000557	72	74	77	76	78	377
	00000558	73	78	78	76	77	382
	00000559	72	78	83	75	76	384
	00000560	73	79	77	77	77	383
	00000561	74	77	79	77	74	381
	00000562	76	78	77	78	75	384
	00000563	69	75	83	71	77	375
	00000564	83	75	74	79	75	386
	00000565	80	82	75	80	75	392
	00000566	82	76	78	84	76	396
	00000567	79	65	79	75	73	371
	00000568	67	72	76	74	83	372
	00000569	73	79	75	83	77	387
	00000570	77	80	66	78	79	380
	00000571	77	77	72	76	79	381
	00000572	81	81	75	77	72	386
	00000573	75	78	75	77	75	380
	00000574	75	78	69	66	76	364
	00000575	80	79	75	70	83	387
	00000576	79	76	77	78	70	380
	00000577	77	80	76	75	76	384
	00000578	87	77	79	74	77	394
	00000579	77	79	84	78	80	398
	00000580	73	77	80	76	79	385
	00000581	78	77	72	80	79	386
	00000582	78	71	76	79	75	379
	00000583	77	74	76	78	75	380
	00000584	82	75	74	77	73	381
	00000585	76	82	79	78	78	393
	00000586	77	74	79	76	71	377
	00000587	73	79	76	84	74	386
	00000588	82	76	72	81	76	387
	00000589	83	71	81	73	77	385
	00000590	80	81	79	75	76	391
	00000591	83	75	84	78	78	398
	00000592	81	77	79	79	78	394
	00000593	80	72	79	78	72	381
	00000594	75	75	76	79	76	381
	00000595	84	74	69	76	79	382
	00000596	74	76	79	74	70	373
	00000597	84	85	76	84	79	408
	00000598	76	78	84	74	74	386
	00000599	80	78	74	75	72	379
	00000600	76	78	81	77	68	380
	00000601	78	74	79	68	79	378
	00000602	73	76	71	73	79	372
	00000603	79	77	74	79	79	388
	00000604	70	85	71	81	70	377
	00000605	82	74	71	75	75	377
	00000606	68	73	70	71	73	355
	00000607	73	86	82	73	77	391
	00000608	77	77	80	77	78	389
	00000609	84	74	78	75	73	384
	00000610	77	83	78	92	78	408
	00000611	77	71	74	81	76	379
	00000612	74	82	89	78	75	398
	00000613	78	70	76	75	81	380
	00000614	77	72	78	75	74	376
	00000615	67	77	77	74	87	382
	00000616	81	79	81	77	76	394
	00000617	85	78	78	75	75	391
	00000618	67	74	78	76	76	371
	00000619	78	75	74	80	75	382
	00000620	76	77	72	80	77	382
	00000621	73	76	77	78	74	378
	00000622	81	75	80	78	74	388
	00000623	86	81	77	80	75	399
	00000624	74	78	75	77	80	384
	00000625	75	77	81	74	73	380
	00000626	77	79	83	85	82	406
	00000627	71	79	78	75	76	379
	00000628	78	75	79	78	74	384
	00000629	74	78	72	78	74	376
	00000630	81	86	75	77	72	391
	00000631	83	76	77	75	78	389
	00000632	78	72	78	71	81	380
	00000633	71	76	87	79	81	394
	00000634	70	76	73	76	81	376
	00000635	84	77	79	76	73	389
	00000636	74	75	74	75	81	379
	00000637	73	77	77	77	79	383
	00000638	81	75	75	72	76	379
	00000639	73	76	81	78	72	380
	00000640	82	75	76	66	80	379
	00000641	85	75	79	77	70	386
	00000642	78	75	76	76	74	379
	00000643	76	74	76	76	72	374
	00000644	85	85	78	75	80	403
	00000645	77	78	79	83	79	396
	00000646	77	79	75	71	73	375
	00000647	78	79	76	75	71	379
	00000648	79	90	81	79	74	403
	00000649	82	77	74	75	74	382
	00000650	76	77	83	73	78	387
	00000651	72	77	74	76	77	376
	00000652	76	77	76	78	78	385
	00000653	75	75	82	72	74	378
	00000654	77	74	79	74	71	375
	00000655	60	78	81	83	86	388
	00000656	73	84	72	73	74	376
	00000657	83	83	79	76	85	406
	00000658	79	83	78	67	78	385
	00000659	74	81	81	87	68	391
	00000660	75	68	75	70	91	379
	00000661	76	76	78	75	75	380
	00000662	79	83	78	75	70	385
	00000663	78	76	82	83	81	400
	00000664	88	78	74	77	86	403
	00000665	77	78	79	78	78	390
	00000666	79	80	81	82	72	394
	00000667	75	77	71	70	77	370
	00000668	84	72	77	81	79	393
	00000669	76	73	77	77	78	381
	00000670	77	78	73	72	78	378
	00000671	77	77	71	79	84	388
	00000672	78	85	78	81	84	406
	00000673	76	75	76	77	78	382
	00000674	79	82	75	76	74	386
	00000675	70	79	79	80	74	382
	00000676	77	83	79	74	78	391
	00000677	80	74	81	75	77	387
	00000678	83	72	88	76	74	393
	00000679	79	76	78	77	79	389
	00000680	76	76	74	80	82	388
	00000681	76	74	79	76	76	381
	00000682	74	79	75	82	68	378
	00000683	74	74	77	76	72	373
	00000684	74	81	77	70	68	370
	00000685	75	76	82	81	77	391
	00000686	77	84	77	81	71	390
	00000687	76	81	77	75	73	382
	00000688	83	72	80	77	74	386
	00000689	74	85	80	74	82	395
	00000690	80	78	84	79	73	394
	00000691	80	80	73	71	79	383
	00000692	72	81	76	74	74	377
	00000693	75	80	76	78	75	384
	00000694	71	74	84	81	78	388
	00000695	81	80	75	83	82	401
	00000696	76	73	76	74	74	373
	00000697	84	84	76	72	77	393
	00000698	82	68	66	77	75	368
	00000699	75	81	76	78	85	395
	00000700	70	72	71	72	78	363
	00000701	82	71	77	78	76	384
	00000702	74	77	82	83	75	391
	00000703	80	78	80	73	69	380
	00000704	78	75	78	77	72	380
	00000705	63	71	81	81	80	376
	00000706	69	86	75	72	82	384
	00000707	76	75	73	78	84	386
	00000708	77	76	77	71	77	378
	00000709	80	77	75	78	72	382
	00000710	67	78	78	70	81	374
	00000711	79	74	72	74	75	374
	00000712	74	78	77	78	78	385
	00000713	80	79	69	76	85	389
	00000714	75	82	74	77	84	392
	00000715	78	79	77	76	77	387
	00000716	73	75	78	78	75	379
	00000717	73	82	79	76	76	386
	00000718	74	79	80	74	71	378
	00000719	77	79	76	76	79	387
	00000720	76	79	82	77	72	386
	00000721	82	76	82	76	76	392
	00000722	70	79	78	72	75	374
	00000723	75	79	76	76	78	384
	00000724	76	76	78	81	73	384
	00000725	77	77	78	76	77	385
	00000726	78	82	83	79	86	408
	00000727	79	77	76	74	77	383
	00000728	78	79	76	76	77	386
	00000729	78	78	78	75	83	392
	00000730	76	75	75	73	79	378
	00000731	77	77	75	80	76	385
	00000732	84	76	77	68	84	389
	00000733	76	76	63	76	80	371
	00000734	78	82	73	78	77	388
	00000735	81	67	75	74	79	376
	00000736	85	77	77	80	77	396
	00000737	82	81	67	74	76	380
	00000738	78	75	74	77	70	374
	00000739	80	77	79	70	73	379
	00000740	72	79	81	77	80	389
	00000741	83	78	72	81	79	393
	00000742	84	72	79	76	61	372
	00000743	77	77	75	77	78	384
	00000744	78	77	79	76	83	393
	00000745	78	73	84	77	75	387
	00000746	81	74	78	71	75	379
	00000747	78	77	75	76	82	388
	00000748	69	84	79	76	77	385
	00000749	72	78	73	81	75	379
	00000750	63	76	79	79	78	375
	00000751	69	77	77	72	77	372
	00000752	75	69	87	80	79	390
	00000753	72	78	77	74	76	377
	00000754	77	71	74	75	81	378
	00000755	82	78	79	77	82	398
	00000756	83	77	71	75	78	384
	00000757	75	63	74	79	74	365
	00000758	77	74	78	74	73	376
	00000759	74	68	74	78	77	371
	00000760	79	76	77	75	84	391
	00000761	76	76	71	88	79	390
	00000762	75	81	78	77	78	389
	00000763	86	74	75	76	68	379
	00000764	75	80	80	77	81	393
	00000765	76	81	73	77	66	373
	00000766	76	74	74	74	76	374
	00000767	72	88	67	73	72	372
	00000768	79	77	79	77	81	393
	00000769	64	77	79	76	76	372
	00000770	82	79	72	76	77	386
	00000771	77	78	88	74	74	391
	00000772	77	75	80	77	73	382
	00000773	78	82	75	78	81	394
	00000774	77	79	74	82	87	399
	00000775	74	80	77	80	79	390
	00000776	78	76	81	83	75	393
	00000777	77	73	80	73	83	386
	00000778	72	81	76	76	80	385
	00000779	74	81	76	75	76	382
	00000780	76	77	76	77	78	384
	00000781	77	74	74	77	74	376
	00000782	89	74	81	76	79	399
	00000783	77	74	75	68	81	375
	00000784	81	77	75	89	71	393
	00000785	74	73	79	72	73	371
	00000786	78	78	80	74	77	387
	00000787	80	73	74	78	74	379
	00000788	79	83	76	76	77	391
	00000789	75	74	86	75	74	384
	00000790	76	75	77	76	68	372
	00000791	76	76	72	70	74	368
	00000792	73	75	81	81	77	387
	00000793	78	76	83	82	83	402
	00000794	78	81	80	78	85	402
	00000795	77	93	79	81	74	404
	00000796	78	78	79	79	68	382
	00000797	69	81	76	84	81	391
	00000798	73	76	74	77	83	383
	00000799	86	74	77	75	75	387
	00000800	75	78	77	76	77	383
	00000801	74	84	73	77	78	386
	00000802	79	73	76	70	76	374
	00000803	73	74	88	88	78	401
	00000804	75	75	76	77	78	381
	00000805	87	79	76	78	81	401
	00000806	76	77	72	74	74	373
	00000807	79	79	81	80	76	395
	00000808	82	66	78	77	76	379
	00000809	75	76	78	76	74	379
	00000810	77	72	72	77	79	377
	00000811	81	80	76	79	79	395
	00000812	73	78	76	78	78	383
	00000813	79	73	77	81	78	388
	00000814	79	77	78	78	85	397
	00000815	75	80	74	77	82	388
	00000816	86	76	76	76	72	386
	00000817	78	76	76	76	81	387
	00000818	78	78	76	77	72	381
	00000819	83	71	76	69	79	378
	00000820	70	80	78	79	83	390
